# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 12K of event 'cycles'
# Event count (approx.): 2697294022688
#
# Children      Self  Command          Shared Object               Symbol                                 
# ........  ........  ...............  ..........................  .......................................
#
     0.01%     0.01%  iou-wrk-3247     [kernel.vmlinux]            [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-3238     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.01%     0.01%  iou-wrk-3258     [kernel.vmlinux]            [k] __calc_delta
     0.01%     0.01%  iou-wrk-3250     [kernel.vmlinux]            [k] timestamp_truncate
     0.01%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] atime_needs_update
     0.01%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] current_time
     0.01%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.01%  iou-wrk-3256     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.01%  iou-wrk-3259     [kernel.vmlinux]            [k] __mod_node_page_state
     0.01%     0.00%  iou-wrk-3259     [kernel.vmlinux]            [k] __mod_lruvec_state
     0.01%     0.00%  iou-wrk-3249     [kernel.vmlinux]            [k] _raw_spin_unlock_irqrestore
     0.01%     0.01%  iou-wrk-3270     [kernel.vmlinux]            [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-3262     [kernel.vmlinux]            [k] bio_uninit
     0.01%     0.00%  iou-wrk-3262     [kernel.vmlinux]            [k] bio_endio
     0.01%     0.01%  iou-wrk-3258     [kernel.vmlinux]            [k] bio_associate_blkg_from_css
     0.01%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] bio_associate_blkg
     0.01%     0.01%  iou-wrk-3258     [kernel.vmlinux]            [k] _raw_spin_unlock_irqrestore
     0.01%     0.01%  iou-wrk-3262     [kernel.vmlinux]            [k] update_min_vruntime
     0.01%     0.01%  iou-wrk-3238     [kernel.vmlinux]            [k] __update_load_avg_se
     0.01%     0.00%  iou-wrk-3261     [kernel.vmlinux]            [k] detach_if_pending
     0.01%     0.01%  iou-wrk-3245     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.01%  iou-wrk-3271     [kernel.vmlinux]            [k] wakeup_kswapd
     0.01%     0.00%  iou-wrk-3271     [kernel.vmlinux]            [k] wake_all_kswapds
     0.01%     0.01%  iou-wrk-3269     [kernel.vmlinux]            [k] _raw_spin_unlock_irqrestore
     0.01%     0.01%  iou-wrk-3258     [kernel.vmlinux]            [k] __xas_next
     0.01%     0.01%  iou-wrk-3245     [kernel.vmlinux]            [k] get_nohz_timer_target
     0.01%     0.00%  iou-wrk-3265     [kernel.vmlinux]            [k] xa_load
     0.01%     0.01%  iou-wrk-3251     [kernel.vmlinux]            [k] __list_add_valid
     0.01%     0.01%  iou-wrk-3253     [kernel.vmlinux]            [k] __inode_security_revalidate
     0.01%     0.01%  iou-wrk-3255     [kernel.vmlinux]            [k] detach_if_pending
     0.01%     0.01%  iou-wrk-3266     [kernel.vmlinux]            [k] __inode_security_revalidate
     0.01%     0.01%  iou-wrk-3267     [kernel.vmlinux]            [k] kfree
     0.01%     0.00%  iou-wrk-3267     [kernel.vmlinux]            [k] __io_free_req
     0.01%     0.00%  iou-wrk-3267     [kernel.vmlinux]            [k] io_dismantle_req
     0.01%     0.01%  iou-wrk-3230     [kernel.vmlinux]            [k] count_shadow_nodes
     0.01%     0.00%  iou-wrk-3230     [kernel.vmlinux]            [k] do_shrink_slab
     0.01%     0.00%  iou-wrk-3230     [kernel.vmlinux]            [k] shrink_slab
     0.01%     0.00%  iou-wrk-3261     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.01%     0.01%  iou-wrk-3239     [kernel.vmlinux]            [k] __rdgsbase_inactive
     0.01%     0.00%  iou-wrk-3234     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-3254     [kernel.vmlinux]            [k] set_next_buddy
     0.01%     0.01%  iou-wrk-3257     [kernel.vmlinux]            [k] ext4_file_read_iter
     0.01%     0.01%  iou-wrk-3240     [kernel.vmlinux]            [k] __inode_security_revalidate
     0.01%     0.00%  iou-wrk-3240     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.01%  iou-wrk-3263     [kernel.vmlinux]            [k] make_kgid
     0.01%     0.00%  iou-wrk-3263     [kernel.vmlinux]            [k] map_id_range_down
     0.01%     0.01%  iou-wrk-3261     [kernel.vmlinux]            [k] io_cqring_ev_posted
     0.01%     0.00%  iou-wrk-3261     [kernel.vmlinux]            [k] io_req_complete_post
     0.01%     0.00%  iou-wrk-3261     [kernel.vmlinux]            [k] kiocb_done
     0.01%     0.01%  iou-wrk-3243     [kernel.vmlinux]            [k] xas_find_conflict
     0.01%     0.01%  iou-wrk-3243     [kernel.vmlinux]            [k] __list_del_entry_valid
     0.01%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.01%  iou-wrk-3267     [kernel.vmlinux]            [k] io_cqring_ev_posted
     0.01%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] psi_memstall_enter
     0.01%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] psi_task_change
     0.01%     0.01%  iou-wrk-3270     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3246     [kernel.vmlinux]            [k] raw_spin_rq_unlock
     0.01%     0.01%  iou-wrk-3253     [kernel.vmlinux]            [k] generic_file_read_iter
     0.01%     0.01%  iou-wrk-3259     [kernel.vmlinux]            [k] prep_new_page
     0.01%     0.01%  iou-wrk-3246     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-3272     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.01%     0.01%  iou-wrk-3270     [kernel.vmlinux]            [k] internal_add_timer
     0.01%     0.00%  iou-wrk-3266     [kernel.vmlinux]            [k] arch_local_irq_enable
     0.01%     0.00%  iou-wrk-3267     [kernel.vmlinux]            [k] psi_memstall_enter
     0.01%     0.01%  iou-wrk-3260     [kernel.vmlinux]            [k] enqueue_timer
     0.01%     0.00%  iou-wrk-3260     [kernel.vmlinux]            [k] internal_add_timer
     0.01%     0.01%  iou-wrk-3265     [kernel.vmlinux]            [k] ext4_file_read_iter
     0.01%     0.01%  iou-wrk-3240     [kernel.vmlinux]            [k] kmem_cache_alloc
     0.01%     0.00%  iou-wrk-3240     [kernel.vmlinux]            [k] bio_alloc_bioset
     0.01%     0.00%  iou-wrk-3240     [kernel.vmlinux]            [k] mempool_alloc
     0.01%     0.01%  iou-wrk-3230     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.01%  iou-wrk-3267     [kernel.vmlinux]            [k] idr_find
     0.01%     0.00%  iou-wrk-3242     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.01%  iou-wrk-3238     [kernel.vmlinux]            [k] __read_end_io
     0.01%     0.00%  iou-wrk-3269     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.01%  iou-wrk-3257     [kernel.vmlinux]            [k] __cgroup_account_cputime
     0.01%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] dequeue_entity
     0.01%     0.01%  iou-wrk-3265     [kernel.vmlinux]            [k] __update_load_avg_se
     0.01%     0.00%  iou-wrk-3232     [kernel.vmlinux]            [k] try_to_del_timer_sync
     0.01%     0.01%  iou-wrk-3261     [kernel.vmlinux]            [k] kfree
     0.01%     0.00%  iou-wrk-3261     [kernel.vmlinux]            [k] io_dismantle_req
     0.01%     0.01%  iou-wrk-3269     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.01%     0.00%  iou-wrk-3240     [kernel.vmlinux]            [k] io_req_complete_post
     0.01%     0.01%  fio              [kernel.vmlinux]            [k] cpus_share_cache
     0.01%     0.01%  iou-wrk-3272     [kernel.vmlinux]            [k] kfree
     0.01%     0.00%  iou-wrk-3272     [kernel.vmlinux]            [k] io_dismantle_req
     0.01%     0.01%  iou-wrk-3233     [kernel.vmlinux]            [k] __rdgsbase_inactive
     0.01%     0.01%  iou-wrk-3242     [kernel.vmlinux]            [k] rb_erase
     0.01%     0.01%  iou-wrk-3256     [kernel.vmlinux]            [k] dequeue_task
     0.01%     0.01%  iou-wrk-3271     [kernel.vmlinux]            [k] rcu_all_qs
     0.01%     0.00%  iou-wrk-3271     [kernel.vmlinux]            [k] __cond_resched
     0.01%     0.01%  iou-wrk-3253     [kernel.vmlinux]            [k] rb_next
     0.01%     0.01%  iou-wrk-3258     [kernel.vmlinux]            [k] io_wqe_dec_running
     0.01%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-3272     [kernel.vmlinux]            [k] rcu_all_qs
     0.01%     0.00%  iou-wrk-3272     [kernel.vmlinux]            [k] __cond_resched
     0.01%     0.01%  iou-wrk-3231     [kernel.vmlinux]            [k] xas_find_conflict
     0.01%     0.01%  iou-wrk-3263     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.00%  iou-wrk-3262     [kernel.vmlinux]            [k] finish_task_switch
     0.01%     0.01%  iou-wrk-3233     [kernel.vmlinux]            [k] __list_add_valid
     0.01%     0.01%  iou-wrk-3230     [kernel.vmlinux]            [k] kfree
     0.01%     0.00%  iou-wrk-3233     [kernel.vmlinux]            [k] xa_load
     0.01%     0.01%  iou-wrk-3266     [kernel.vmlinux]            [k] rcu_all_qs
     0.01%     0.00%  iou-wrk-3266     [kernel.vmlinux]            [k] __cond_resched
     0.01%     0.01%  iou-wrk-3251     [kernel.vmlinux]            [k] _raw_spin_unlock_irqrestore
     0.01%     0.00%  iou-wrk-3253     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-3250     [kernel.vmlinux]            [k] enqueue_timer
     0.01%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] internal_add_timer
     0.01%     0.00%  iou-wrk-3232     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-3232     [kernel.vmlinux]            [k] charge_memcg
     0.01%     0.00%  iou-wrk-3232     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.01%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] psi_memstall_enter
     0.01%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.01%     0.01%  iou-wrk-3246     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.01%  iou-wrk-3231     [kernel.vmlinux]            [k] __list_add_valid
     0.01%     0.01%  iou-wrk-3269     [kernel.vmlinux]            [k] __calc_delta
     0.01%     0.00%  iou-wrk-3269     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.00%  iou-wrk-3269     [kernel.vmlinux]            [k] wakeup_preempt_entity.isra.0
     0.01%     0.01%  iou-wrk-3242     [kernel.vmlinux]            [k] update_min_vruntime
     0.01%     0.00%  iou-wrk-3238     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.01%  fio              [kernel.vmlinux]            [k] __bitmap_andnot
     0.01%     0.01%  iou-wrk-3263     [kernel.vmlinux]            [k] avc_policy_seqno
     0.01%     0.01%  iou-wrk-3273     [kernel.vmlinux]            [k] ext4_es_lookup_extent
     0.01%     0.01%  iou-wrk-3251     [kernel.vmlinux]            [k] __cgroup_account_cputime
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] set_task_rq_fair
     0.01%     0.01%  iou-wrk-3266     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] del_timer_sync
     0.01%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] lock_timer_base
     0.01%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] try_to_del_timer_sync
     0.01%     0.01%  iou-wrk-3271     [kernel.vmlinux]            [k] __count_memcg_events
     0.01%     0.01%  iou-wrk-3259     [kernel.vmlinux]            [k] io_req_complete_post
     0.01%     0.00%  iou-wrk-3259     [kernel.vmlinux]            [k] kiocb_done
     0.01%     0.01%  iou-wrk-3271     [kernel.vmlinux]            [k] calc_wheel_index
     0.01%     0.00%  iou-wrk-3271     [kernel.vmlinux]            [k] internal_add_timer
     0.01%     0.01%  iou-wrk-3256     [kernel.vmlinux]            [k] bpf_lsm_file_permission
     0.01%     0.01%  iou-wrk-3238     [kernel.vmlinux]            [k] __calc_delta
     0.01%     0.01%  iou-wrk-3233     [kernel.vmlinux]            [k] mempool_alloc_slab
     0.01%     0.00%  iou-wrk-3233     [kernel.vmlinux]            [k] bio_alloc_bioset
     0.01%     0.00%  iou-wrk-3233     [kernel.vmlinux]            [k] mempool_alloc
     0.01%     0.01%  iou-wrk-3240     [kernel.vmlinux]            [k] __switch_to_asm
     0.01%     0.01%  iou-wrk-3263     [kernel.vmlinux]            [k] percpu_counter_add_batch
     0.01%     0.00%  iou-wrk-3263     [kernel.vmlinux]            [k] blk_throtl_bio
     0.01%     0.00%  iou-wrk-3263     [kernel.vmlinux]            [k] submit_bio_checks
     0.01%     0.01%  iou-wrk-3245     [kernel.vmlinux]            [k] rb_next
     0.01%     0.01%  iou-wrk-3233     [kernel.vmlinux]            [k] bpf_lsm_file_permission
     0.01%     0.00%  iou-wrk-3239     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.01%  iou-wrk-3258     [kernel.vmlinux]            [k] update_min_vruntime
     0.01%     0.00%  iou-wrk-3240     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.01%  iou-wrk-3253     [kernel.vmlinux]            [k] xas_start
     0.01%     0.01%  iou-wrk-3260     [kernel.vmlinux]            [k] __next_zones_zonelist
     0.01%     0.00%  iou-wrk-3260     [kernel.vmlinux]            [k] wake_all_kswapds
     0.01%     0.01%  iou-wrk-3269     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3231     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.01%  iou-wrk-3272     [kernel.vmlinux]            [k] xas_find_conflict
     0.01%     0.01%  iou-wrk-3247     [kernel.vmlinux]            [k] __count_memcg_events
     0.01%     0.00%  iou-wrk-3247     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-3247     [kernel.vmlinux]            [k] charge_memcg
     0.01%     0.00%  iou-wrk-3247     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.01%     0.00%  iou-wrk-3259     [kernel.vmlinux]            [k] __check_block_validity.constprop.0
     0.01%     0.01%  iou-wrk-3255     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.01%  iou-wrk-3230     [kernel.vmlinux]            [k] mpage_end_io
     0.01%     0.01%  iou-wrk-3240     [kernel.vmlinux]            [k] blk_try_enter_queue
     0.01%     0.00%  iou-wrk-3272     [kernel.vmlinux]            [k] make_kuid
     0.01%     0.01%  iou-wrk-3237     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3258     [kernel.vmlinux]            [k] mem_cgroup_update_lru_size
     0.01%     0.01%  iou-wrk-3257     [kernel.vmlinux]            [k] clear_buddies
     0.01%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] charge_memcg
     0.01%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.01%     0.01%  iou-wrk-3262     [kernel.vmlinux]            [k] map_id_range_down
     0.01%     0.00%  iou-wrk-3262     [kernel.vmlinux]            [k] atime_needs_update
     0.01%     0.00%  iou-wrk-3262     [kernel.vmlinux]            [k] make_kgid
     0.01%     0.00%  iou-wrk-3262     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.01%  iou-wrk-3260     [kernel.vmlinux]            [k] __list_add_valid
     0.01%     0.01%  iou-wrk-3261     [kernel.vmlinux]            [k] arch_local_irq_enable
     0.01%     0.01%  iou-wrk-3232     [kernel.vmlinux]            [k] xas_start
     0.01%     0.01%  iou-wrk-3247     [kernel.vmlinux]            [k] get_nohz_timer_target
     0.01%     0.01%  iou-wrk-3246     [kernel.vmlinux]            [k] xas_store
     0.01%     0.00%  iou-wrk-3246     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.01%  iou-wrk-3260     [kernel.vmlinux]            [k] get_nohz_timer_target
     0.01%     0.01%  iou-wrk-3266     [kernel.vmlinux]            [k] io_clean_op
     0.01%     0.00%  iou-wrk-3245     [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.01%     0.01%  iou-wrk-3230     [kernel.vmlinux]            [k] __cond_resched
     0.01%     0.01%  iou-wrk-3230     [kernel.vmlinux]            [k] alloc_pages
     0.01%     0.01%  iou-wrk-3231     [kernel.vmlinux]            [k] arch_local_irq_enable
     0.01%     0.01%  iou-wrk-3272     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.00%  iou-wrk-3271     [kernel.vmlinux]            [k] __zone_watermark_ok
     0.01%     0.01%  iou-wrk-3231     [kernel.vmlinux]            [k] security_file_permission
     0.01%     0.00%  iou-wrk-3242     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.01%  iou-wrk-3234     [kernel.vmlinux]            [k] xas_find_conflict
     0.01%     0.00%  iou-wrk-3234     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.01%  iou-wrk-3245     [kernel.vmlinux]            [k] xas_start
     0.01%     0.01%  iou-wrk-3266     [kernel.vmlinux]            [k] __calc_delta
     0.01%     0.01%  iou-wrk-3247     [kernel.vmlinux]            [k] bio_uninit
     0.01%     0.00%  iou-wrk-3247     [kernel.vmlinux]            [k] bio_free
     0.01%     0.01%  iou-wrk-3233     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.01%  iou-wrk-3242     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.01%     0.00%  iou-wrk-3242     [kernel.vmlinux]            [k] workingset_activation
     0.01%     0.01%  iou-wrk-3240     [kernel.vmlinux]            [k] timestamp_truncate
     0.01%     0.00%  iou-wrk-3240     [kernel.vmlinux]            [k] current_time
     0.01%     0.01%  iou-wrk-3259     [kernel.vmlinux]            [k] xas_store
     0.01%     0.01%  iou-wrk-3252     [kernel.vmlinux]            [k] __inode_security_revalidate
     0.01%     0.01%  iou-wrk-3251     [kernel.vmlinux]            [k] put_prev_entity
     0.01%     0.01%  iou-wrk-3256     [kernel.vmlinux]            [k] rw_verify_area
     0.01%     0.01%  iou-wrk-3230     [kernel.vmlinux]            [k] __list_add_valid
     0.01%     0.00%  iou-wrk-3271     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.01%  iou-wrk-3266     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3242     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3254     [kernel.vmlinux]            [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-3273     [kernel.vmlinux]            [k] __cgroup_account_cputime
     0.01%     0.01%  iou-wrk-3260     [kernel.vmlinux]            [k] io_cqring_ev_posted
     0.01%     0.01%  iou-wrk-3270     [kernel.vmlinux]            [k] kmem_cache_alloc
     0.01%     0.00%  iou-wrk-3270     [kernel.vmlinux]            [k] bio_alloc_bioset
     0.01%     0.00%  iou-wrk-3270     [kernel.vmlinux]            [k] mempool_alloc
     0.01%     0.01%  iou-wrk-3247     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.01%     0.01%  fio              [kernel.vmlinux]            [k] __bitmap_intersects
     0.01%     0.01%  iou-wrk-3263     [kernel.vmlinux]            [k] psi_flags_change
     0.01%     0.01%  iou-wrk-3251     [kernel.vmlinux]            [k] __mod_memcg_state
     0.01%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.01%  iou-wrk-3259     [kernel.vmlinux]            [k] internal_add_timer
     0.01%     0.00%  iou-wrk-3259     [kernel.vmlinux]            [k] enqueue_timer
     0.01%     0.01%  iou-wrk-3266     [kernel.vmlinux]            [k] put_prev_entity
     0.01%     0.01%  iou-wrk-3232     [kernel.vmlinux]            [k] policy_node
     0.01%     0.00%  iou-wrk-3232     [kernel.vmlinux]            [k] alloc_pages
     0.01%     0.01%  iou-wrk-3242     [kernel.vmlinux]            [k] internal_add_timer
     0.01%     0.00%  iou-wrk-3242     [kernel.vmlinux]            [k] enqueue_timer
     0.01%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] ext4_file_read_iter
     0.01%     0.00%  iou-wrk-3239     [kernel.vmlinux]            [k] io_assign_current_work
     0.01%     0.01%  iou-wrk-3251     [kernel.vmlinux]            [k] xas_store
     0.01%     0.01%  iou-wrk-3268     [kernel.vmlinux]            [k] kmem_cache_free
     0.01%     0.01%  iou-wrk-3239     [kernel.vmlinux]            [k] update_min_vruntime
     0.01%     0.01%  iou-wrk-3233     [kernel.vmlinux]            [k] count_shadow_nodes
     0.01%     0.00%  iou-wrk-3233     [kernel.vmlinux]            [k] do_shrink_slab
     0.01%     0.01%  iou-wrk-3272     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3243     [kernel.vmlinux]            [k] __switch_to_asm
     0.01%     0.01%  iou-wrk-3269     [kernel.vmlinux]            [k] __next_zones_zonelist
     0.01%     0.01%  iou-wrk-3238     [kernel.vmlinux]            [k] alloc_pages
     0.01%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] lru_cache_add
     0.01%     0.01%  iou-wrk-3260     [kernel.vmlinux]            [k] finish_task_switch
     0.01%     0.01%  iou-wrk-3272     [kernel.vmlinux]            [k] release_pages
     0.01%     0.00%  iou-wrk-3272     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-3272     [kernel.vmlinux]            [k] lru_cache_add
     0.01%     0.01%  iou-wrk-3254     [kernel.vmlinux]            [k] kfree
     0.01%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] io_dismantle_req
     0.01%     0.01%  iou-wrk-3257     [kernel.vmlinux]            [k] perf_event_task_tick
     0.01%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] __hrtimer_run_queues
     0.01%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] _raw_spin_unlock_irqrestore
     0.01%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] hrtimer_interrupt
     0.01%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] scheduler_tick
     0.01%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] tick_sched_handle.isra.0
     0.01%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] tick_sched_timer
     0.01%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] update_process_times
     0.01%     0.01%  iou-wrk-3261     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.01%  iou-wrk-3263     [kernel.vmlinux]            [k] kfree
     0.01%     0.01%  iou-wrk-3254     [kernel.vmlinux]            [k] xas_start
     0.01%     0.01%  iou-wrk-3233     [kernel.vmlinux]            [k] __count_memcg_events
     0.01%     0.00%  iou-wrk-3233     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.00%  iou-wrk-3233     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-3233     [kernel.vmlinux]            [k] charge_memcg
     0.01%     0.00%  iou-wrk-3233     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.01%     0.01%  iou-wrk-3273     [kernel.vmlinux]            [k] switch_ldt
     0.01%     0.00%  iou-wrk-3259     [kernel.vmlinux]            [k] sched_clock
     0.01%     0.00%  iou-wrk-3266     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-3266     [kernel.vmlinux]            [k] lru_cache_add
     0.01%     0.01%  iou-wrk-3230     [kernel.vmlinux]            [k] dequeue_task
     0.01%     0.01%  iou-wrk-3238     [kernel.vmlinux]            [k] iov_iter_restore
     0.01%     0.01%  iou-wrk-3270     [kernel.vmlinux]            [k] _raw_spin_trylock
     0.01%     0.01%  iou-wrk-3231     [kernel.vmlinux]            [k] dequeue_task
     0.01%     0.00%  iou-wrk-3253     [kernel.vmlinux]            [k] psi_task_change
     0.01%     0.01%  iou-wrk-3250     [kernel.vmlinux]            [k] rb_erase
     0.01%     0.01%  iou-wrk-3254     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-3266     [kernel.vmlinux]            [k] timestamp_truncate
     0.01%     0.00%  iou-wrk-3266     [kernel.vmlinux]            [k] current_time
     0.01%     0.01%  iou-wrk-3245     [kernel.vmlinux]            [k] rcu_qs
     0.01%     0.01%  iou-wrk-3272     [kernel.vmlinux]            [k] update_sd_lb_stats.constprop.0
     0.01%     0.00%  iou-wrk-3272     [kernel.vmlinux]            [k] __do_softirq
     0.01%     0.00%  iou-wrk-3272     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3272     [kernel.vmlinux]            [k] find_busiest_group
     0.01%     0.00%  iou-wrk-3272     [kernel.vmlinux]            [k] irq_exit_rcu
     0.01%     0.00%  iou-wrk-3272     [kernel.vmlinux]            [k] load_balance
     0.01%     0.00%  iou-wrk-3272     [kernel.vmlinux]            [k] rebalance_domains
     0.01%     0.00%  iou-wrk-3272     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.01%  iou-wrk-3269     [kernel.vmlinux]            [k] blk_finish_plug
     0.01%     0.00%  iou-wrk-3232     [kernel.vmlinux]            [k] xas_nomem
     0.01%     0.01%  iou-wrk-3247     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.00%  iou-wrk-3233     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.01%  iou-wrk-3256     [kernel.vmlinux]            [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3256     [kernel.vmlinux]            [k] sched_clock_cpu
     0.01%     0.00%  iou-wrk-3233     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.01%     0.00%  iou-wrk-3233     [kernel.vmlinux]            [k] get_page_from_freelist
     0.01%     0.01%  iou-wrk-3247     [kernel.vmlinux]            [k] xas_start
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] clockevents_program_event
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] lapic_next_deadline
     0.01%     0.00%  iou-wrk-3246     [kernel.vmlinux]            [k] del_timer_sync
     0.01%     0.00%  iou-wrk-3246     [kernel.vmlinux]            [k] lock_timer_base
     0.01%     0.00%  iou-wrk-3246     [kernel.vmlinux]            [k] try_to_del_timer_sync
     0.01%     0.01%  iou-wrk-3271     [kernel.vmlinux]            [k] __rdgsbase_inactive
     0.01%     0.00%  iou-wrk-3271     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] rcu_read_unlock_strict
     0.01%     0.01%  iou-wrk-3256     [kernel.vmlinux]            [k] set_next_buddy
     0.01%     0.00%  iou-wrk-3249     [kernel.vmlinux]            [k] rw_verify_area
     0.01%     0.01%  iou-wrk-3246     [kernel.vmlinux]            [k] percpu_counter_add_batch
