# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 906K of event 'cycles'
# Event count (approx.): 83830674564148
#
# Children      Self  Command          Shared Object       Symbol                                          
# ........  ........  ...............  ..................  ................................................
#
     0.00%     0.00%  iou-wrk-3241     [kernel.vmlinux]    [k] __bio_try_merge_page
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]    [k] total_mapcount
     0.00%     0.00%  iou-wrk-3232     [kernel.vmlinux]    [k] place_entity
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] rcu_sched_clock_irq
     0.00%     0.00%  iou-wrk-3219     [kernel.vmlinux]    [k] total_mapcount
     0.00%     0.00%  iou-wrk-3191     [kernel.vmlinux]    [k] page_mapped
     0.00%     0.00%  iou-wrk-3168     [kernel.vmlinux]    [k] cpus_share_cache
     0.00%     0.00%  iou-wrk-3168     [kernel.vmlinux]    [k] select_task_rq_fair
     0.00%     0.00%  kswapd0          [kernel.vmlinux]    [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kswapd0          [kernel.vmlinux]    [k] find_busiest_group
     0.00%     0.00%  kswapd0          [kernel.vmlinux]    [k] load_balance
     0.00%     0.00%  iou-wrk-3215     [kernel.vmlinux]    [k] update_irq_load_avg
     0.00%     0.00%  iou-wrk-3182     [kernel.vmlinux]    [k] lruvec_memcg_debug
     0.00%     0.00%  iou-wrk-3226     [kernel.vmlinux]    [k] __bio_try_merge_page
     0.00%     0.00%  iou-wrk-3223     [kernel.vmlinux]    [k] enqueue_entity
     0.00%     0.00%  iou-wrk-3223     [kernel.vmlinux]    [k] enqueue_task_fair
     0.00%     0.00%  iou-wrk-3192     [kernel.vmlinux]    [k] lruvec_memcg_debug
     0.00%     0.00%  iou-wrk-3232     [kernel.vmlinux]    [k] irq_work_tick
     0.00%     0.00%  iou-wrk-3181     [kernel.vmlinux]    [k] clear_buddies
     0.00%     0.00%  kswapd0          [kernel.vmlinux]    [k] __acct_update_integrals
     0.00%     0.00%  iou-wrk-3227     [kernel.vmlinux]    [k] hrtick_update
     0.00%     0.00%  iou-wrk-3207     [kernel.vmlinux]    [k] place_entity
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] asm_sysvec_reschedule_ipi
     0.00%     0.00%  iou-wrk-3223     [kernel.vmlinux]    [k] rw_verify_area
     0.00%     0.00%  iou-wrk-3167     [kernel.vmlinux]    [k] select_task_rq_fair
     0.00%     0.00%  iou-wrk-3234     [kernel.vmlinux]    [k] put_cpu_partial
     0.00%     0.00%  iou-wrk-3233     [kernel.vmlinux]    [k] acct_account_cputime
     0.00%     0.00%  iou-wrk-3169     [kernel.vmlinux]    [k] try_to_inc_min_seq
     0.00%     0.00%  iou-wrk-3221     [kernel.vmlinux]    [k] account_system_index_time
     0.00%     0.00%  iou-wrk-3223     [kernel.vmlinux]    [k] get_nr_evictable.isra.0
     0.00%     0.00%  iou-wrk-3213     [kernel.vmlinux]    [k] account_system_index_time
     0.00%     0.00%  iou-wrk-3185     [kernel.vmlinux]    [k] try_to_inc_min_seq
     0.00%     0.00%  iou-wrk-3209     [kernel.vmlinux]    [k] cpumask_next_wrap
     0.00%     0.00%  iou-wrk-3166     [kernel.vmlinux]    [k] dequeue_task
     0.00%     0.00%  iou-wrk-3217     [kernel.vmlinux]    [k] try_to_unmap_flush
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]    [k] mempool_free
     0.00%     0.00%  iou-wrk-3170     [kernel.vmlinux]    [k] css_next_descendant_pre
     0.00%     0.00%  iou-wrk-3170     [kernel.vmlinux]    [k] mem_cgroup_iter
     0.00%     0.00%  iou-wrk-3215     [kernel.vmlinux]    [k] lru_add_drain
     0.00%     0.00%  iou-wrk-3215     [kernel.vmlinux]    [k] lru_add_drain_cpu
     0.00%     0.00%  iou-wrk-3213     [kernel.vmlinux]    [k] error_return
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]    [k] get_nr_evictable.isra.0
     0.00%     0.00%  iou-wrk-3177     [kernel.vmlinux]    [k] ttwu_queue_wakelist
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]    [k] native_read_msr
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]    [k] arch_scale_freq_tick
     0.00%     0.00%  iou-wrk-3193     [kernel.vmlinux]    [k] perf_swevent_stop
     0.00%     0.00%  iou-wrk-3169     [kernel.vmlinux]    [k] sched_slice
     0.00%     0.00%  iou-wrk-3211     [kernel.vmlinux]    [k] ksoftirqd_running
     0.00%     0.00%  iou-wrk-3190     [kernel.vmlinux]    [k] get_next_freq
     0.00%     0.00%  kswapd0          [kernel.vmlinux]    [k] rcu_sched_clock_irq
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]    [k] list_lru_count_one
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]    [k] super_cache_count
     0.00%     0.00%  iou-wrk-3218     [kernel.vmlinux]    [k] kthread_is_per_cpu
     0.00%     0.00%  iou-wrk-3218     [kernel.vmlinux]    [k] __queue_work
     0.00%     0.00%  iou-wrk-3218     [kernel.vmlinux]    [k] queue_work_on
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]    [k] asm_sysvec_reschedule_ipi
     0.00%     0.00%  iou-wrk-3226     [kernel.vmlinux]    [k] memcg_check_events
     0.00%     0.00%  iou-wrk-3168     [kernel.vmlinux]    [k] blk_try_enter_queue
     0.00%     0.00%  iou-wrk-3179     [kernel.vmlinux]    [k] bio_put
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] lruvec_memcg_debug
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]    [k] update_blocked_averages
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]    [k] run_rebalance_domains
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]    [k] lru_add_drain
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]    [k] lru_add_drain_cpu
     0.00%     0.00%  iou-wrk-3207     [kernel.vmlinux]    [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3209     [kernel.vmlinux]    [k] memcg_check_events
     0.00%     0.00%  iou-wrk-3174     [kernel.vmlinux]    [k] native_read_msr
     0.00%     0.00%  iou-wrk-3168     [kernel.vmlinux]    [k] native_read_msr
     0.00%     0.00%  iou-wrk-3168     [kernel.vmlinux]    [k] arch_scale_freq_tick
     0.00%     0.00%  iou-wrk-3240     [kernel.vmlinux]    [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-3211     [kernel.vmlinux]    [k] refill_stock
     0.00%     0.00%  iou-wrk-3239     [kernel.vmlinux]    [k] run_posix_cpu_timers
     0.00%     0.00%  iou-wrk-3211     [kernel.vmlinux]    [k] update_vsyscall
     0.00%     0.00%  iou-wrk-3178     [kernel.vmlinux]    [k] update_irq_load_avg
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] update_irq_load_avg
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] __softirqentry_text_start
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] run_rebalance_domains
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] update_blocked_averages
     0.00%     0.00%  iou-wrk-3210     [kernel.vmlinux]    [k] xas_nomem
     0.00%     0.00%  iou-wrk-3233     [kernel.vmlinux]    [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-3222     [kernel.vmlinux]    [k] copy_mc_to_kernel
     0.00%     0.00%  iou-wrk-3185     [kernel.vmlinux]    [k] tick_program_event
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] effective_cpu_util
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] sugov_get_util
     0.00%     0.00%  swapper          [kernel.vmlinux]    [k] hrtimer_run_queues
     0.00%     0.00%  iou-wrk-3213     [kernel.vmlinux]    [k] init_timer_key
     0.00%     0.00%  kswapd0          [kernel.vmlinux]    [k] run_posix_cpu_timers
     0.00%     0.00%  iou-wrk-3218     [kernel.vmlinux]    [k] free_pcp_prepare
     0.00%     0.00%  iou-wrk-3167     [kernel.vmlinux]    [k] irqtime_account_process_tick
     0.00%     0.00%  iou-wrk-3220     [kernel.vmlinux]    [k] acct_account_cputime
     0.00%     0.00%  iou-wrk-3237     [kernel.vmlinux]    [k] io_wake_function
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]    [k] timerqueue_add
     0.00%     0.00%  iou-wrk-3191     [kernel.vmlinux]    [k] native_apic_msr_eoi_write
     0.00%     0.00%  kswapd0          [kernel.vmlinux]    [k] release_pages
     0.00%     0.00%  iou-wrk-3182     [kernel.vmlinux]    [k] sched_clock
     0.00%     0.00%  iou-wrk-3199     [kernel.vmlinux]    [k] native_irq_return_iret
     0.00%     0.00%  iou-wrk-3193     [kernel.vmlinux]    [k] __queue_work
     0.00%     0.00%  iou-wrk-3193     [kernel.vmlinux]    [k] queue_work_on
     0.00%     0.00%  iou-wrk-3241     [kernel.vmlinux]    [k] __remove_hrtimer
     0.00%     0.00%  iou-wrk-3241     [kernel.vmlinux]    [k] timerqueue_del
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]    [k] native_write_msr
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]    [k] __hrtimer_run_queues
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]    [k] __intel_pmu_enable_all.constprop.0
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]    [k] perf_event_task_tick
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]    [k] scheduler_tick
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]    [k] tick_sched_handle.isra.0
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]    [k] tick_sched_timer
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]    [k] update_process_times
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]    [k] irqentry_exit
     0.00%     0.00%  iou-wrk-3229     [kernel.vmlinux]    [k] x86_pmu_disable
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] account_system_index_time
     0.00%     0.00%  iou-wrk-3234     [kernel.vmlinux]    [k] update_irq_load_avg
     0.00%     0.00%  kswapd0          [kernel.vmlinux]    [k] send_call_function_single_ipi
     0.00%     0.00%  iou-wrk-3174     [kernel.vmlinux]    [k] __zone_watermark_ok
     0.00%     0.00%  iou-wrk-3166     [kernel.vmlinux]    [k] __accumulate_pelt_segments
     0.00%     0.00%  iou-wrk-3216     [kernel.vmlinux]    [k] __intel_pmu_disable_all
     0.00%     0.00%  iou-wrk-3216     [kernel.vmlinux]    [k] intel_pmu_disable_all
     0.00%     0.00%  iou-wrk-3234     [kernel.vmlinux]    [k] xas_nomem
     0.00%     0.00%  iou-wrk-3196     [kernel.vmlinux]    [k] enqueue_task_fair
     0.00%     0.00%  iou-wrk-3196     [kernel.vmlinux]    [k] ttwu_do_activate
     0.00%     0.00%  iou-wrk-3210     [kernel.vmlinux]    [k] cpumask_next
     0.00%     0.00%  iou-wrk-3240     [kernel.vmlinux]    [k] total_mapcount
     0.00%     0.00%  iou-wrk-3169     [kernel.vmlinux]    [k] kfree_rcu_shrink_count
     0.00%     0.00%  iou-wrk-3191     [kernel.vmlinux]    [k] should_failslab
     0.00%     0.00%  iou-wrk-3181     [kernel.vmlinux]    [k] perf_swevent_stop
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] total_mapcount
     0.00%     0.00%  iou-wrk-3166     [kernel.vmlinux]    [k] ttwu_queue_wakelist
     0.00%     0.00%  iou-wrk-3197     [kernel.vmlinux]    [k] __remove_hrtimer
     0.00%     0.00%  iou-wrk-3197     [kernel.vmlinux]    [k] timerqueue_del
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] percpu_ref_put_many.constprop.0
     0.00%     0.00%  iou-wrk-3217     [kernel.vmlinux]    [k] account_process_tick
     0.00%     0.00%  iou-wrk-3205     [kernel.vmlinux]    [k] mempool_free_slab
     0.00%     0.00%  kswapd0          [kernel.vmlinux]    [k] irq_work_tick
     0.00%     0.00%  iou-wrk-3174     [kernel.vmlinux]    [k] put_cpu_partial
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] check_preempt_curr
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] __queue_work
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] queue_work_on
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] ttwu_do_wakeup
     0.00%     0.00%  iou-wrk-3196     [kernel.vmlinux]    [k] cpuset_nodemask_valid_mems_allowed
     0.00%     0.00%  iou-wrk-3238     [kernel.vmlinux]    [k] ktime_get_update_offsets_now
     0.00%     0.00%  kswapd0          [kernel.vmlinux]    [k] cpufreq_this_cpu_can_update
     0.00%     0.00%  kswapd0          [kernel.vmlinux]    [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-3176     [kernel.vmlinux]    [k] total_mapcount
     0.00%     0.00%  iou-wrk-3197     [kernel.vmlinux]    [k] arch_scale_freq_tick
     0.00%     0.00%  iou-wrk-3231     [kernel.vmlinux]    [k] run_posix_cpu_timers
     0.00%     0.00%  iou-wrk-3233     [kernel.vmlinux]    [k] __calc_delta
     0.00%     0.00%  iou-wrk-3208     [kernel.vmlinux]    [k] native_apic_msr_eoi_write
     0.00%     0.00%  iou-wrk-3206     [kernel.vmlinux]    [k] sched_slice
     0.00%     0.00%  iou-wrk-3173     [kernel.vmlinux]    [k] io_wake_function
     0.00%     0.00%  iou-wrk-3196     [kernel.vmlinux]    [k] irqtime_account_process_tick
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] do_page_cache_ra
     0.00%     0.00%  iou-wrk-3220     [kernel.vmlinux]    [k] check_preempt_wakeup
     0.00%     0.00%  iou-wrk-3220     [kernel.vmlinux]    [k] check_preempt_curr
     0.00%     0.00%  iou-wrk-3220     [kernel.vmlinux]    [k] ttwu_do_wakeup
     0.00%     0.00%  kworker/56:1-ev  [kernel.vmlinux]    [k] pick_next_task_fair
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]    [k] free_unref_page_commit.isra.0
     0.00%     0.00%  iou-wrk-3204     [kernel.vmlinux]    [k] check_preempt_wakeup
     0.00%     0.00%  iou-wrk-3204     [kernel.vmlinux]    [k] check_preempt_curr
     0.00%     0.00%  iou-wrk-3204     [kernel.vmlinux]    [k] ttwu_do_wakeup
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] total_mapcount
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] page_referenced
     0.00%     0.00%  iou-wrk-3218     [kernel.vmlinux]    [k] irq_work_run_list
     0.00%     0.00%  iou-wrk-3218     [kernel.vmlinux]    [k] try_to_inc_min_seq
     0.00%     0.00%  iou-wrk-3226     [kernel.vmlinux]    [k] io_wake_function
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]    [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]    [k] note_gp_changes
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]    [k] rcu_core
     0.00%     0.00%  iou-wrk-3208     [kernel.vmlinux]    [k] hrtimer_update_next_event
     0.00%     0.00%  iou-wrk-3203     [kernel.vmlinux]    [k] memcg_check_events
     0.00%     0.00%  iou-wrk-3193     [kernel.vmlinux]    [k] percpu_ref_put_many.constprop.0
     0.00%     0.00%  iou-wrk-3181     [kernel.vmlinux]    [k] __unfreeze_partials
     0.00%     0.00%  kswapd0          [kernel.vmlinux]    [k] __switch_to_asm
     0.00%     0.00%  iou-wrk-3238     [kernel.vmlinux]    [k] __queue_work
     0.00%     0.00%  iou-wrk-3238     [kernel.vmlinux]    [k] queue_work_on
     0.00%     0.00%  iou-wrk-3166     [kernel.vmlinux]    [k] propagate_protected_usage
     0.00%     0.00%  iou-wrk-3210     [kernel.vmlinux]    [k] propagate_protected_usage
     0.00%     0.00%  iou-wrk-3198     [kernel.vmlinux]    [k] rw_verify_area
     0.00%     0.00%  kworker/50:2-mm  [kernel.vmlinux]    [k] update_load_avg
     0.00%     0.00%  kworker/50:2-mm  [kernel.vmlinux]    [k] __schedule
     0.00%     0.00%  kworker/50:2-mm  [kernel.vmlinux]    [k] kthread
     0.00%     0.00%  kworker/50:2-mm  [kernel.vmlinux]    [k] pick_next_task_fair
     0.00%     0.00%  kworker/50:2-mm  [kernel.vmlinux]    [k] ret_from_fork
     0.00%     0.00%  kworker/50:2-mm  [kernel.vmlinux]    [k] schedule
     0.00%     0.00%  kworker/50:2-mm  [kernel.vmlinux]    [k] set_next_entity
     0.00%     0.00%  kworker/50:2-mm  [kernel.vmlinux]    [k] worker_thread
     0.00%     0.00%  iou-wrk-3194     [kernel.vmlinux]    [k] rcu_segcblist_ready_cbs
     0.00%     0.00%  iou-wrk-3194     [kernel.vmlinux]    [k] rcu_sched_clock_irq
     0.00%     0.00%  kswapd0          [kernel.vmlinux]    [k] switch_mm_irqs_off
     0.00%     0.00%  iou-wrk-3215     [kernel.vmlinux]    [k] get_nr_evictable.isra.0
     0.00%     0.00%  iou-wrk-3203     [kernel.vmlinux]    [k] sched_slice
     0.00%     0.00%  iou-wrk-3209     [kernel.vmlinux]    [k] _find_next_bit
     0.00%     0.00%  iou-wrk-3209     [kernel.vmlinux]    [k] cpumask_next
     0.00%     0.00%  iou-wrk-3227     [kernel.vmlinux]    [k] timerqueue_add
     0.00%     0.00%  iou-wrk-3227     [kernel.vmlinux]    [k] enqueue_hrtimer
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]    [k] try_to_inc_min_seq
     0.00%     0.00%  iou-wrk-3232     [kernel.vmlinux]    [k] super_cache_count
     0.00%     0.00%  iou-wrk-3217     [kernel.vmlinux]    [k] hrtimer_active
     0.00%     0.00%  iou-wrk-3170     [kernel.vmlinux]    [k] __intel_pmu_enable_all.constprop.0
     0.00%     0.00%  kswapd0          [kernel.vmlinux]    [k] x2apic_send_IPI
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] vmap_small_pages_range_noflush
     0.00%     0.00%  iou-wrk-3199     [kernel.vmlinux]    [k] error_entry
     0.00%     0.00%  iou-wrk-3225     [kernel.vmlinux]    [k] irqtime_account_process_tick
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]    [k] do_page_cache_ra
     0.00%     0.00%  iou-wrk-3214     [kernel.vmlinux]    [k] __mem_cgroup_threshold
     0.00%     0.00%  iou-wrk-3224     [kernel.vmlinux]    [k] arch_scale_freq_tick
     0.00%     0.00%  iou-wrk-3234     [kernel.vmlinux]    [k] __hrtimer_next_event_base
     0.00%     0.00%  iou-wrk-3234     [kernel.vmlinux]    [k] hrtimer_update_next_event
     0.00%     0.00%  kworker/52:2-mm  [kernel.vmlinux]    [k] update_load_avg
     0.00%     0.00%  kworker/52:2-mm  [kernel.vmlinux]    [k] __schedule
     0.00%     0.00%  kworker/52:2-mm  [kernel.vmlinux]    [k] kthread
     0.00%     0.00%  kworker/52:2-mm  [kernel.vmlinux]    [k] pick_next_task_fair
     0.00%     0.00%  kworker/52:2-mm  [kernel.vmlinux]    [k] ret_from_fork
     0.00%     0.00%  kworker/52:2-mm  [kernel.vmlinux]    [k] schedule
     0.00%     0.00%  kworker/52:2-mm  [kernel.vmlinux]    [k] set_next_entity
     0.00%     0.00%  kworker/52:2-mm  [kernel.vmlinux]    [k] worker_thread
     0.00%     0.00%  kswapd0          [kernel.vmlinux]    [k] native_apic_msr_eoi_write
     0.00%     0.00%  iou-wrk-3201     [kernel.vmlinux]    [k] acct_account_cputime
     0.00%     0.00%  iou-wrk-3179     [kernel.vmlinux]    [k] __hrtimer_get_next_event
     0.00%     0.00%  iou-wrk-3179     [kernel.vmlinux]    [k] hrtimer_update_next_event
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]    [k] rcu_sched_clock_irq
     0.00%     0.00%  kswapd0          [kernel.vmlinux]    [k] rb_next
     0.00%     0.00%  iou-wrk-3236     [kernel.vmlinux]    [k] fput
     0.00%     0.00%  iou-wrk-3176     [kernel.vmlinux]    [k] hrtimer_active
     0.00%     0.00%  iou-wrk-3241     [kernel.vmlinux]    [k] do_page_cache_ra
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] lapic_next_deadline
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-3197     [kernel.vmlinux]    [k] account_process_tick
     0.00%     0.00%  iou-wrk-3218     [kernel.vmlinux]    [k] tick_do_update_jiffies64
     0.00%     0.00%  iou-wrk-3218     [kernel.vmlinux]    [k] tick_sched_do_timer
     0.00%     0.00%  iou-wrk-3234     [kernel.vmlinux]    [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  iou-wrk-3234     [kernel.vmlinux]    [k] find_busiest_group
     0.00%     0.00%  iou-wrk-3234     [kernel.vmlinux]    [k] load_balance
     0.00%     0.00%  iou-wrk-3234     [kernel.vmlinux]    [k] rebalance_domains
     0.00%     0.00%  iou-wrk-3169     [kernel.vmlinux]    [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-3169     [kernel.vmlinux]    [k] lapic_next_deadline
     0.00%     0.00%  iou-wrk-3189     [kernel.vmlinux]    [k] hrtimer_forward
     0.00%     0.00%  iou-wrk-3168     [kernel.vmlinux]    [k] percpu_ref_put_many.constprop.0
     0.00%     0.00%  iou-wrk-3173     [kernel.vmlinux]    [k] memcg_check_events
     0.00%     0.00%  iou-wrk-3179     [kernel.vmlinux]    [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3199     [kernel.vmlinux]    [k] __calc_delta
     0.00%     0.00%  iou-wrk-3241     [kernel.vmlinux]    [k] hrtimer_update_next_event
     0.00%     0.00%  iou-wrk-3174     [kernel.vmlinux]    [k] try_to_inc_min_seq
     0.00%     0.00%  iou-wrk-3228     [kernel.vmlinux]    [k] total_mapcount
     0.00%     0.00%  iou-wrk-3225     [kernel.vmlinux]    [k] select_task_rq_fair
     0.00%     0.00%  iou-wrk-3190     [kernel.vmlinux]    [k] page_mapped
     0.00%     0.00%  iou-wrk-3196     [kernel.vmlinux]    [k] preempt_schedule_common
     0.00%     0.00%  iou-wrk-3221     [kernel.vmlinux]    [k] timerqueue_add
     0.00%     0.00%  iou-wrk-3221     [kernel.vmlinux]    [k] enqueue_hrtimer
     0.00%     0.00%  iou-wrk-3196     [kernel.vmlinux]    [k] rcu_segcblist_ready_cbs
     0.00%     0.00%  iou-wrk-3196     [kernel.vmlinux]    [k] rcu_sched_clock_irq
     0.00%     0.00%  iou-wrk-3202     [kernel.vmlinux]    [k] __acct_update_integrals
     0.00%     0.00%  iou-wrk-3211     [kernel.vmlinux]    [k] try_to_inc_min_seq
     0.00%     0.00%  iou-wrk-3194     [kernel.vmlinux]    [k] wakeup_kswapd
     0.00%     0.00%  iou-wrk-3203     [kernel.vmlinux]    [k] do_page_cache_ra
     0.00%     0.00%  iou-wrk-3214     [kernel.vmlinux]    [k] timerqueue_del
     0.00%     0.00%  iou-wrk-3194     [kernel.vmlinux]    [k] __mem_cgroup_threshold
     0.00%     0.00%  iou-wrk-3239     [kernel.vmlinux]    [k] do_page_cache_ra
     0.00%     0.00%  iou-wrk-3229     [kernel.vmlinux]    [k] hrtimer_forward
     0.00%     0.00%  iou-wrk-3213     [kernel.vmlinux]    [k] run_posix_cpu_timers
     0.00%     0.00%  iou-wrk-3226     [kernel.vmlinux]    [k] _find_next_bit
     0.00%     0.00%  iou-wrk-3226     [kernel.vmlinux]    [k] cpumask_next
     0.00%     0.00%  iou-wrk-3167     [kernel.vmlinux]    [k] bvec_free
     0.00%     0.00%  iou-wrk-3167     [kernel.vmlinux]    [k] bio_free
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]    [k] should_fail_alloc_page
     0.00%     0.00%  iou-wrk-3170     [kernel.vmlinux]    [k] cpuset_nodemask_valid_mems_allowed
     0.00%     0.00%  iou-wrk-3223     [kernel.vmlinux]    [k] deactivate_task
     0.00%     0.00%  iou-wrk-3223     [kernel.vmlinux]    [k] load_balance
     0.00%     0.00%  iou-wrk-3223     [kernel.vmlinux]    [k] rebalance_domains
     0.00%     0.00%  iou-wrk-3216     [kernel.vmlinux]    [k] __queue_work
     0.00%     0.00%  iou-wrk-3216     [kernel.vmlinux]    [k] queue_work_on
     0.00%     0.00%  iou-wrk-3212     [kernel.vmlinux]    [k] __bitmap_and
     0.00%     0.00%  iou-wrk-3229     [kernel.vmlinux]    [k] irqtime_account_process_tick
     0.00%     0.00%  iou-wrk-3202     [kernel.vmlinux]    [k] total_mapcount
     0.00%     0.00%  kworker/6:1-eve  [kernel.vmlinux]    [k] refresh_cpu_vm_stats
     0.00%     0.00%  kworker/6:1-eve  [kernel.vmlinux]    [k] process_one_work
     0.00%     0.00%  kworker/6:1-eve  [kernel.vmlinux]    [k] vmstat_update
     0.00%     0.00%  iou-wrk-3189     [kernel.vmlinux]    [k] perf_swevent_start
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] mem_cgroup_get_nr_swap_pages
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] get_swappiness
     0.00%     0.00%  iou-wrk-3179     [kernel.vmlinux]    [k] rw_verify_area
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]    [k] should_fail_bio
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]    [k] __bitmap_and
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]    [k] load_balance
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]    [k] rebalance_domains
     0.00%     0.00%  iou-wrk-3237     [kernel.vmlinux]    [k] trigger_load_balance
     0.00%     0.00%  iou-wrk-3213     [kernel.vmlinux]    [k] available_idle_cpu
     0.00%     0.00%  iou-wrk-3182     [kernel.vmlinux]    [k] percpu_ref_put_many.constprop.0
     0.00%     0.00%  iou-wrk-3167     [kernel.vmlinux]    [k] sched_slice
     0.00%     0.00%  iou-wrk-3185     [kernel.vmlinux]    [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]    [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3191     [kernel.vmlinux]    [k] get_nr_evictable.isra.0
     0.00%     0.00%  iou-wrk-3176     [kernel.vmlinux]    [k] try_to_inc_min_seq
     0.00%     0.00%  iou-wrk-3217     [kernel.vmlinux]    [k] __unfreeze_partials
     0.00%     0.00%  iou-wrk-3191     [kernel.vmlinux]    [k] total_mapcount
     0.00%     0.00%  iou-wrk-3214     [kernel.vmlinux]    [k] native_smp_send_reschedule
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]    [k] do_page_cache_ra
     0.00%     0.00%  iou-wrk-3218     [kernel.vmlinux]    [k] get_swappiness
     0.00%     0.00%  iou-wrk-3176     [kernel.vmlinux]    [k] restore_regs_and_return_to_kernel
     0.00%     0.00%  iou-wrk-3240     [kernel.vmlinux]    [k] get_nr_evictable.isra.0
     0.00%     0.00%  iou-wrk-3194     [kernel.vmlinux]    [k] __acct_update_integrals
     0.00%     0.00%  iou-wrk-3194     [kernel.vmlinux]    [k] irqtime_account_irq
     0.00%     0.00%  iou-wrk-3208     [kernel.vmlinux]    [k] total_mapcount
     0.00%     0.00%  iou-wrk-3201     [kernel.vmlinux]    [k] total_mapcount
     0.00%     0.00%  iou-wrk-3201     [kernel.vmlinux]    [k] page_referenced
     0.00%     0.00%  iou-wrk-3209     [kernel.vmlinux]    [k] irqtime_account_irq
     0.00%     0.00%  iou-wrk-3210     [kernel.vmlinux]    [k] account_system_index_time
