# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 13K of event 'cycles'
# Event count (approx.): 2819917169225
#
# Children      Self  Command          Shared Object               Symbol                                 
# ........  ........  ...............  ..........................  .......................................
#
     0.01%     0.01%  iou-wrk-3010     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-3032     [kernel.vmlinux]            [k] io_wq_worker_running
     0.01%     0.01%  iou-wrk-3026     [kernel.vmlinux]            [k] clear_buddies
     0.01%     0.00%  iou-wrk-3028     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.01%  iou-wrk-3007     [kernel.vmlinux]            [k] bio_uninit
     0.01%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] bio_free
     0.01%     0.01%  fio              [kernel.vmlinux]            [k] do_wait
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] __do_sys_wait4
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] kernel_wait4
     0.01%     0.01%  iou-wrk-3015     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.01%  iou-wrk-3012     [kernel.vmlinux]            [k] fput_many
     0.01%     0.01%  iou-wrk-3024     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.01%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] workingset_activation
     0.01%     0.01%  iou-wrk-3004     [kernel.vmlinux]            [k] dequeue_task
     0.01%     0.01%  iou-wrk-3024     [kernel.vmlinux]            [k] __enqueue_entity
     0.01%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] put_prev_entity
     0.01%     0.01%  iou-wrk-3023     [kernel.vmlinux]            [k] generic_file_read_iter
     0.01%     0.01%  iou-wrk-3023     [kernel.vmlinux]            [k] __list_del_entry_valid
     0.01%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.01%     0.01%  iou-wrk-3020     [kernel.vmlinux]            [k] wakeup_kswapd
     0.01%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] wake_all_kswapds
     0.01%     0.01%  iou-wrk-3015     [kernel.vmlinux]            [k] rcu_all_qs
     0.01%     0.01%  iou-wrk-3001     [kernel.vmlinux]            [k] ktime_get_coarse_real_ts64
     0.01%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] current_time
     0.01%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.01%  fio              [kernel.vmlinux]            [k] __dl_clear_params
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] __sched_fork
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] sched_fork
     0.01%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.01%     0.01%  iou-wrk-3025     [kernel.vmlinux]            [k] io_cqring_ev_posted
     0.01%     0.01%  iou-wrk-3033     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3007     [kernel.vmlinux]            [k] PageHuge
     0.01%     0.01%  iou-wrk-3022     [kernel.vmlinux]            [k] xas_start
     0.01%     0.01%  iou-wrk-3012     [kernel.vmlinux]            [k] page_counter_try_charge
     0.01%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] charge_memcg
     0.01%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] try_charge_memcg
     0.01%     0.01%  iou-wrk-3013     [kernel.vmlinux]            [k] __cond_resched
     0.01%     0.01%  iou-wrk-3035     [kernel.vmlinux]            [k] rcu_note_context_switch
     0.01%     0.01%  iou-wrk-3024     [kernel.vmlinux]            [k] submit_bio_checks
     0.01%     0.01%  iou-wrk-3027     [kernel.vmlinux]            [k] __zone_watermark_ok
     0.01%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] io_assign_current_work
     0.01%     0.01%  iou-wrk-3032     [kernel.vmlinux]            [k] bio_associate_blkg_from_css
     0.01%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] bio_associate_blkg
     0.01%     0.01%  iou-wrk-2998     [kernel.vmlinux]            [k] ext4_inode_block_valid
     0.01%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] __check_block_validity.constprop.0
     0.01%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] ext4_map_blocks
     0.01%     0.01%  iou-wrk-3009     [kernel.vmlinux]            [k] __page_cache_alloc
     0.01%     0.01%  iou-wrk-3035     [kernel.vmlinux]            [k] wakeup_preempt_entity.isra.0
     0.01%     0.00%  iou-wrk-3035     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.01%  iou-wrk-3034     [kernel.vmlinux]            [k] set_next_buddy
     0.01%     0.01%  iou-wrk-3034     [libnvdimm]                 [k] to_nd_region
     0.01%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] avc_policy_seqno
     0.01%     0.01%  iou-wrk-3023     [kernel.vmlinux]            [k] switch_ldt
     0.01%     0.01%  iou-wrk-2996     [kernel.vmlinux]            [k] __list_del_entry_valid
     0.01%     0.01%  iou-wrk-3014     [kernel.vmlinux]            [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] sched_clock_cpu
     0.01%     0.01%  iou-wrk-3000     [kernel.vmlinux]            [k] detach_if_pending
     0.01%     0.00%  iou-wrk-3035     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.01%  iou-wrk-3018     [kernel.vmlinux]            [k] io_clean_op
     0.01%     0.01%  iou-wrk-2998     [kernel.vmlinux]            [k] __bio_add_page
     0.01%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] bio_add_page
     0.01%     0.01%  iou-wrk-3020     [kernel.vmlinux]            [k] __cond_resched
     0.01%     0.01%  iou-wrk-3017     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.01%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] workingset_activation
     0.01%     0.00%  iou-wrk-3029     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.01%  iou-wrk-3002     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] set_next_entity
     0.01%     0.01%  iou-wrk-3000     [kernel.vmlinux]            [k] fput_many
     0.01%     0.01%  iou-wrk-3018     [kernel.vmlinux]            [k] get_mem_cgroup_from_mm
     0.01%     0.00%  iou-wrk-3029     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3011     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.01%     0.01%  iou-wrk-3033     [kernel.vmlinux]            [k] native_sched_clock
     0.01%     0.01%  iou-wrk-3023     [kernel.vmlinux]            [k] io_wqe_dec_running
     0.01%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-3022     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.01%     0.01%  iou-wrk-2999     [kernel.vmlinux]            [k] atime_needs_update
     0.01%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] psi_task_change
     0.01%     0.01%  iou-wrk-3026     [kernel.vmlinux]            [k] bio_add_page
     0.01%     0.01%  iou-wrk-3010     [kernel.vmlinux]            [k] rcu_read_unlock_strict
     0.01%     0.01%  iou-wrk-3018     [kernel.vmlinux]            [k] should_fail_alloc_page
     0.01%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] arch_local_irq_enable
     0.01%     0.01%  iou-wrk-3006     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-3017     [kernel.vmlinux]            [k] rcu_note_context_switch
     0.01%     0.01%  iou-wrk-3023     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.01%  iou-wrk-3009     [libnvdimm]                 [k] to_nd_region
     0.01%     0.01%  iou-wrk-2996     [kernel.vmlinux]            [k] kfree
     0.01%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] io_dismantle_req
     0.01%     0.01%  iou-wrk-3003     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] workingset_activation
     0.01%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.01%  iou-wrk-2996     [kernel.vmlinux]            [k] perf_event_task_tick
     0.01%     0.01%  iou-wrk-3009     [kernel.vmlinux]            [k] psi_flags_change
     0.01%     0.01%  iou-wrk-3014     [kernel.vmlinux]            [k] io_wqe_dec_running
     0.01%     0.01%  iou-wrk-3028     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] psi_memstall_enter
     0.01%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.01%     0.01%  iou-wrk-3011     [kernel.vmlinux]            [k] mempool_free
     0.01%     0.01%  iou-wrk-3008     [kernel.vmlinux]            [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] sched_clock_cpu
     0.01%     0.01%  iou-wrk-3014     [kernel.vmlinux]            [k] memcg_check_events
     0.01%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] charge_memcg
     0.01%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] psi_task_change
     0.01%     0.01%  iou-wrk-3026     [kernel.vmlinux]            [k] ext4_inode_block_valid
     0.01%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] __check_block_validity.constprop.0
     0.01%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] ext4_map_blocks
     0.01%     0.01%  iou-wrk-3000     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] security_file_permission
     0.01%     0.01%  iou-wrk-3024     [kernel.vmlinux]            [k] __list_add_valid
     0.01%     0.01%  iou-wrk-3007     [kernel.vmlinux]            [k] __next_zones_zonelist
     0.01%     0.01%  iou-wrk-3016     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3016     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.01%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] put_prev_entity
     0.01%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] io_req_complete_post
     0.01%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] xa_load
     0.01%     0.01%  iou-wrk-3011     [kernel.vmlinux]            [k] enqueue_hrtimer
     0.01%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] __hrtimer_run_queues
     0.01%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] hrtimer_interrupt
     0.01%     0.01%  iou-wrk-3007     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3004     [kernel.vmlinux]            [k] io_wqe_dec_running
     0.01%     0.01%  iou-wrk-3024     [kernel.vmlinux]            [k] count_shadow_nodes
     0.01%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] do_shrink_slab
     0.01%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] xa_load
     0.01%     0.01%  iou-wrk-3005     [kernel.vmlinux]            [k] ext4_inode_block_valid
     0.01%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] __check_block_validity.constprop.0
     0.01%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] ext4_map_blocks
     0.01%     0.01%  iou-wrk-2998     [kernel.vmlinux]            [k] io_wq_worker_running
     0.01%     0.01%  iou-wrk-2997     [kernel.vmlinux]            [k] down_read_trylock
     0.01%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] shrink_slab
     0.01%     0.01%  iou-wrk-3025     [kernel.vmlinux]            [k] perf_event_task_tick
     0.01%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] __hrtimer_run_queues
     0.01%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] scheduler_tick
     0.01%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] tick_sched_handle.isra.0
     0.01%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] tick_sched_timer
     0.01%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] update_process_times
     0.01%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] lock_timer_base
     0.01%     0.01%  iou-wrk-3027     [kernel.vmlinux]            [k] fput_many
     0.01%     0.01%  iou-wrk-3031     [kernel.vmlinux]            [k] kmem_cache_alloc
     0.01%     0.00%  iou-wrk-3031     [kernel.vmlinux]            [k] bio_alloc_bioset
     0.01%     0.00%  iou-wrk-3031     [kernel.vmlinux]            [k] mempool_alloc
     0.01%     0.01%  iou-wrk-2997     [kernel.vmlinux]            [k] kfree
     0.01%     0.01%  iou-wrk-3001     [kernel.vmlinux]            [k] io_wqe_dec_running
     0.01%     0.01%  iou-wrk-3004     [kernel.vmlinux]            [k] release_pages
     0.01%     0.01%  iou-wrk-3019     [kernel.vmlinux]            [k] __mod_node_page_state
     0.01%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] __mod_lruvec_state
     0.01%     0.01%  iou-wrk-3000     [kernel.vmlinux]            [k] set_next_buddy
     0.01%     0.01%  iou-wrk-3015     [libnvdimm]                 [k] to_nd_region
     0.01%     0.01%  fio              libc-2.29.so                [.] syscall
     0.01%     0.01%  iou-wrk-3018     [kernel.vmlinux]            [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] sched_clock_cpu
     0.01%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] clear_buddies
     0.01%     0.01%  iou-wrk-3029     [kernel.vmlinux]            [k] __next_zones_zonelist
     0.01%     0.00%  iou-wrk-3034     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.00%  iou-wrk-3034     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.01%  iou-wrk-3027     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.01%  iou-wrk-3019     [kernel.vmlinux]            [k] init_timer_key
     0.01%     0.01%  iou-wrk-3035     [kernel.vmlinux]            [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3035     [kernel.vmlinux]            [k] sched_clock_cpu
     0.01%     0.01%  iou-wrk-3009     [kernel.vmlinux]            [k] __rdgsbase_inactive
     0.01%     0.01%  iou-wrk-3008     [kernel.vmlinux]            [k] bio_associate_blkg
     0.01%     0.01%  iou-wrk-2998     [kernel.vmlinux]            [k] internal_add_timer
     0.01%     0.01%  iou-wrk-3020     [kernel.vmlinux]            [k] rb_next
     0.01%     0.01%  iou-wrk-3030     [kernel.vmlinux]            [k] psi_flags_change
     0.01%     0.01%  iou-wrk-3006     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.01%  iou-wrk-3003     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3004     [kernel.vmlinux]            [k] ext4_inode_block_valid
     0.01%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] __check_block_validity.constprop.0
     0.01%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] ext4_map_blocks
     0.01%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] lock_timer_base
     0.01%     0.01%  iou-wrk-3009     [kernel.vmlinux]            [k] xas_start
     0.01%     0.01%  iou-wrk-2998     [kernel.vmlinux]            [k] __rdgsbase_inactive
     0.01%     0.01%  iou-wrk-3017     [kernel.vmlinux]            [k] finish_task_switch
     0.01%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] lock_timer_base
     0.01%     0.01%  iou-wrk-3012     [kernel.vmlinux]            [k] __read_end_io
     0.01%     0.01%  iou-wrk-3018     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.01%     0.01%  iou-wrk-3023     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.01%     0.01%  iou-wrk-3025     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.01%  iou-wrk-3026     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-3000     [kernel.vmlinux]            [k] cpufreq_this_cpu_can_update
     0.01%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] sugov_update_single_freq
     0.01%     0.01%  iou-wrk-3017     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3021     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.01%     0.01%  iou-wrk-3018     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.01%  iou-wrk-3021     [kernel.vmlinux]            [k] __inode_security_revalidate
     0.01%     0.01%  iou-wrk-3035     [kernel.vmlinux]            [k] io_req_complete_post
     0.01%     0.01%  iou-wrk-3020     [kernel.vmlinux]            [k] update_min_vruntime
     0.01%     0.01%  iou-wrk-3015     [kernel.vmlinux]            [k] rb_next
     0.01%     0.00%  iou-wrk-3035     [kernel.vmlinux]            [k] psi_memstall_leave
     0.01%     0.00%  iou-wrk-3035     [kernel.vmlinux]            [k] psi_task_change
     0.01%     0.01%  iou-wrk-3002     [kernel.vmlinux]            [k] blk_try_enter_queue
     0.01%     0.01%  iou-wrk-3021     [kernel.vmlinux]            [k] __cgroup_account_cputime
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] get_page_from_freelist
     0.01%     0.01%  iou-wrk-3007     [kernel.vmlinux]            [k] __zone_watermark_ok
     0.01%     0.01%  iou-wrk-3000     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.01%  iou-wrk-3007     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.01%  iou-wrk-3034     [kernel.vmlinux]            [k] rb_next
     0.01%     0.00%  iou-wrk-3034     [kernel.vmlinux]            [k] set_next_entity
     0.01%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.01%     0.01%  iou-wrk-3035     [kernel.vmlinux]            [k] rb_erase
     0.01%     0.01%  iou-wrk-3021     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.01%  iou-wrk-3004     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.01%  iou-wrk-3008     [kernel.vmlinux]            [k] ext4_es_lookup_extent
     0.01%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] ext4_map_blocks
     0.01%     0.01%  iou-wrk-3006     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.01%  iou-wrk-3017     [kernel.vmlinux]            [k] dequeue_task
     0.01%     0.01%  iou-wrk-3001     [kernel.vmlinux]            [k] blk_try_enter_queue
     0.01%     0.01%  iou-wrk-3035     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.01%  iou-wrk-3020     [kernel.vmlinux]            [k] policy_nodemask
     0.01%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] alloc_pages
     0.01%     0.01%  iou-wrk-3032     [kernel.vmlinux]            [k] kthread_blkcg
     0.01%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] page_cache_sync_ra
     0.01%     0.01%  iou-wrk-2999     [kernel.vmlinux]            [k] switch_ldt
     0.01%     0.01%  iou-wrk-3029     [kernel.vmlinux]            [k] kfree
     0.01%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] psi_memstall_leave
     0.01%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.01%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] xa_load
     0.01%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-3003     [kernel.vmlinux]            [k] detach_if_pending
     0.01%     0.01%  iou-wrk-3009     [kernel.vmlinux]            [k] page_counter_try_charge
     0.01%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] try_charge_memcg
     0.01%     0.01%  iou-wrk-3014     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.01%  iou-wrk-3017     [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.01%     0.01%  iou-wrk-3000     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3018     [kernel.vmlinux]            [k] __mod_memcg_state
     0.01%     0.01%  iou-wrk-3024     [kernel.vmlinux]            [k] ext4_inode_block_valid
     0.01%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] __check_block_validity.constprop.0
     0.01%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] ext4_map_blocks
     0.01%     0.01%  iou-wrk-3007     [kernel.vmlinux]            [k] __mod_node_page_state
     0.01%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] __mod_lruvec_state
     0.01%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.01%  iou-wrk-3023     [kernel.vmlinux]            [k] enqueue_timer
     0.01%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] internal_add_timer
     0.01%     0.01%  iou-wrk-3021     [kernel.vmlinux]            [k] atime_needs_update
     0.01%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.01%  iou-wrk-3007     [kernel.vmlinux]            [k] update_irq_load_avg
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] fput
     0.01%     0.01%  iou-wrk-3010     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3035     [kernel.vmlinux]            [k] xas_find_conflict
     0.01%     0.00%  iou-wrk-3035     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.01%  iou-wrk-3011     [kernel.vmlinux]            [k] io_dismantle_req
     0.01%     0.01%  iou-wrk-3028     [kernel.vmlinux]            [k] ext4_readahead
     0.01%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] rcu_read_unlock_strict
     0.01%     0.01%  iou-wrk-3008     [kernel.vmlinux]            [k] __cgroup_account_cputime
     0.01%     0.01%  iou-wrk-3025     [kernel.vmlinux]            [k] xas_find_conflict
     0.01%     0.01%  iou-wrk-3020     [kernel.vmlinux]            [k] native_load_tls
     0.01%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.01%     0.01%  iou-wrk-3029     [kernel.vmlinux]            [k] io_wq_worker_running
     0.01%     0.01%  iou-wrk-3021     [kernel.vmlinux]            [k] io_wqe_dec_running
     0.01%     0.01%  iou-wrk-3008     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.01%  iou-wrk-3015     [kernel.vmlinux]            [k] _raw_spin_unlock_irqrestore
     0.01%     0.01%  iou-wrk-3025     [kernel.vmlinux]            [k] ktime_get_update_offsets_now
     0.01%     0.01%  iou-wrk-3029     [kernel.vmlinux]            [k] raw_spin_rq_unlock
     0.01%     0.01%  iou-wrk-3020     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.01%     0.01%  iou-wrk-3021     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.01%  iou-wrk-3022     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-3014     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.01%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3015     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.01%  iou-wrk-3000     [kernel.vmlinux]            [k] xa_get_order
     0.01%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] do_exit
     0.01%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] queued_write_lock_slowpath
     0.01%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] release_task
     0.01%     0.01%  iou-wrk-3027     [kernel.vmlinux]            [k] check_cfs_rq_runtime
     0.01%     0.01%  iou-wrk-3019     [kernel.vmlinux]            [k] __calc_delta
     0.01%     0.01%  iou-wrk-3018     [kernel.vmlinux]            [k] xas_start
     0.01%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] rcu_read_unlock_strict
     0.01%     0.01%  iou-wrk-3009     [kernel.vmlinux]            [k] kmem_cache_free
     0.01%     0.01%  iou-wrk-3022     [kernel.vmlinux]            [k] map_id_range_down
     0.01%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] make_kuid
     0.01%     0.01%  fio              [kernel.vmlinux]            [k] mutex_lock
     0.01%     0.01%  iou-wrk-3005     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.01%  iou-wrk-3005     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] mutex_unlock
     0.01%     0.01%  iou-wrk-2999     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.00%  iou-wrk-3028     [kernel.vmlinux]            [k] charge_memcg
     0.01%     0.00%  iou-wrk-3028     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.01%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] psi_memstall_leave
     0.01%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.01%     0.01%  iou-wrk-3013     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.01%  iou-wrk-3024     [kernel.vmlinux]            [k] bio_endio
     0.01%     0.01%  iou-wrk-3016     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.01%  iou-wrk-3015     [kernel.vmlinux]            [k] update_min_vruntime
     0.01%     0.01%  iou-wrk-3000     [kernel.vmlinux]            [k] mem_cgroup_update_lru_size
     0.01%     0.00%  iou-wrk-3034     [kernel.vmlinux]            [k] wakeup_preempt_entity.isra.0
     0.01%     0.01%  iou-wrk-3003     [kernel.vmlinux]            [k] native_write_msr
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] __hrtimer_run_queues
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] __intel_pmu_enable_all.constprop.0
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] hrtimer_interrupt
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] perf_event_task_tick
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] scheduler_tick
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] tick_sched_handle.isra.0
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] tick_sched_timer
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] update_process_times
     0.01%     0.01%  iou-wrk-3017     [kernel.vmlinux]            [k] ext4_file_read_iter
     0.01%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] set_next_entity
     0.01%     0.01%  iou-wrk-3019     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.01%     0.01%  iou-wrk-3028     [kernel.vmlinux]            [k] io_wqe_dec_running
