# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 43K of event 'cycles'
# Event count (approx.): 8867488175834
#
# Children      Self  Command          Shared Object     Symbol                                   
# ........  ........  ...............  ................  .........................................
#
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3371     [kernel.vmlinux]  [k] cgroup_rstat_updated
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] PageHuge
     0.00%     0.00%  swapper          [kernel.vmlinux]  [k] timekeeping_max_deferment
     0.00%     0.00%  iou-wrk-3378     [kernel.vmlinux]  [k] rb_next
     0.00%     0.00%  iou-wrk-3371     [kernel.vmlinux]  [k] __rdgsbase_inactive
     0.00%     0.00%  swapper          [kernel.vmlinux]  [k] rb_erase
     0.00%     0.00%  iou-wrk-3393     [kernel.vmlinux]  [k] __slab_free
     0.00%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] asm_sysvec_reschedule_ipi
     0.00%     0.00%  iou-wrk-3390     [kernel.vmlinux]  [k] map_id_range_down
     0.00%     0.00%  iou-wrk-3390     [kernel.vmlinux]  [k] make_kuid
     0.00%     0.00%  iou-wrk-3357     [kernel.vmlinux]  [k] unlock_page
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] policy_nodemask
     0.00%     0.00%  iou-wrk-3392     [kernel.vmlinux]  [k] native_load_tls
     0.00%     0.00%  iou-wrk-3378     [kernel.vmlinux]  [k] page_counter_cancel
     0.00%     0.00%  iou-wrk-3378     [kernel.vmlinux]  [k] page_counter_uncharge
     0.00%     0.00%  iou-wrk-3378     [kernel.vmlinux]  [k] uncharge_batch
     0.00%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] rb_next
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] blk_start_plug
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] xa_get_order
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] __hrtimer_run_queues
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] hrtimer_interrupt
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] scheduler_tick
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] tick_sched_handle.isra.0
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] tick_sched_timer
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] update_process_times
     0.00%     0.00%  iou-wrk-3392     [kernel.vmlinux]  [k] native_apic_msr_eoi_write
     0.00%     0.00%  swapper          [kernel.vmlinux]  [k] cpuidle_not_available
     0.00%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] blk_start_plug
     0.00%     0.00%  iou-wrk-3372     [kernel.vmlinux]  [k] xa_get_order
     0.00%     0.00%  iou-wrk-3382     [kernel.vmlinux]  [k] rcu_sched_clock_irq
     0.00%     0.00%  iou-wrk-3357     [kernel.vmlinux]  [k] force_page_cache_ra
     0.00%     0.00%  iou-wrk-3355     [kernel.vmlinux]  [k] should_failslab
     0.00%     0.00%  iou-wrk-3371     [kernel.vmlinux]  [k] enqueue_timer
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3372     [kernel.vmlinux]  [k] set_next_buddy
     0.00%     0.00%  iou-wrk-3377     [kernel.vmlinux]  [k] avc_policy_seqno
     0.00%     0.00%  iou-wrk-3390     [kernel.vmlinux]  [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] get_nohz_timer_target
     0.00%     0.00%  iou-wrk-3375     [kernel.vmlinux]  [k] rb_erase
     0.00%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] __cond_resched
     0.00%     0.00%  iou-wrk-3378     [kernel.vmlinux]  [k] xa_load
     0.00%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] put_prev_entity
     0.00%     0.00%  iou-wrk-3385     [kernel.vmlinux]  [k] prep_new_page
     0.00%     0.00%  iou-wrk-3373     [kernel.vmlinux]  [k] page_memcg
     0.00%     0.00%  swapper          [kernel.vmlinux]  [k] detach_entity_cfs_rq
     0.00%     0.00%  swapper          [kernel.vmlinux]  [k] migrate_task_rq_fair
     0.00%     0.00%  swapper          [kernel.vmlinux]  [k] set_task_cpu
     0.00%     0.00%  iou-wrk-3390     [kernel.vmlinux]  [k] psi_flags_change
     0.00%     0.00%  iou-wrk-3375     [kernel.vmlinux]  [k] bad_range
     0.00%     0.00%  iou-wrk-3369     [kernel.vmlinux]  [k] __mod_zone_page_state
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] mempool_alloc_slab
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] mempool_alloc
     0.00%     0.00%  iou-wrk-3364     [kernel.vmlinux]  [k] cpufreq_this_cpu_can_update
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] down_read
     0.00%     0.00%  iou-wrk-3361     [kernel.vmlinux]  [k] make_kuid
     0.00%     0.00%  iou-wrk-3361     [kernel.vmlinux]  [k] atime_needs_update
     0.00%     0.00%  iou-wrk-3361     [kernel.vmlinux]  [k] touch_atime
     0.00%     0.00%  iou-wrk-3383     [kernel.vmlinux]  [k] down_read
     0.00%     0.00%  iou-wrk-3383     [kernel.vmlinux]  [k] selinux_file_permission
     0.00%     0.00%  iou-wrk-3356     [kernel.vmlinux]  [k] _raw_read_lock
     0.00%     0.00%  iou-wrk-3387     [kernel.vmlinux]  [k] io_wq_worker_running
     0.00%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] page_memcg
     0.00%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] __acct_update_integrals
     0.00%     0.00%  iou-wrk-3383     [kernel.vmlinux]  [k] __slab_free
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]  [k] update_irq_load_avg
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]  [k] __hrtimer_run_queues
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]  [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]  [k] _raw_spin_unlock_irqrestore
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]  [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]  [k] hrtimer_interrupt
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]  [k] scheduler_tick
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]  [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]  [k] tick_sched_handle.isra.0
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]  [k] tick_sched_timer
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]  [k] update_process_times
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]  [k] update_rq_clock
     0.00%     0.00%  iou-wrk-3389     [kernel.vmlinux]  [k] enqueue_entity
     0.00%     0.00%  iou-wrk-3389     [kernel.vmlinux]  [k] __sysvec_call_function_single
     0.00%     0.00%  iou-wrk-3389     [kernel.vmlinux]  [k] asm_sysvec_call_function_single
     0.00%     0.00%  iou-wrk-3389     [kernel.vmlinux]  [k] enqueue_task_fair
     0.00%     0.00%  iou-wrk-3389     [kernel.vmlinux]  [k] sched_ttwu_pending
     0.00%     0.00%  iou-wrk-3389     [kernel.vmlinux]  [k] sysvec_call_function_single
     0.00%     0.00%  iou-wrk-3389     [kernel.vmlinux]  [k] ttwu_do_activate
     0.00%     0.00%  iou-wrk-3383     [kernel.vmlinux]  [k] preempt_schedule_common
     0.00%     0.00%  swapper          [kernel.vmlinux]  [k] sched_clock_idle_sleep_event
     0.00%     0.00%  iou-wrk-3368     [kernel.vmlinux]  [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3369     [kernel.vmlinux]  [k] mempool_free
     0.00%     0.00%  iou-wrk-3381     [kernel.vmlinux]  [k] up_read
     0.00%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] ktime_get
     0.00%     0.00%  kworker/40:2-ev  [kernel.vmlinux]  [k] page_counter_cancel
     0.00%     0.00%  kworker/40:2-ev  [kernel.vmlinux]  [k] __memcg_kmem_uncharge_page
     0.00%     0.00%  kworker/40:2-ev  [kernel.vmlinux]  [k] __schedule
     0.00%     0.00%  kworker/40:2-ev  [kernel.vmlinux]  [k] drain_stock.isra.0
     0.00%     0.00%  kworker/40:2-ev  [kernel.vmlinux]  [k] finish_task_switch
     0.00%     0.00%  kworker/40:2-ev  [kernel.vmlinux]  [k] kthread
     0.00%     0.00%  kworker/40:2-ev  [kernel.vmlinux]  [k] obj_cgroup_uncharge_pages
     0.00%     0.00%  kworker/40:2-ev  [kernel.vmlinux]  [k] page_counter_uncharge
     0.00%     0.00%  kworker/40:2-ev  [kernel.vmlinux]  [k] put_task_stack
     0.00%     0.00%  kworker/40:2-ev  [kernel.vmlinux]  [k] refill_stock
     0.00%     0.00%  kworker/40:2-ev  [kernel.vmlinux]  [k] ret_from_fork
     0.00%     0.00%  kworker/40:2-ev  [kernel.vmlinux]  [k] schedule
     0.00%     0.00%  kworker/40:2-ev  [kernel.vmlinux]  [k] worker_thread
     0.00%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] sched_clock
     0.00%     0.00%  iou-wrk-3375     [kernel.vmlinux]  [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] page_memcg
     0.00%     0.00%  iou-wrk-3357     [kernel.vmlinux]  [k] __slab_free
     0.00%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] lru_add_drain
     0.00%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] lru_add_drain_cpu
     0.00%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] mpage_end_io
     0.00%     0.00%  iou-wrk-3385     [kernel.vmlinux]  [k] __slab_free
     0.00%     0.00%  iou-wrk-3378     [kernel.vmlinux]  [k] refill_stock
     0.00%     0.00%  iou-wrk-3391     [kernel.vmlinux]  [k] __slab_free
     0.00%     0.00%  swapper          [kernel.vmlinux]  [k] perf_swevent_start
     0.00%     0.00%  iou-wrk-3372     [kernel.vmlinux]  [k] native_load_tls
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3383     [kernel.vmlinux]  [k] workingset_eviction
     0.00%     0.00%  iou-wrk-3364     [kernel.vmlinux]  [k] workingset_update_node
     0.00%     0.00%  iou-wrk-3385     [kernel.vmlinux]  [k] blk_try_enter_queue
     0.00%     0.00%  iou-wrk-3373     [kernel.vmlinux]  [k] psi_flags_change
     0.00%     0.00%  iou-wrk-3372     [kernel.vmlinux]  [k] __inode_security_revalidate
     0.00%     0.00%  iou-wrk-3372     [kernel.vmlinux]  [k] selinux_file_permission
     0.00%     0.00%  iou-wrk-3385     [kernel.vmlinux]  [k] free_pcp_prepare
     0.00%     0.00%  iou-wrk-3355     [kernel.vmlinux]  [k] get_mem_cgroup_from_mm
     0.00%     0.00%  iou-wrk-3363     [kernel.vmlinux]  [k] bio_free
     0.00%     0.00%  iou-wrk-3368     [kernel.vmlinux]  [k] kmem_cache_free
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] free_pcp_prepare
     0.00%     0.00%  iou-wrk-3390     [kernel.vmlinux]  [k] page_mapped
     0.00%     0.00%  iou-wrk-3380     [kernel.vmlinux]  [k] ktime_get
     0.00%     0.00%  iou-wrk-3376     [kernel.vmlinux]  [k] wake_all_kswapds
     0.00%     0.00%  iou-wrk-3383     [kernel.vmlinux]  [k] get_nr_evictable.isra.0
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] release_pages
     0.00%     0.00%  iou-wrk-3393     [kernel.vmlinux]  [k] force_page_cache_ra
     0.00%     0.00%  iou-wrk-3363     [kernel.vmlinux]  [k] ktime_get
     0.00%     0.00%  iou-wrk-3365     [kernel.vmlinux]  [k] rcu_qs
     0.00%     0.00%  iou-wrk-3365     [kernel.vmlinux]  [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3356     [kernel.vmlinux]  [k] __mod_zone_page_state
     0.00%     0.00%  iou-wrk-3357     [kernel.vmlinux]  [k] bio_endio
     0.00%     0.00%  iou-wrk-3372     [kernel.vmlinux]  [k] __cgroup_account_cputime
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]  [k] page_counter_cancel
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]  [k] __mem_cgroup_uncharge
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]  [k] __put_page
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]  [k] page_counter_uncharge
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]  [k] uncharge_batch
     0.00%     0.00%  iou-wrk-3372     [kernel.vmlinux]  [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3362     [kernel.vmlinux]  [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] __slab_free
     0.00%     0.00%  iou-wrk-3388     [kernel.vmlinux]  [k] mempool_free
     0.00%     0.00%  iou-wrk-3355     [kernel.vmlinux]  [k] mark_page_accessed
     0.00%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] page_mapping
     0.00%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] fput_many
     0.00%     0.00%  iou-wrk-3392     [kernel.vmlinux]  [k] io_clean_op
     0.00%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] timerqueue_add
     0.00%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] __hrtimer_run_queues
     0.00%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] enqueue_hrtimer
     0.00%     0.00%  iou-wrk-3391     [kernel.vmlinux]  [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3390     [kernel.vmlinux]  [k] free_unref_page_prepare.part.0
     0.00%     0.00%  iou-wrk-3372     [kernel.vmlinux]  [k] to_nd_region
     0.00%     0.00%  iou-wrk-3363     [kernel.vmlinux]  [k] __slab_free
     0.00%     0.00%  kswapd0          [kernel.vmlinux]  [k] workingset_update_node
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]  [k] __zone_watermark_ok
     0.00%     0.00%  kcompactd0       [kernel.vmlinux]  [k] __isolate_free_page
     0.00%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3383     [kernel.vmlinux]  [k] xas_clear_mark
     0.00%     0.00%  iou-wrk-3383     [kernel.vmlinux]  [k] xas_init_marks
     0.00%     0.00%  kworker/50:2-ev  [kernel.vmlinux]  [k] dequeue_entity
     0.00%     0.00%  kworker/50:2-ev  [kernel.vmlinux]  [k] __schedule
     0.00%     0.00%  kworker/50:2-ev  [kernel.vmlinux]  [k] dequeue_task_fair
     0.00%     0.00%  kworker/50:2-ev  [kernel.vmlinux]  [k] kthread
     0.00%     0.00%  kworker/50:2-ev  [kernel.vmlinux]  [k] ret_from_fork
     0.00%     0.00%  kworker/50:2-ev  [kernel.vmlinux]  [k] schedule
     0.00%     0.00%  kworker/50:2-ev  [kernel.vmlinux]  [k] worker_thread
     0.00%     0.00%  iou-wrk-3388     [kernel.vmlinux]  [k] __cond_resched
     0.00%     0.00%  iou-wrk-3371     [kernel.vmlinux]  [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3371     [kernel.vmlinux]  [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3366     [kernel.vmlinux]  [k] check_cfs_rq_runtime
     0.00%     0.00%  iou-wrk-3388     [kernel.vmlinux]  [k] make_kuid
     0.00%     0.00%  iou-wrk-3388     [kernel.vmlinux]  [k] atime_needs_update
     0.00%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] free_unref_page_prepare.part.0
     0.00%     0.00%  iou-wrk-3382     [kernel.vmlinux]  [k] tick_program_event
     0.00%     0.00%  iou-wrk-3364     [kernel.vmlinux]  [k] __slab_free
     0.00%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] __mod_memcg_state
     0.00%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] prep_new_page
     0.00%     0.00%  iou-wrk-3380     [kernel.vmlinux]  [k] page_mapping
     0.00%     0.00%  kswapd0          [kernel.vmlinux]  [k] get_swappiness
     0.00%     0.00%  iou-wrk-3359     [kernel.vmlinux]  [k] ext4_inode_block_valid
     0.00%     0.00%  iou-wrk-3371     [kernel.vmlinux]  [k] unlock_page
     0.00%     0.00%  iou-wrk-3363     [kernel.vmlinux]  [k] hrtick_update
     0.00%     0.00%  iou-wrk-3362     [kernel.vmlinux]  [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3361     [kernel.vmlinux]  [k] free_unref_page_commit.isra.0
     0.00%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] raw_spin_rq_unlock
     0.00%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] _raw_read_lock
     0.00%     0.00%  iou-wrk-3391     [kernel.vmlinux]  [k] native_load_tls
     0.00%     0.00%  iou-wrk-3361     [kernel.vmlinux]  [k] uncharge_page
     0.00%     0.00%  iou-wrk-3382     [kernel.vmlinux]  [k] page_counter_cancel
     0.00%     0.00%  iou-wrk-3382     [kernel.vmlinux]  [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-3382     [kernel.vmlinux]  [k] page_counter_uncharge
     0.00%     0.00%  iou-wrk-3382     [kernel.vmlinux]  [k] uncharge_batch
     0.00%     0.00%  iou-wrk-3373     [kernel.vmlinux]  [k] __sysvec_call_function_single
     0.00%     0.00%  iou-wrk-3373     [kernel.vmlinux]  [k] asm_sysvec_call_function_single
     0.00%     0.00%  iou-wrk-3373     [kernel.vmlinux]  [k] enqueue_entity
     0.00%     0.00%  iou-wrk-3373     [kernel.vmlinux]  [k] enqueue_task_fair
     0.00%     0.00%  iou-wrk-3373     [kernel.vmlinux]  [k] sched_ttwu_pending
     0.00%     0.00%  iou-wrk-3373     [kernel.vmlinux]  [k] sysvec_call_function_single
     0.00%     0.00%  iou-wrk-3373     [kernel.vmlinux]  [k] ttwu_do_activate
     0.00%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] update_blocked_averages
     0.00%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] __softirqentry_text_start
     0.00%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] irq_exit_rcu
     0.00%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] run_rebalance_domains
     0.00%     0.00%  iou-wrk-3387     [kernel.vmlinux]  [k] __mod_zone_page_state
     0.00%     0.00%  iou-wrk-3391     [kernel.vmlinux]  [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] shrink_slab
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] get_nr_evictable.isra.0
     0.00%     0.00%  iou-wrk-3365     [kernel.vmlinux]  [k] init_timer_key
     0.00%     0.00%  iou-wrk-3387     [kernel.vmlinux]  [k] __mod_lruvec_state
     0.00%     0.00%  iou-wrk-3371     [kernel.vmlinux]  [k] wake_all_kswapds
     0.00%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] memcpy_erms
     0.00%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] perf_event_task
     0.00%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] perf_event_task_output
     0.00%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] perf_iterate_sb
     0.00%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] perf_output_copy
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3381     [kernel.vmlinux]  [k] page_counter_cancel
     0.00%     0.00%  iou-wrk-3381     [kernel.vmlinux]  [k] page_counter_uncharge
     0.00%     0.00%  iou-wrk-3381     [kernel.vmlinux]  [k] uncharge_batch
     0.00%     0.00%  iou-wrk-3378     [kernel.vmlinux]  [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-3385     [kernel.vmlinux]  [k] __mod_memcg_lruvec_state
     0.00%     0.00%  iou-wrk-3389     [kernel.vmlinux]  [k] ext4_readahead
     0.00%     0.00%  iou-wrk-3389     [kernel.vmlinux]  [k] irqtime_account_irq
     0.00%     0.00%  iou-wrk-3356     [kernel.vmlinux]  [k] __mod_node_page_state
     0.00%     0.00%  iou-wrk-3381     [kernel.vmlinux]  [k] bpf_lsm_file_permission
     0.00%     0.00%  kswapd0          [kernel.vmlinux]  [k] free_unref_page_commit.isra.0
     0.00%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] kthread_blkcg
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] __sysvec_call_function_single
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] asm_sysvec_call_function_single
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] enqueue_entity
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] enqueue_task_fair
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] sched_ttwu_pending
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] sysvec_call_function_single
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] ttwu_do_activate
     0.00%     0.00%  iou-wrk-3357     [kernel.vmlinux]  [k] free_pcp_prepare
     0.00%     0.00%  iou-wrk-3357     [kernel.vmlinux]  [k] raw_spin_rq_unlock
     0.00%     0.00%  iou-wrk-3361     [kernel.vmlinux]  [k] bio_endio
     0.00%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] blk_try_enter_queue
     0.00%     0.00%  iou-wrk-3357     [kernel.vmlinux]  [k] free_unref_page_commit.isra.0
     0.00%     0.00%  iou-wrk-3357     [kernel.vmlinux]  [k] page_mapped
     0.00%     0.00%  swapper          [kernel.vmlinux]  [k] tick_nohz_idle_retain_tick
     0.00%     0.00%  iou-wrk-3390     [kernel.vmlinux]  [k] get_nr_evictable.isra.0
     0.00%     0.00%  iou-wrk-3390     [kernel.vmlinux]  [k] clear_buddies
     0.00%     0.00%  iou-wrk-3355     [kernel.vmlinux]  [k] page_counter_cancel
     0.00%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] page_memcg
     0.00%     0.00%  iou-wrk-3362     [kernel.vmlinux]  [k] up_read
     0.00%     0.00%  iou-wrk-3355     [kernel.vmlinux]  [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3355     [kernel.vmlinux]  [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3366     [kernel.vmlinux]  [k] iov_iter_restore
