# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 42K of event 'cycles'
# Event count (approx.): 8346681468178
#
# Children      Self  Command          Shared Object               Symbol                                 
# ........  ........  ...............  ..........................  .......................................
#
     0.00%     0.00%  kworker/20:1-ev  [kernel.vmlinux]            [k] worker_thread
     0.00%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] __enqueue_entity
     0.00%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] xas_create
     0.00%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] isolate_lru_pages
     0.00%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] init_timer_key
     0.00%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] __count_memcg_events
     0.00%     0.00%  kworker/42:1-ev  [kernel.vmlinux]            [k] free_vmap_area_noflush
     0.00%     0.00%  kworker/42:1-ev  [kernel.vmlinux]            [k] __vunmap
     0.00%     0.00%  kworker/42:1-ev  [kernel.vmlinux]            [k] free_work
     0.00%     0.00%  kworker/42:1-ev  [kernel.vmlinux]            [k] kthread
     0.00%     0.00%  kworker/42:1-ev  [kernel.vmlinux]            [k] process_one_work
     0.00%     0.00%  kworker/42:1-ev  [kernel.vmlinux]            [k] remove_vm_area
     0.00%     0.00%  kworker/42:1-ev  [kernel.vmlinux]            [k] ret_from_fork
     0.00%     0.00%  kworker/42:1-ev  [kernel.vmlinux]            [k] worker_thread
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] __xas_next
     0.00%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] update_blocked_averages
     0.00%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] __do_softirq
     0.00%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] irq_exit_rcu
     0.00%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] run_rebalance_domains
     0.00%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] xas_create
     0.00%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] workingset_eviction
     0.00%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] bvec_free
     0.00%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] bio_free
     0.00%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] free_pcppages_bulk
     0.00%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] calc_wheel_index
     0.00%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] __free_one_page
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] free_pcppages_bulk
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] native_write_msr
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] lapic_next_deadline
     0.00%     0.00%  iou-wrk-3000     [libnvdimm]                 [k] to_nd_region
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] lru_add_drain_cpu
     0.00%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] rcu_qs
     0.00%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] xa_load
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] __zone_watermark_ok
     0.00%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] free_pcppages_bulk
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] rb_erase
     0.00%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] bio_uninit
     0.00%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] bio_endio
     0.00%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] page_referenced
     0.00%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] blk_start_plug
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] _raw_read_lock
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] __remove_mapping
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] put_prev_task_fair
     0.00%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] native_irq_return_iret
     0.00%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] page_cache_sync_ra
     0.00%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] uncharge_page
     0.00%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] __rdgsbase_inactive
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] page_mapping
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] __free_one_page
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] free_pcppages_bulk
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] xas_create
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] __remove_mapping
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] shrink_page_list
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] xas_store
     0.00%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] workingset_eviction
     0.00%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] mem_cgroup_get_nr_swap_pages
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] alloc_pages
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] xas_clear_mark
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] xas_init_marks
     0.00%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] workingset_eviction
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] page_referenced
     0.00%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] init_timer_key
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] free_unref_page_prepare.part.0
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] lru_add_drain_cpu
     0.00%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] sched_move_task
     0.00%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] lapic_next_deadline
     0.00%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] enqueue_timer
     0.00%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] unlock_page
     0.00%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] workingset_update_node
     0.00%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] xas_store
     0.00%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] read_tsc
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] ktime_get
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] __rdgsbase_inactive
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] isolate_lru_pages
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] free_pcppages_bulk
     0.00%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] workingset_eviction
     0.00%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] isolate_lru_pages
     0.00%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] page_mapping
     0.00%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] page_referenced
     0.00%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] total_mapcount
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] get_mem_cgroup_from_mm
     0.00%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] isolate_lru_pages
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] xas_create
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] xas_store
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] isolate_lru_pages
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] irq_work_needs_cpu
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] free_pcppages_bulk
     0.00%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] isolate_lru_pages
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] clear_buddies
     0.00%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] __free_one_page
     0.00%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] free_pcppages_bulk
     0.00%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] calc_wheel_index
     0.00%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] __free_one_page
     0.00%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] free_pcppages_bulk
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] xa_get_order
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] uncharge_page
     0.00%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] tick_program_event
     0.00%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] wake_all_kswapds
     0.00%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] bad_range
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] native_read_msr
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] arch_scale_freq_tick
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] isolate_lru_pages
     0.00%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] isolate_lru_pages
     0.00%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] free_pcppages_bulk
     0.00%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] __cond_resched
     0.00%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] xa_load
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] update_blocked_averages
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] __do_softirq
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] irq_exit_rcu
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] run_rebalance_domains
     0.00%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] xas_clear_mark
     0.00%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.00%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] __remove_mapping
     0.00%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] xas_init_marks
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] mempool_alloc
     0.00%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] mem_cgroup_update_lru_size
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] clear_buddies
     0.00%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] __mod_lruvec_state
     0.00%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] bad_range
     0.00%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] __free_one_page
     0.00%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] get_mem_cgroup_from_mm
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] hrtick_update
     0.00%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] init_timer_key
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] xas_start
     0.00%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] page_referenced
     0.00%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] total_mapcount
     0.00%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] native_read_msr
     0.00%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] arch_scale_freq_tick
     0.00%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] check_cfs_rq_runtime
     0.00%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] get_mem_cgroup_from_mm
     0.00%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] isolate_lru_pages
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] workingset_eviction
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] free_pcp_prepare
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] raw_spin_rq_unlock
     0.00%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] native_load_tls
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] free_unref_page_prepare.part.0
     0.00%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.00%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] free_unref_page_prepare.part.0
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] rb_erase
     0.00%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] page_counter_cancel
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] page_counter_uncharge
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] uncharge_batch
     0.00%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] ext4_readahead
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] enter_lazy_tlb
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] xas_create
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] __remove_mapping
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] xas_store
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] xas_clear_mark
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] xas_init_marks
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] release_pages
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] syscall_exit_to_user_mode_prepare
     0.00%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] put_prev_task_fair
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.00%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] bio_associate_blkg
     0.00%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] ext4_inode_block_valid
     0.00%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] __update_load_avg_se
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] __update_idle_core
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] pick_next_task_idle
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] set_next_task_idle
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] percpu_ref_put_many.constprop.0
     0.00%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] calc_wheel_index
     0.00%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] __free_one_page
     0.00%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] free_pcppages_bulk
     0.00%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] psi_memstall_enter
     0.00%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] rcu_qs
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] __read_end_io
     0.00%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] workingset_eviction
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] free_unref_page_commit.isra.0
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] __cond_resched
     0.00%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] force_page_cache_ra
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] detach_if_pending
     0.00%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] bio_endio
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] force_page_cache_ra
     0.00%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] unlock_page
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] __sysvec_call_function_single
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] asm_sysvec_call_function_single
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] sched_ttwu_pending
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] sysvec_call_function_single
     0.00%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] newidle_balance
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] ext4_inode_block_valid
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] __check_block_validity.constprop.0
     0.00%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] irqtime_account_process_tick
     0.00%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] __hrtimer_run_queues
     0.00%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] tick_sched_handle.isra.0
     0.00%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] tick_sched_timer
     0.00%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] update_process_times
     0.00%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] io_wqe_dec_running
     0.00%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] update_cfs_group
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] map_id_range_down
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] make_kgid
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] sched_clock
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] __do_softirq
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] irq_exit_rcu
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] run_rebalance_domains
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] update_blocked_averages
     0.00%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] calc_wheel_index
     0.00%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] xas_clear_mark
     0.00%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] xas_init_marks
     0.00%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] fput_many
     0.00%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] blk_throtl_bio
     0.00%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] submit_bio_checks
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] dequeue_task
     0.00%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] dequeue_task
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] __read_end_io
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] newidle_balance
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] psi_flags_change
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] update_irq_load_avg
     0.00%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] __enqueue_entity
     0.00%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] profile_tick
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] tick_nohz_idle_retain_tick
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] __radix_tree_lookup
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] page_cache_sync_ra
     0.00%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] page_memcg
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] get_next_freq
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] scheduler_tick
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] task_tick_fair
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] tick_sched_handle.isra.0
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] tick_sched_timer
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] update_process_times
     0.00%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] update_rt_rq_load_avg
     0.00%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] __do_softirq
     0.00%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] irq_exit_rcu
     0.00%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] run_rebalance_domains
     0.00%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] update_blocked_averages
     0.00%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] rb_erase
     0.00%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] rb_erase
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] get_mem_cgroup_from_mm
     0.00%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] scheduler_tick
     0.00%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] tick_sched_handle.isra.0
     0.00%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] __hrtimer_run_queues
     0.00%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] hrtimer_interrupt
     0.00%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] tick_sched_timer
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] arch_cpu_idle_exit
     0.00%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] blk_cgroup_bio_start
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] task_tick_fair
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] update_load_avg
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] rcu_sched_clock_irq
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] irq_work_run_list
     0.00%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] update_blocked_averages
