# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 31979551606917
#
# Children      Self  Command          Shared Object               Symbol                                              
# ........  ........  ...............  ..........................  ....................................................
#
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] mempool_alloc_slab
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] cpufreq_this_cpu_can_update
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] tick_do_update_jiffies64
     0.00%     0.00%  perf             [kernel.vmlinux]            [k] __set_page_dirty
     0.00%     0.00%  perf             [kernel.vmlinux]            [k] mark_buffer_dirty
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] radix_tree_lookup
     0.00%     0.00%  kworker/68:2-mm  [kernel.vmlinux]            [k] pwq_dec_nr_in_flight
     0.00%     0.00%  perf             [kernel.vmlinux]            [k] put_prev_entity
     0.00%     0.00%  perf             [kernel.vmlinux]            [k] put_prev_task_fair
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] sched_clock
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] __swap_duplicate
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] rmap_walk_anon
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] swap_duplicate
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] try_to_unmap
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] try_to_unmap_one
     0.00%     0.00%  iou-wrk-3111     [kvm]                       [k] pvclock_gtod_notify
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] raw_notifier_call_chain
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] tick_program_event
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] sched_clock_tick
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]            [k] __remove_hrtimer
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]            [k] timerqueue_del
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] native_apic_msr_eoi_write
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] vmpressure
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] asm_sysvec_reschedule_ipi
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] sysvec_reschedule_ipi
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] tick_nohz_get_idle_calls_cpu
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] xas_nomem
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] error_entry
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] copy_mc_to_kernel
     0.00%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] propagate_protected_usage
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] __hrtimer_next_event_base
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] __hrtimer_get_next_event
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] refill_stock
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] __accumulate_pelt_segments
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] raw_spin_rq_unlock
     0.00%     0.00%  iou-wrk-3119     [kernel.vmlinux]            [k] mem_cgroup_get_nr_swap_pages
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] try_to_unmap_one
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] rmap_walk_anon
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] try_to_unmap
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] __hrtimer_get_next_event
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] __resolve_freq
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] __accumulate_pelt_segments
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] backend_shrink_memory_count
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] bus_for_each_dev
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] klist_next
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] css_next_descendant_pre
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] shmem_unused_huge_count
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] calc_global_load_tick
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] security_task_alloc
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] asm_sysvec_reschedule_ipi
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] sysvec_reschedule_ipi
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] resched_curr
     0.00%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] buffer_check_dirty_writeback
     0.00%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] percpu_ref_put_many.constprop.0
     0.00%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] idr_find
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] update_blocked_averages
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] __do_softirq
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] run_rebalance_domains
     0.00%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]            [k] bvec_free
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] x2apic_send_IPI
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] __bitmap_and
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] irqentry_enter
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] ksoftirqd_running
     0.00%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] mempool_free
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] ktime_get_update_offsets_now
     0.00%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] x86_pmu_disable
     0.00%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] __intel_pmu_enable_all.constprop.0
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] mem_cgroup_calculate_protection
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] _find_first_bit
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] hrtimer_wakeup
     0.00%     0.00%  kworker/14:1-mm  [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] calc_wheel_index
     0.00%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] asm_sysvec_reschedule_ipi
     0.00%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] sysvec_reschedule_ipi
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] perf_swevent_start
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] kfree_rcu_shrink_count
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] __hrtimer_get_next_event
     0.00%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] bio_free
     0.00%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] effective_cpu_util
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] get_next_freq
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] __accumulate_pelt_segments
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] do_page_cache_ra
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] sched_slice
     0.00%     0.00%  iou-wrk-3119     [kernel.vmlinux]            [k] irq_enter_rcu
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] __x2apic_send_IPI_dest
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] zone_reclaimable_pages
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] allow_direct_reclaim.part.0
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] throttle_direct_reclaim
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] percpu_ref_put_many.constprop.0
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]            [k] intel_pmu_disable_all
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]            [k] __intel_pmu_disable_all
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] shmem_unused_huge_count
     0.00%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] timerqueue_add
     0.00%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] enqueue_hrtimer
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] refill_stock
     0.00%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] smp_call_function_many_cond
     0.00%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] arch_tlbbatch_flush
     0.00%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] on_each_cpu_cond_mask
     0.00%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] try_to_unmap_flush_dirty
     0.00%     0.00%  iou-wrk-3131     [sunrpc]                    [k] rpcauth_cache_shrink_count
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] current_save_fsgs
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] copy_thread
     0.00%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] mem_cgroup_calculate_protection
     0.00%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] propagate_protected_usage
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] refill_stock
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] hrtick_update
     0.00%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] __intel_pmu_disable_all
     0.00%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] intel_pmu_disable_all
     0.00%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] rcu_segcblist_ready_cbs
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]            [k] sched_slice
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] detach_if_pending
     0.00%     0.00%  kworker/68:2-mm  [kernel.vmlinux]            [k] __free_one_page
     0.00%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] propagate_protected_usage
     0.00%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] ktime_get_update_offsets_now
     0.00%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] bvec_free
     0.00%     0.00%  kworker/4:1-mm_  [kernel.vmlinux]            [k] __list_del_entry_valid
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] idle_cpu
     0.00%     0.00%  kworker/63:1-ev  [kernel.vmlinux]            [k] load_balance
     0.00%     0.00%  kworker/63:1-ev  [kernel.vmlinux]            [k] __sched_text_start
     0.00%     0.00%  kworker/63:1-ev  [kernel.vmlinux]            [k] kthread
     0.00%     0.00%  kworker/63:1-ev  [kernel.vmlinux]            [k] newidle_balance
     0.00%     0.00%  kworker/63:1-ev  [kernel.vmlinux]            [k] pick_next_task_fair
     0.00%     0.00%  kworker/63:1-ev  [kernel.vmlinux]            [k] ret_from_fork
     0.00%     0.00%  kworker/63:1-ev  [kernel.vmlinux]            [k] schedule
     0.00%     0.00%  kworker/63:1-ev  [kernel.vmlinux]            [k] worker_thread
     0.00%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] account_system_index_time
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] user_disable_single_step
     0.00%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] default_wake_function
     0.00%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] rb_insert_color
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] tick_sched_do_timer
     0.00%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] update_cfs_rq_h_load
     0.00%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] __wake_up
     0.00%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] timerqueue_add
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]            [k] __hrtimer_next_event_base
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]            [k] __hrtimer_get_next_event
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]            [k] hrtimer_run_queues
     0.00%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] rcu_qs
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] xas_nomem
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] copy_mc_to_kernel
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] send_call_function_single_ipi
     0.00%     0.00%  kworker/0:2-eve  [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.00%     0.00%  kworker/0:2-eve  [kernel.vmlinux]            [k] dequeue_entity
     0.00%     0.00%  kworker/0:2-eve  [kernel.vmlinux]            [k] dequeue_task_fair
     0.00%     0.00%  kworker/0:2-eve  [kernel.vmlinux]            [k] update_load_avg
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] try_charge_memcg
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] __memcg_kmem_charge_page
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] obj_cgroup_charge_pages
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] irq_work_tick
     0.00%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] error_entry
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] _raw_spin_trylock
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] prune_dcache_sb
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] shrink_dentry_list
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] shrink_lock_dentry.part.0
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] super_cache_scan
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] __set_task_comm
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] raise_softirq
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] calc_global_load_tick
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] memcg_check_events
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] native_read_msr
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] asm_sysvec_call_function
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] sysvec_call_function
     0.00%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] idle_cpu
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] __wake_up
     0.00%     0.00%  fio              fio                         [.] fio_ioring_commit
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] get_next_freq
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] tick_sched_do_timer
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] do_page_cache_ra
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] __wake_up
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] hrtimer_active
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] kfree_rcu_shrink_count
     0.00%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] cpumask_next_wrap
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] css_next_descendant_pre
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] idr_find
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] irqentry_enter
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] sysvec_reschedule_ipi
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] irq_work_tick
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] switch_ldt
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] __bitmap_and
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] rb_insert_color
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] tick_sched_do_timer
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] nohz_balance_exit_idle
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] update_blocked_averages
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] newidle_balance
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] irqentry_enter
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] perf_swevent_stop
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] activate_task
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] attach_task
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] __page_cache_alloc
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] __mpol_dup
