# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 36040858486202
#
# Children      Self  Command          Shared Object               Symbol                                        
# ........  ........  ...............  ..........................  ..............................................
#
     0.00%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] up_read
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] read_tsc
     0.00%     0.00%  iou-wrk-3046     [kernel.vmlinux]            [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] io_wqe_dec_running
     0.00%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-3038     [kernel.vmlinux]            [k] finish_task_switch
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] reweight_entity
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] enqueue_timer
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-3040     [kernel.vmlinux]            [k] __rdgsbase_inactive
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] native_irq_return_iret
     0.00%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] rb_erase
     0.00%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] make_kuid
     0.00%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] get_mem_cgroup_from_mm
     0.00%     0.00%  iou-wrk-3044     [kernel.vmlinux]            [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] __enqueue_entity
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] finish_task_switch
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] blk_throtl_bio
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] __radix_tree_lookup
     0.00%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] bio_endio
     0.00%     0.00%  iou-wrk-3038     [kernel.vmlinux]            [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] __xas_next
     0.00%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] __rdgsbase_inactive
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] bio_endio
     0.00%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] map_id_range_down
     0.00%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] clear_buddies
     0.00%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] ktime_get
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] __enqueue_entity
     0.00%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-3043     [kernel.vmlinux]            [k] pick_next_entity
     0.00%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] mem_cgroup_update_lru_size
     0.00%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3050     [kernel.vmlinux]            [k] rb_erase
     0.00%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] alloc_pages
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] put_cpu_partial
     0.00%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] make_kuid
     0.00%     0.00%  iou-wrk-3048     [kernel.vmlinux]            [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] try_to_del_timer_sync
     0.00%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] del_timer_sync
     0.00%     0.00%  rcu_sched        [kernel.vmlinux]            [k] idle_cpu
     0.00%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] io_wake_function
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] page_cache_sync_ra
     0.00%     0.00%  iou-wrk-3044     [kernel.vmlinux]            [k] up_read
     0.00%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] rb_next
     0.00%     0.00%  iou-wrk-3044     [kernel.vmlinux]            [k] mem_cgroup_update_lru_size
     0.00%     0.00%  iou-wrk-3048     [kernel.vmlinux]            [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] make_kgid
     0.00%     0.00%  iou-wrk-3036     [kernel.vmlinux]            [k] bio_associate_blkg
     0.00%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3051     [kernel.vmlinux]            [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] finish_task_switch
     0.00%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] io_wake_function
     0.00%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] __enqueue_entity
     0.00%     0.00%  iou-wrk-3037     [kernel.vmlinux]            [k] __cgroup_account_cputime
     0.00%     0.00%  iou-wrk-3030     [libnvdimm]                 [k] to_nd_region
     0.00%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3028     [kernel.vmlinux]            [k] rb_erase
     0.00%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] wake_all_kswapds
     0.00%     0.00%  iou-wrk-3045     [kernel.vmlinux]            [k] blk_try_enter_queue
     0.00%     0.00%  iou-wrk-3028     [kernel.vmlinux]            [k] kthread_blkcg
     0.00%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] read_tsc
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] update_min_vruntime
     0.00%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3051     [kernel.vmlinux]            [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] calc_wheel_index
     0.00%     0.00%  iou-wrk-3051     [kernel.vmlinux]            [k] io_wqe_dec_running
     0.00%     0.00%  iou-wrk-3047     [kernel.vmlinux]            [k] __enqueue_entity
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] __enqueue_entity
     0.00%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] enqueue_timer
     0.00%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] __xas_next
     0.00%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] io_wake_function
     0.00%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] unlock_page
     0.00%     0.00%  iou-wrk-3031     [kernel.vmlinux]            [k] rb_next
     0.00%     0.00%  iou-wrk-3044     [kernel.vmlinux]            [k] make_kuid
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] get_nohz_timer_target
     0.00%     0.00%  iou-wrk-3044     [kernel.vmlinux]            [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] update_min_vruntime
     0.00%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] wake_all_kswapds
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] xa_get_order
     0.00%     0.00%  iou-wrk-3041     [kernel.vmlinux]            [k] ktime_get
     0.00%     0.00%  iou-wrk-3035     [kernel.vmlinux]            [k] dequeue_task
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] __cgroup_account_cputime
     0.00%     0.00%  iou-wrk-3040     [kernel.vmlinux]            [k] get_nohz_timer_target
     0.00%     0.00%  iou-wrk-3029     [kernel.vmlinux]            [k] __zone_watermark_ok
     0.00%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-3041     [kernel.vmlinux]            [k] rb_next
     0.00%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] make_kgid
     0.00%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] bad_range
     0.00%     0.00%  iou-wrk-3035     [kernel.vmlinux]            [k] current_time
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] fput_many
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] blk_throtl_bio
     0.00%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] rb_next
     0.00%     0.00%  iou-wrk-3033     [kernel.vmlinux]            [k] bio_endio
     0.00%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] page_cache_sync_ra
     0.00%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] finish_task_switch
     0.00%     0.00%  iou-wrk-3050     [kernel.vmlinux]            [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-3036     [kernel.vmlinux]            [k] blk_throtl_bio
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] unlock_page
     0.00%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] tick_sched_do_timer
     0.00%     0.00%  iou-wrk-3035     [kernel.vmlinux]            [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] __xas_next
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] update_cfs_rq_h_load
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] make_kgid
     0.00%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-3042     [kernel.vmlinux]            [k] put_cpu_partial
     0.00%     0.00%  iou-wrk-3029     [kernel.vmlinux]            [k] io_wake_function
     0.00%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] make_kgid
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] enqueue_timer
     0.00%     0.00%  iou-wrk-3049     [kernel.vmlinux]            [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] __inode_security_revalidate
     0.00%     0.00%  iou-wrk-3045     [kernel.vmlinux]            [k] io_wake_function
     0.00%     0.00%  iou-wrk-3052     [kernel.vmlinux]            [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] task_tick_fair
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] workingset_update_node
     0.00%     0.00%  iou-wrk-3047     [kernel.vmlinux]            [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3045     [kernel.vmlinux]            [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] page_memcg
     0.00%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] map_id_range_down
     0.00%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] io_wq_worker_running
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] enqueue_timer
     0.00%     0.00%  iou-wrk-3043     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] blk_throtl_bio
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] cpuacct_charge
     0.00%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] up_read
     0.00%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] put_cpu_partial
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] release_pages
     0.00%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] __mod_zone_page_state
     0.00%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] rb_next
     0.00%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] security_inode_permission
     0.00%     0.00%  iou-wrk-3051     [kernel.vmlinux]            [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] rb_next
     0.00%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] up_read
     0.00%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] mem_cgroup_update_lru_size
     0.00%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-3047     [kernel.vmlinux]            [k] make_kuid
     0.00%     0.00%  iou-wrk-3037     [kernel.vmlinux]            [k] ktime_get
     0.00%     0.00%  iou-wrk-3042     [kernel.vmlinux]            [k] update_min_vruntime
     0.00%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] alloc_pages
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-3047     [kernel.vmlinux]            [k] timestamp_truncate
     0.00%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] __cgroup_account_cputime
     0.00%     0.00%  iou-wrk-3045     [kernel.vmlinux]            [k] __enqueue_entity
     0.00%     0.00%  iou-wrk-3033     [kernel.vmlinux]            [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] finish_task_switch
     0.00%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] mem_cgroup_update_lru_size
     0.00%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] force_page_cache_ra
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] mempool_alloc
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] lock_timer_base
     0.00%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] kmem_cache_free
     0.00%     0.00%  iou-wrk-2984     [libnvdimm]                 [k] to_nd_region
     0.00%     0.00%  iou-wrk-3052     [kernel.vmlinux]            [k] bio_endio
     0.00%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] __cgroup_account_cputime
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] __xas_next
     0.00%     0.00%  iou-wrk-3051     [kernel.vmlinux]            [k] kthread_blkcg
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] up_read
     0.00%     0.00%  iou-wrk-3029     [kernel.vmlinux]            [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] bio_add_page
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] cpuacct_charge
     0.00%     0.00%  iou-wrk-3034     [kernel.vmlinux]            [k] blk_try_enter_queue
     0.00%     0.00%  iou-wrk-3031     [kernel.vmlinux]            [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] enqueue_timer
     0.00%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] bio_endio
     0.00%     0.00%  iou-wrk-3049     [kernel.vmlinux]            [k] __inode_security_revalidate
     0.00%     0.00%  iou-wrk-3049     [kernel.vmlinux]            [k] io_wq_worker_running
     0.00%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] __zone_watermark_ok
     0.00%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3029     [libnvdimm]                 [k] to_nd_region
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] mem_cgroup_update_lru_size
     0.00%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] __zone_watermark_ok
     0.00%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] __rdgsbase_inactive
     0.00%     0.00%  iou-wrk-3042     [kernel.vmlinux]            [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] make_kuid
     0.00%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] io_wq_worker_running
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] enqueue_timer
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] up_read
     0.00%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] rb_next
     0.00%     0.00%  iou-wrk-3043     [kernel.vmlinux]            [k] __xas_next
     0.00%     0.00%  iou-wrk-3051     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] alloc_pages
     0.00%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] __inode_security_revalidate
     0.00%     0.00%  iou-wrk-3035     [libnvdimm]                 [k] to_nd_region
     0.00%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] update_min_vruntime
     0.00%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] up_read
     0.00%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] psi_flags_change
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] workingset_update_node
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3016     [libnvdimm]                 [k] to_nd_region
     0.00%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] ext4_readahead
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] down_read
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-3031     [kernel.vmlinux]            [k] io_wq_worker_running
     0.00%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] kmem_cache_free
     0.00%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] mem_cgroup_iter
     0.00%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] io_wq_worker_running
     0.00%     0.00%  iou-wrk-3029     [kernel.vmlinux]            [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] up_read
     0.00%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-3037     [kernel.vmlinux]            [k] dequeue_task
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] bio_endio
     0.00%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] workingset_update_node
     0.00%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] psi_flags_change
     0.00%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] cpuacct_charge
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] __inode_security_revalidate
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] down_read
     0.00%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] map_id_range_down
     0.00%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] up_read
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] kthread_blkcg
     0.00%     0.00%  iou-wrk-3042     [kernel.vmlinux]            [k] calc_wheel_index
     0.00%     0.00%  iou-wrk-3043     [kernel.vmlinux]            [k] make_kuid
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] pick_next_entity
     0.00%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3049     [kernel.vmlinux]            [k] try_to_del_timer_sync
     0.00%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] dequeue_task
     0.00%     0.00%  iou-wrk-3048     [kernel.vmlinux]            [k] __xas_next
     0.00%     0.00%  iou-wrk-3052     [kernel.vmlinux]            [k] make_kgid
     0.00%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] bio_uninit
     0.00%     0.00%  iou-wrk-3041     [kernel.vmlinux]            [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] __zone_watermark_ok
     0.00%     0.00%  iou-wrk-3042     [kernel.vmlinux]            [k] page_cache_sync_ra
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] ttwu_do_wakeup
     0.00%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] pick_next_entity
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] io_wake_function
     0.00%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] read_tsc
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3042     [kernel.vmlinux]            [k] psi_flags_change
     0.00%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] psi_flags_change
     0.00%     0.00%  iou-wrk-3041     [kernel.vmlinux]            [k] check_preempt_curr
     0.00%     0.00%  iou-wrk-3041     [kernel.vmlinux]            [k] ttwu_do_wakeup
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] internal_add_timer
     0.00%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] update_min_vruntime
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] __accumulate_pelt_segments
     0.00%     0.00%  iou-wrk-3052     [kernel.vmlinux]            [k] ktime_get
     0.00%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] rb_next
     0.00%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] lock_timer_base
     0.00%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] __cgroup_account_cputime
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] try_to_del_timer_sync
     0.00%     0.00%  rcu_sched        [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] update_min_vruntime
     0.00%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3031     [kernel.vmlinux]            [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-3043     [kernel.vmlinux]            [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] __rdgsbase_inactive
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] timestamp_truncate
     0.00%     0.00%  iou-wrk-3048     [kernel.vmlinux]            [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] io_wq_worker_running
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] arch_tlbbatch_flush
