# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 11K of event 'cycles'
# Event count (approx.): 2377160966936
#
# Children      Self  Command          Shared Object     Symbol                                 
# ........  ........  ...............  ................  .......................................
#
     0.01%     0.00%  iou-wrk-3477     [kernel.vmlinux]  [k] internal_add_timer
     0.01%     0.01%  iou-wrk-3471     [kernel.vmlinux]  [k] dequeue_task
     0.01%     0.00%  iou-wrk-3452     [kernel.vmlinux]  [k] rcu_read_unlock_strict
     0.01%     0.01%  iou-wrk-3450     [kernel.vmlinux]  [k] selinux_file_permission
     0.01%     0.01%  iou-wrk-3476     [kernel.vmlinux]  [k] rcu_all_qs
     0.01%     0.00%  iou-wrk-3458     [kernel.vmlinux]  [k] set_next_entity
     0.01%     0.01%  iou-wrk-3466     [kernel.vmlinux]  [k] __free_one_page
     0.01%     0.00%  iou-wrk-3466     [kernel.vmlinux]  [k] __alloc_pages_slowpath.constprop.0
     0.01%     0.00%  iou-wrk-3466     [kernel.vmlinux]  [k] do_try_to_free_pages
     0.01%     0.00%  iou-wrk-3466     [kernel.vmlinux]  [k] evict_pages
     0.01%     0.00%  iou-wrk-3466     [kernel.vmlinux]  [k] free_pcppages_bulk
     0.01%     0.00%  iou-wrk-3466     [kernel.vmlinux]  [k] free_unref_page_list
     0.01%     0.00%  iou-wrk-3466     [kernel.vmlinux]  [k] lru_gen_shrink_lruvec
     0.01%     0.00%  iou-wrk-3466     [kernel.vmlinux]  [k] shrink_lruvec
     0.01%     0.00%  iou-wrk-3466     [kernel.vmlinux]  [k] shrink_node
     0.01%     0.00%  iou-wrk-3466     [kernel.vmlinux]  [k] shrink_page_list
     0.01%     0.00%  iou-wrk-3466     [kernel.vmlinux]  [k] try_to_free_pages
     0.01%     0.01%  iou-wrk-3476     [kernel.vmlinux]  [k] update_irq_load_avg
     0.01%     0.00%  iou-wrk-3455     [kernel.vmlinux]  [k] set_next_entity
     0.01%     0.01%  iou-wrk-3451     [kernel.vmlinux]  [k] __bio_add_page
     0.01%     0.00%  iou-wrk-3451     [kernel.vmlinux]  [k] bio_add_page
     0.01%     0.01%  iou-wrk-3457     [kernel.vmlinux]  [k] iov_iter_restore
     0.01%     0.01%  iou-wrk-3439     [kernel.vmlinux]  [k] iov_iter_restore
     0.01%     0.01%  iou-wrk-3463     [kernel.vmlinux]  [k] __calc_delta
     0.01%     0.01%  iou-wrk-3442     [kernel.vmlinux]  [k] enqueue_timer
     0.01%     0.00%  iou-wrk-3442     [kernel.vmlinux]  [k] internal_add_timer
     0.01%     0.01%  iou-wrk-3469     [kernel.vmlinux]  [k] bio_associate_blkg_from_css
     0.01%     0.00%  iou-wrk-3469     [kernel.vmlinux]  [k] bio_associate_blkg
     0.01%     0.01%  iou-wrk-3449     [kernel.vmlinux]  [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-3463     [kernel.vmlinux]  [k] xas_create
     0.01%     0.00%  iou-wrk-3463     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-3463     [kernel.vmlinux]  [k] __remove_mapping
     0.01%     0.00%  iou-wrk-3463     [kernel.vmlinux]  [k] xas_store
     0.01%     0.00%  iou-wrk-3443     [kernel.vmlinux]  [k] _raw_spin_unlock_irqrestore
     0.01%     0.01%  iou-wrk-3450     [kernel.vmlinux]  [k] bad_range
     0.01%     0.01%  iou-wrk-3466     [kernel.vmlinux]  [k] ext4_readahead
     0.01%     0.01%  iou-wrk-3469     [kernel.vmlinux]  [k] get_nohz_timer_target
     0.01%     0.01%  iou-wrk-3441     [kernel.vmlinux]  [k] __mod_lruvec_page_state
     0.01%     0.01%  iou-wrk-3466     [kernel.vmlinux]  [k] detach_if_pending
     0.01%     0.00%  iou-wrk-3450     [kernel.vmlinux]  [k] calc_wheel_index
     0.01%     0.00%  iou-wrk-3453     [kernel.vmlinux]  [k] make_kgid
     0.01%     0.01%  iou-wrk-3479     [kernel.vmlinux]  [k] kmem_cache_free
     0.01%     0.01%  iou-wrk-3455     [kernel.vmlinux]  [k] __list_add_valid
     0.01%     0.01%  fio              [kernel.vmlinux]  [k] memcpy
     0.01%     0.00%  iou-wrk-3472     [kernel.vmlinux]  [k] psi_memstall_leave
     0.01%     0.00%  iou-wrk-3472     [kernel.vmlinux]  [k] psi_task_change
     0.01%     0.01%  iou-wrk-3466     [kernel.vmlinux]  [k] kfree
     0.01%     0.01%  iou-wrk-3453     [kernel.vmlinux]  [k] kmem_cache_free
     0.01%     0.01%  iou-wrk-3442     [kernel.vmlinux]  [k] xas_create
     0.01%     0.00%  iou-wrk-3442     [kernel.vmlinux]  [k] xas_store
     0.01%     0.01%  iou-wrk-3478     [kernel.vmlinux]  [k] to_nd_region
     0.01%     0.00%  iou-wrk-3478     [kernel.vmlinux]  [k] update_curr
     0.01%     0.01%  iou-wrk-3463     [kernel.vmlinux]  [k] mark_page_accessed
     0.01%     0.01%  iou-wrk-3478     [kernel.vmlinux]  [k] clear_buddies
     0.01%     0.01%  iou-wrk-3448     [kernel.vmlinux]  [k] __slab_free
     0.01%     0.00%  iou-wrk-3455     [kernel.vmlinux]  [k] __hrtimer_run_queues
     0.01%     0.00%  iou-wrk-3455     [kernel.vmlinux]  [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3455     [kernel.vmlinux]  [k] _raw_spin_unlock_irqrestore
     0.01%     0.00%  iou-wrk-3455     [kernel.vmlinux]  [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3455     [kernel.vmlinux]  [k] hrtimer_interrupt
     0.01%     0.00%  iou-wrk-3455     [kernel.vmlinux]  [k] scheduler_tick
     0.01%     0.00%  iou-wrk-3455     [kernel.vmlinux]  [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3455     [kernel.vmlinux]  [k] task_tick_fair
     0.01%     0.00%  iou-wrk-3455     [kernel.vmlinux]  [k] tick_sched_handle.isra.0
     0.01%     0.00%  iou-wrk-3455     [kernel.vmlinux]  [k] tick_sched_timer
     0.01%     0.00%  iou-wrk-3455     [kernel.vmlinux]  [k] update_process_times
     0.01%     0.01%  iou-wrk-3438     [kernel.vmlinux]  [k] rcu_all_qs
     0.01%     0.01%  iou-wrk-3460     [kernel.vmlinux]  [k] __rdgsbase_inactive
     0.01%     0.01%  fio              [kernel.vmlinux]  [k] perf_swevent_stop
     0.01%     0.01%  fio              [kernel.vmlinux]  [k] rcu_sched_clock_irq
     0.01%     0.00%  fio              [kernel.vmlinux]  [k] rcu_is_cpu_rrupt_from_idle
     0.01%     0.01%  iou-wrk-3476     [kernel.vmlinux]  [k] check_cfs_rq_runtime
     0.01%     0.00%  iou-wrk-3450     [kernel.vmlinux]  [k] psi_memstall_enter
     0.01%     0.00%  iou-wrk-3450     [kernel.vmlinux]  [k] psi_task_change
     0.01%     0.01%  iou-wrk-3462     [kernel.vmlinux]  [k] make_kuid
     0.01%     0.01%  iou-wrk-3468     [kernel.vmlinux]  [k] __slab_free
     0.01%     0.00%  iou-wrk-3450     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.01%     0.01%  iou-wrk-3478     [kernel.vmlinux]  [k] _raw_spin_lock_irqsave
     0.01%     0.00%  iou-wrk-3451     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.01%  iou-wrk-3476     [kernel.vmlinux]  [k] detach_if_pending
     0.01%     0.00%  iou-wrk-3476     [kernel.vmlinux]  [k] del_timer_sync
     0.01%     0.00%  iou-wrk-3476     [kernel.vmlinux]  [k] try_to_del_timer_sync
     0.01%     0.00%  iou-wrk-3448     [kernel.vmlinux]  [k] __cond_resched
     0.01%     0.01%  iou-wrk-3447     [kernel.vmlinux]  [k] io_cqring_ev_posted
     0.01%     0.01%  iou-wrk-3441     [kernel.vmlinux]  [k] read_tsc
     0.01%     0.00%  iou-wrk-3441     [kernel.vmlinux]  [k] ktime_get
     0.01%     0.00%  iou-wrk-3441     [kernel.vmlinux]  [k] submit_bio_checks
     0.01%     0.01%  iou-wrk-3449     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-3449     [kernel.vmlinux]  [k] lru_cache_add
     0.01%     0.01%  iou-wrk-3464     [kernel.vmlinux]  [k] rb_next
     0.01%     0.01%  iou-wrk-3470     [kernel.vmlinux]  [k] submit_bio_checks
     0.01%     0.00%  iou-wrk-3441     [kernel.vmlinux]  [k] __rmqueue_pcplist
     0.01%     0.00%  iou-wrk-3441     [kernel.vmlinux]  [k] get_page_from_freelist
     0.01%     0.01%  iou-wrk-3469     [kernel.vmlinux]  [k] __list_del_entry_valid
     0.01%     0.00%  iou-wrk-3469     [kernel.vmlinux]  [k] __rmqueue_pcplist
     0.01%     0.00%  iou-wrk-3469     [kernel.vmlinux]  [k] get_page_from_freelist
     0.01%     0.01%  iou-wrk-3469     [kernel.vmlinux]  [k] internal_add_timer
     0.01%     0.01%  iou-wrk-3457     [kernel.vmlinux]  [k] _raw_spin_unlock_irqrestore
     0.01%     0.00%  iou-wrk-3457     [kernel.vmlinux]  [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.01%  kcompactd0       [kernel.vmlinux]  [k] __mod_memcg_lruvec_state
     0.01%     0.00%  kcompactd0       [kernel.vmlinux]  [k] isolate_migratepages_block
     0.01%     0.01%  iou-wrk-3479     [kernel.vmlinux]  [k] __list_add_valid
     0.01%     0.01%  iou-wrk-3457     [kernel.vmlinux]  [k] finish_task_switch
     0.01%     0.00%  iou-wrk-3479     [kernel.vmlinux]  [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-3453     [kernel.vmlinux]  [k] init_timer_key
     0.01%     0.01%  iou-wrk-3455     [kernel.vmlinux]  [k] try_charge_memcg
     0.01%     0.00%  iou-wrk-3455     [kernel.vmlinux]  [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-3455     [kernel.vmlinux]  [k] charge_memcg
     0.01%     0.01%  iou-wrk-3441     [kernel.vmlinux]  [k] __xas_next
     0.01%     0.01%  fio              [kernel.vmlinux]  [k] rb_next
     0.01%     0.01%  iou-wrk-3443     [kernel.vmlinux]  [k] trigger_load_balance
     0.01%     0.01%  iou-wrk-3476     [kernel.vmlinux]  [k] perf_event_task_tick
     0.01%     0.00%  iou-wrk-3476     [kernel.vmlinux]  [k] finish_task_switch
     0.01%     0.01%  iou-wrk-3450     [kernel.vmlinux]  [k] force_page_cache_ra
     0.01%     0.01%  iou-wrk-3450     [kernel.vmlinux]  [k] error_entry
     0.01%     0.01%  iou-wrk-3470     [kernel.vmlinux]  [k] bio_associate_blkg_from_css
     0.01%     0.00%  iou-wrk-3470     [kernel.vmlinux]  [k] bio_associate_blkg
     0.01%     0.01%  iou-wrk-3445     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.01%  fio              [kernel.vmlinux]  [k] llist_add_batch
     0.01%     0.00%  fio              [kernel.vmlinux]  [k] __smp_call_single_queue
     0.01%     0.01%  iou-wrk-3479     [kernel.vmlinux]  [k] dequeue_task
     0.01%     0.01%  iou-wrk-3438     [kernel.vmlinux]  [k] kmem_cache_free
     0.01%     0.01%  iou-wrk-3450     [kernel.vmlinux]  [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-3458     [kernel.vmlinux]  [k] io_cqring_ev_posted
     0.01%     0.01%  iou-wrk-3464     [kernel.vmlinux]  [k] __next_zones_zonelist
     0.01%     0.00%  iou-wrk-3464     [kernel.vmlinux]  [k] get_page_from_freelist
     0.01%     0.01%  iou-wrk-3457     [kernel.vmlinux]  [k] __rdgsbase_inactive
     0.01%     0.01%  iou-wrk-3475     [kernel.vmlinux]  [k] bio_uninit
     0.01%     0.00%  iou-wrk-3475     [kernel.vmlinux]  [k] bio_endio
     0.01%     0.01%  iou-wrk-3476     [kernel.vmlinux]  [k] pick_next_entity
     0.01%     0.01%  iou-wrk-3450     [kernel.vmlinux]  [k] kthread_blkcg
     0.01%     0.00%  iou-wrk-3450     [kernel.vmlinux]  [k] page_cache_sync_ra
     0.01%     0.01%  iou-wrk-3470     [kernel.vmlinux]  [k] rw_verify_area
     0.01%     0.01%  iou-wrk-3450     [kernel.vmlinux]  [k] detach_if_pending
     0.01%     0.01%  iou-wrk-3464     [kernel.vmlinux]  [k] io_wq_worker_running
     0.01%     0.01%  iou-wrk-3464     [kernel.vmlinux]  [k] raw_spin_rq_unlock
     0.01%     0.01%  iou-wrk-3467     [kernel.vmlinux]  [k] native_irq_return_iret
     0.01%     0.00%  iou-wrk-3467     [kernel.vmlinux]  [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-3467     [kernel.vmlinux]  [k] page_cache_sync_ra
     0.01%     0.01%  iou-wrk-3466     [kernel.vmlinux]  [k] bad_range
     0.01%     0.00%  iou-wrk-3466     [kernel.vmlinux]  [k] __rmqueue_pcplist
     0.01%     0.00%  iou-wrk-3466     [kernel.vmlinux]  [k] get_page_from_freelist
     0.01%     0.01%  iou-wrk-3475     [kernel.vmlinux]  [k] to_nd_region
     0.01%     0.00%  iou-wrk-3465     [kernel.vmlinux]  [k] put_prev_entity
     0.01%     0.01%  iou-wrk-3449     [kernel.vmlinux]  [k] down_read
     0.01%     0.01%  iou-wrk-3477     [kernel.vmlinux]  [k] ext4_inode_block_valid
     0.01%     0.00%  iou-wrk-3477     [kernel.vmlinux]  [k] __check_block_validity.constprop.0
     0.01%     0.00%  iou-wrk-3477     [kernel.vmlinux]  [k] ext4_map_blocks
     0.01%     0.01%  iou-wrk-3453     [kernel.vmlinux]  [k] iov_iter_restore
     0.01%     0.01%  iou-wrk-3447     [kernel.vmlinux]  [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3444     [kernel.vmlinux]  [k] timestamp_truncate
     0.01%     0.00%  iou-wrk-3444     [kernel.vmlinux]  [k] current_time
     0.01%     0.01%  iou-wrk-3438     [kernel.vmlinux]  [k] down_read
     0.01%     0.01%  iou-wrk-3478     [kernel.vmlinux]  [k] load_new_mm_cr3
     0.01%     0.01%  iou-wrk-3451     [kernel.vmlinux]  [k] iov_iter_restore
     0.01%     0.01%  iou-wrk-3453     [kernel.vmlinux]  [k] fput_many
     0.01%     0.01%  iou-wrk-3465     [kernel.vmlinux]  [k] cgroup_rstat_updated
     0.01%     0.00%  iou-wrk-3465     [kernel.vmlinux]  [k] __add_to_page_cache_locked
     0.01%     0.00%  iou-wrk-3465     [kernel.vmlinux]  [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-3465     [kernel.vmlinux]  [k] charge_memcg
     0.01%     0.00%  iou-wrk-3465     [kernel.vmlinux]  [k] mem_cgroup_charge_statistics.isra.0
     0.01%     0.01%  iou-wrk-3447     [kernel.vmlinux]  [k] ext4_inode_block_valid
     0.01%     0.00%  iou-wrk-3447     [kernel.vmlinux]  [k] __check_block_validity.constprop.0
     0.01%     0.00%  iou-wrk-3447     [kernel.vmlinux]  [k] ext4_map_blocks
     0.01%     0.01%  iou-wrk-3465     [kernel.vmlinux]  [k] rcu_all_qs
     0.01%     0.01%  iou-wrk-3476     [kernel.vmlinux]  [k] ext4_file_read_iter
     0.01%     0.00%  iou-wrk-3457     [kernel.vmlinux]  [k] io_assign_current_work
     0.01%     0.01%  iou-wrk-3478     [kernel.vmlinux]  [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3478     [kernel.vmlinux]  [k] sched_clock_cpu
     0.01%     0.00%  iou-wrk-3478     [kernel.vmlinux]  [k] update_rq_clock
     0.01%     0.01%  iou-wrk-3455     [kernel.vmlinux]  [k] rcu_all_qs
     0.01%     0.00%  iou-wrk-3455     [kernel.vmlinux]  [k] bio_alloc_bioset
     0.01%     0.00%  iou-wrk-3455     [kernel.vmlinux]  [k] mempool_alloc
     0.01%     0.01%  iou-wrk-3447     [kernel.vmlinux]  [k] rcu_qs
     0.01%     0.00%  iou-wrk-3447     [kernel.vmlinux]  [k] rcu_note_context_switch
     0.01%     0.01%  iou-wrk-3467     [kernel.vmlinux]  [k] __switch_to
     0.01%     0.01%  iou-wrk-3455     [kernel.vmlinux]  [k] lock_timer_base
     0.01%     0.00%  iou-wrk-3455     [kernel.vmlinux]  [k] del_timer_sync
     0.01%     0.00%  iou-wrk-3455     [kernel.vmlinux]  [k] try_to_del_timer_sync
     0.01%     0.01%  iou-wrk-3461     [kernel.vmlinux]  [k] __list_del_entry_valid
     0.01%     0.01%  iou-wrk-3468     [kernel.vmlinux]  [k] ext4_inode_block_valid
     0.01%     0.00%  iou-wrk-3468     [kernel.vmlinux]  [k] __check_block_validity.constprop.0
     0.01%     0.00%  iou-wrk-3468     [kernel.vmlinux]  [k] ext4_map_blocks
     0.01%     0.01%  iou-wrk-3475     [kernel.vmlinux]  [k] init_timer_key
     0.01%     0.01%  iou-wrk-3468     [kernel.vmlinux]  [k] rcu_qs
     0.01%     0.00%  iou-wrk-3468     [kernel.vmlinux]  [k] rcu_note_context_switch
     0.01%     0.01%  iou-wrk-3438     [kernel.vmlinux]  [k] lru_cache_add
     0.01%     0.01%  iou-wrk-3470     [kernel.vmlinux]  [k] hrtimer_update_next_event
     0.01%     0.01%  iou-wrk-3442     [kernel.vmlinux]  [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3467     [kernel.vmlinux]  [k] iov_iter_restore
     0.01%     0.01%  iou-wrk-3445     [kernel.vmlinux]  [k] rcu_qs
     0.01%     0.00%  iou-wrk-3445     [kernel.vmlinux]  [k] rcu_note_context_switch
     0.01%     0.01%  iou-wrk-3458     [kernel.vmlinux]  [k] mark_page_accessed
     0.01%     0.00%  iou-wrk-3451     [kernel.vmlinux]  [k] xa_load
     0.01%     0.01%  iou-wrk-3451     [kernel.vmlinux]  [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-3444     [kernel.vmlinux]  [k] sched_clock
     0.01%     0.01%  iou-wrk-3458     [kernel.vmlinux]  [k] io_wqe_dec_running
     0.01%     0.01%  iou-wrk-3462     [kernel.vmlinux]  [k] bio_associate_blkg_from_css
     0.01%     0.00%  iou-wrk-3462     [kernel.vmlinux]  [k] bio_associate_blkg
     0.01%     0.00%  iou-wrk-3444     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested
     0.01%     0.01%  iou-wrk-3447     [kernel.vmlinux]  [k] iov_iter_restore
     0.01%     0.01%  iou-wrk-3440     [kernel.vmlinux]  [k] xas_store
     0.01%     0.01%  iou-wrk-3479     [kernel.vmlinux]  [k] cpuacct_charge
     0.01%     0.00%  iou-wrk-3479     [kernel.vmlinux]  [k] update_curr
     0.01%     0.00%  iou-wrk-3458     [kernel.vmlinux]  [k] psi_memstall_leave
     0.01%     0.00%  iou-wrk-3458     [kernel.vmlinux]  [k] psi_task_change
     0.01%     0.01%  iou-wrk-3452     [kernel.vmlinux]  [k] io_wqe_dec_running
     0.01%     0.01%  iou-wrk-3462     [kernel.vmlinux]  [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3451     [kernel.vmlinux]  [k] __calc_delta
     0.01%     0.01%  iou-wrk-3451     [kernel.vmlinux]  [k] fscrypt_set_bio_crypt_ctx
     0.01%     0.01%  iou-wrk-3439     [kernel.vmlinux]  [k] io_cqring_ev_posted
     0.01%     0.01%  iou-wrk-3475     [kernel.vmlinux]  [k] __list_del_entry_valid
     0.01%     0.01%  iou-wrk-3444     [kernel.vmlinux]  [k] security_file_permission
     0.01%     0.01%  iou-wrk-3464     [kernel.vmlinux]  [k] put_prev_entity
     0.01%     0.01%  iou-wrk-3471     [kernel.vmlinux]  [k] update_cfs_group
     0.01%     0.00%  iou-wrk-3442     [kernel.vmlinux]  [k] xas_find_conflict
     0.01%     0.01%  iou-wrk-3456     [kernel.vmlinux]  [k] fput_many
     0.01%     0.01%  iou-wrk-3474     [kernel.vmlinux]  [k] native_load_tls
     0.01%     0.00%  iou-wrk-3477     [kernel.vmlinux]  [k] xa_get_order
     0.01%     0.01%  iou-wrk-3464     [kernel.vmlinux]  [k] generic_file_read_iter
     0.01%     0.01%  iou-wrk-3467     [kernel.vmlinux]  [k] rb_erase
     0.01%     0.00%  iou-wrk-3467     [kernel.vmlinux]  [k] set_next_entity
     0.01%     0.01%  iou-wrk-3447     [kernel.vmlinux]  [k] __mod_zone_page_state
     0.01%     0.00%  iou-wrk-3447     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-3447     [kernel.vmlinux]  [k] lru_cache_add
     0.01%     0.00%  iou-wrk-3447     [kernel.vmlinux]  [k] lru_gen_add_page
     0.01%     0.01%  iou-wrk-3467     [kernel.vmlinux]  [k] timestamp_truncate
     0.01%     0.01%  iou-wrk-3464     [kernel.vmlinux]  [k] __list_add_valid
     0.01%     0.01%  iou-wrk-3458     [kernel.vmlinux]  [k] __wrgsbase_inactive
     0.01%     0.01%  iou-wrk-3450     [kernel.vmlinux]  [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3450     [kernel.vmlinux]  [k] sched_clock_cpu
     0.01%     0.00%  iou-wrk-3450     [kernel.vmlinux]  [k] update_rq_clock
     0.01%     0.01%  iou-wrk-3437     [kernel.vmlinux]  [k] __wrgsbase_inactive
     0.01%     0.01%  iou-wrk-3465     [kernel.vmlinux]  [k] __cgroup_account_cputime
     0.01%     0.00%  iou-wrk-3443     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.01%  iou-wrk-3442     [kernel.vmlinux]  [k] fput
     0.01%     0.00%  iou-wrk-3442     [kernel.vmlinux]  [k] fput_many
     0.01%     0.00%  iou-wrk-3475     [kernel.vmlinux]  [k] psi_memstall_enter
     0.01%     0.00%  iou-wrk-3475     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested
     0.01%     0.01%  iou-wrk-3445     [kernel.vmlinux]  [k] load_new_mm_cr3
     0.01%     0.01%  iou-wrk-3462     [kernel.vmlinux]  [k] io_wqe_dec_running
     0.01%     0.01%  iou-wrk-3461     [kernel.vmlinux]  [k] raw_spin_rq_unlock
     0.01%     0.01%  iou-wrk-3477     [kernel.vmlinux]  [k] update_min_vruntime
     0.01%     0.01%  iou-wrk-3439     [kernel.vmlinux]  [k] atime_needs_update
     0.01%     0.00%  iou-wrk-3439     [kernel.vmlinux]  [k] touch_atime
     0.01%     0.01%  iou-wrk-3437     [kernel.vmlinux]  [k] io_wqe_dec_running
     0.01%     0.01%  iou-wrk-3450     [kernel.vmlinux]  [k] __switch_to_asm
     0.01%     0.01%  iou-wrk-3461     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3442     [kernel.vmlinux]  [k] __list_del_entry_valid
     0.01%     0.00%  iou-wrk-3479     [kernel.vmlinux]  [k] make_kgid
     0.01%     0.01%  iou-wrk-3437     [kernel.vmlinux]  [k] __switch_to
     0.01%     0.01%  iou-wrk-3455     [kernel.vmlinux]  [k] xas_create
     0.01%     0.00%  iou-wrk-3455     [kernel.vmlinux]  [k] xas_store
     0.01%     0.01%  iou-wrk-3455     [kernel.vmlinux]  [k] kmem_cache_free
     0.01%     0.01%  iou-wrk-3448     [kernel.vmlinux]  [k] __mod_lruvec_page_state
     0.01%     0.01%  iou-wrk-3473     [kernel.vmlinux]  [k] xa_get_order
     0.01%     0.01%  iou-wrk-3458     [kernel.vmlinux]  [k] set_next_buddy
     0.01%     0.01%  fio              [kernel.vmlinux]  [k] tick_sched_do_timer
     0.01%     0.01%  iou-wrk-3475     [kernel.vmlinux]  [k] __calc_delta
     0.01%     0.01%  iou-wrk-3442     [kernel.vmlinux]  [k] init_timer_key
     0.01%     0.01%  iou-wrk-3443     [kernel.vmlinux]  [k] workingset_refault
     0.01%     0.01%  iou-wrk-3437     [kernel.vmlinux]  [k] enqueue_timer
     0.01%     0.00%  iou-wrk-3437     [kernel.vmlinux]  [k] internal_add_timer
     0.01%     0.00%  iou-wrk-3475     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.00%  fio              [kernel.vmlinux]  [k] irqentry_exit_to_user_mode
     0.01%     0.01%  iou-wrk-3471     [kernel.vmlinux]  [k] down_read
     0.01%     0.01%  iou-wrk-3451     [kernel.vmlinux]  [k] native_load_tls
     0.01%     0.00%  iou-wrk-3451     [kernel.vmlinux]  [k] __switch_to
     0.01%     0.00%  iou-wrk-3440     [kernel.vmlinux]  [k] io_wq_worker_sleeping
     0.01%     0.01%  fio              [kernel.vmlinux]  [k] ktime_get_update_offsets_now
     0.01%     0.00%  iou-wrk-3437     [kernel.vmlinux]  [k] blk_throtl_bio
     0.01%     0.00%  iou-wrk-3437     [kernel.vmlinux]  [k] submit_bio_checks
     0.01%     0.01%  iou-wrk-3462     [kernel.vmlinux]  [k] __update_load_avg_se
     0.01%     0.00%  iou-wrk-3457     [kernel.vmlinux]  [k] psi_memstall_enter
     0.01%     0.00%  iou-wrk-3457     [kernel.vmlinux]  [k] psi_task_change
     0.01%     0.01%  iou-wrk-3450     [kernel.vmlinux]  [k] reweight_entity
     0.01%     0.01%  iou-wrk-3437     [kernel.vmlinux]  [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3470     [kernel.vmlinux]  [k] io_clean_op
     0.01%     0.01%  iou-wrk-3441     [kernel.vmlinux]  [k] mark_page_accessed
     0.01%     0.00%  iou-wrk-3448     [kernel.vmlinux]  [k] io_assign_current_work
     0.01%     0.01%  iou-wrk-3468     [kernel.vmlinux]  [k] dequeue_task
     0.01%     0.01%  iou-wrk-3443     [kernel.vmlinux]  [k] xa_get_order
     0.01%     0.01%  iou-wrk-3456     [kernel.vmlinux]  [k] dequeue_task
     0.01%     0.00%  iou-wrk-3461     [kernel.vmlinux]  [k] rcu_read_unlock_strict
     0.01%     0.01%  iou-wrk-3471     [kernel.vmlinux]  [k] ext4_inode_block_valid
     0.01%     0.00%  iou-wrk-3471     [kernel.vmlinux]  [k] __check_block_validity.constprop.0
     0.01%     0.01%  iou-wrk-3445     [kernel.vmlinux]  [k] avc_policy_seqno
     0.01%     0.00%  iou-wrk-3445     [kernel.vmlinux]  [k] selinux_file_permission
     0.01%     0.00%  iou-wrk-3450     [kernel.vmlinux]  [k] blk_throtl_bio
     0.01%     0.00%  iou-wrk-3450     [kernel.vmlinux]  [k] submit_bio_checks
     0.01%     0.01%  iou-wrk-3479     [kernel.vmlinux]  [k] __cond_resched
     0.01%     0.01%  iou-wrk-3438     [kernel.vmlinux]  [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3473     [kernel.vmlinux]  [k] mark_page_accessed
     0.01%     0.00%  iou-wrk-3475     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3472     [kernel.vmlinux]  [k] io_cqring_ev_posted
     0.01%     0.00%  iou-wrk-3443     [kernel.vmlinux]  [k] psi_memstall_enter
     0.01%     0.00%  iou-wrk-3443     [kernel.vmlinux]  [k] psi_task_change
     0.01%     0.00%  iou-wrk-3452     [kernel.vmlinux]  [k] __hrtimer_run_queues
     0.01%     0.00%  iou-wrk-3452     [kernel.vmlinux]  [k] scheduler_tick
     0.01%     0.00%  iou-wrk-3452     [kernel.vmlinux]  [k] task_tick_fair
     0.01%     0.00%  iou-wrk-3452     [kernel.vmlinux]  [k] tick_sched_handle.isra.0
     0.01%     0.00%  iou-wrk-3452     [kernel.vmlinux]  [k] tick_sched_timer
     0.01%     0.00%  iou-wrk-3452     [kernel.vmlinux]  [k] update_process_times
     0.01%     0.01%  iou-wrk-3460     [kernel.vmlinux]  [k] ext4_es_lookup_extent
     0.01%     0.01%  iou-wrk-3458     [kernel.vmlinux]  [k] native_sched_clock
