# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 31618580708647
#
# Children      Self  Command          Shared Object         Symbol                                        
# ........  ........  ...............  ....................  ..............................................
#
     0.00%     0.00%  iou-wrk-3038     [kernel.vmlinux]      [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3067     [kernel.vmlinux]      [k] lru_note_cost_page
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]      [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3047     [kernel.vmlinux]      [k] policy_node
     0.00%     0.00%  iou-wrk-3086     [kernel.vmlinux]      [k] irqtime_account_process_tick
     0.00%     0.00%  iou-wrk-3068     [kernel.vmlinux]      [k] bio_put
     0.00%     0.00%  iou-wrk-3031     [kernel.vmlinux]      [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3071     [kernel.vmlinux]      [k] place_entity
     0.00%     0.00%  kworker/16:1-mm  [kernel.vmlinux]      [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/16:1-mm  [kernel.vmlinux]      [k] _raw_spin_lock
     0.00%     0.00%  kworker/16:1-mm  [kernel.vmlinux]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/16:1-mm  [kernel.vmlinux]      [k] drain_pages
     0.00%     0.00%  kworker/16:1-mm  [kernel.vmlinux]      [k] drain_pages_zone
     0.00%     0.00%  kworker/16:1-mm  [kernel.vmlinux]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/16:1-mm  [kernel.vmlinux]      [k] kthread
     0.00%     0.00%  kworker/16:1-mm  [kernel.vmlinux]      [k] process_one_work
     0.00%     0.00%  kworker/16:1-mm  [kernel.vmlinux]      [k] ret_from_fork
     0.00%     0.00%  kworker/16:1-mm  [kernel.vmlinux]      [k] worker_thread
     0.00%     0.00%  iou-wrk-3087     [kernel.vmlinux]      [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]      [k] node_page_state
     0.00%     0.00%  iou-wrk-3038     [kernel.vmlinux]      [k] xas_nomem
     0.00%     0.00%  iou-wrk-3055     [kernel.vmlinux]      [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3085     [kernel.vmlinux]      [k] do_page_cache_ra
     0.00%     0.00%  iou-wrk-3071     [kernel.vmlinux]      [k] run_posix_cpu_timers
     0.00%     0.00%  iou-wrk-3077     [kernel.vmlinux]      [k] mem_cgroup_calculate_protection
     0.00%     0.00%  iou-wrk-3056     [kernel.vmlinux]      [k] fput
     0.00%     0.00%  iou-wrk-3032     [kernel.vmlinux]      [k] enqueue_timer
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]      [k] mempool_free_slab
     0.00%     0.00%  iou-wrk-3080     [kernel.vmlinux]      [k] mem_cgroup_iter
     0.00%     0.00%  iou-wrk-3046     [kernel.vmlinux]      [k] error_entry
     0.00%     0.00%  iou-wrk-3034     [kernel.vmlinux]      [k] __accumulate_pelt_segments
     0.00%     0.00%  iou-wrk-3065     [kernel.vmlinux]      [k] mem_cgroup_iter
     0.00%     0.00%  iou-wrk-3069     [kernel.vmlinux]      [k] idr_find
     0.00%     0.00%  iou-wrk-3074     [kernel.vmlinux]      [k] __hrtimer_next_event_base
     0.00%     0.00%  iou-wrk-3071     [kernel.vmlinux]      [k] cpuacct_charge
     0.00%     0.00%  iou-wrk-3090     [kernel.vmlinux]      [k] insert_work
     0.00%     0.00%  iou-wrk-3090     [kernel.vmlinux]      [k] __queue_work
     0.00%     0.00%  iou-wrk-3090     [kernel.vmlinux]      [k] queue_work_on
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]      [k] irqtime_account_process_tick
     0.00%     0.00%  iou-wrk-3089     [kernel.vmlinux]      [k] clear_buddies
     0.00%     0.00%  iou-wrk-3064     [kernel.vmlinux]      [k] _raw_spin_trylock
     0.00%     0.00%  kworker/42:3-mm  [kernel.vmlinux]      [k] __free_one_page
     0.00%     0.00%  kworker/42:3-mm  [kernel.vmlinux]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/42:3-mm  [kernel.vmlinux]      [k] drain_pages
     0.00%     0.00%  kworker/42:3-mm  [kernel.vmlinux]      [k] drain_pages_zone
     0.00%     0.00%  kworker/42:3-mm  [kernel.vmlinux]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/42:3-mm  [kernel.vmlinux]      [k] process_one_work
     0.00%     0.00%  iou-wrk-3047     [kernel.vmlinux]      [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3050     [kernel.vmlinux]      [k] rw_verify_area
     0.00%     0.00%  iou-wrk-3056     [kernel.vmlinux]      [k] asm_sysvec_reschedule_ipi
     0.00%     0.00%  iou-wrk-3086     [kernel.vmlinux]      [k] run_rebalance_domains
     0.00%     0.00%  iou-wrk-3086     [kernel.vmlinux]      [k] update_blocked_averages
     0.00%     0.00%  iou-wrk-3046     [kernel.vmlinux]      [k] calc_wheel_index
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]      [k] radix_tree_lookup
     0.00%     0.00%  iou-wrk-3097     [kernel.vmlinux]      [k] __accumulate_pelt_segments
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]      [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]      [k] put_cpu_partial
     0.00%     0.00%  iou-wrk-3082     [kernel.vmlinux]      [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3058     [kernel.vmlinux]      [k] PageHuge
     0.00%     0.00%  jbd2/sda6-8      [kernel.vmlinux]      [k] __wait_on_bit
     0.00%     0.00%  jbd2/sda6-8      [kernel.vmlinux]      [k] bit_wait_io
     0.00%     0.00%  jbd2/sda6-8      [kernel.vmlinux]      [k] out_of_line_wait_on_bit
     0.00%     0.00%  iou-wrk-3071     [kernel.vmlinux]      [k] update_irq_load_avg
     0.00%     0.00%  iou-wrk-3033     [kernel.vmlinux]      [k] __hrtimer_next_event_base
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]      [k] irqtime_account_irq
     0.00%     0.00%  iou-wrk-3045     [kernel.vmlinux]      [k] native_read_msr
     0.00%     0.00%  iou-wrk-3045     [kernel.vmlinux]      [k] arch_scale_freq_tick
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]      [k] should_fail_alloc_page
     0.00%     0.00%  kworker/30:1-mm  [kernel.vmlinux]      [k] refresh_cpu_vm_stats
     0.00%     0.00%  kworker/30:1-mm  [kernel.vmlinux]      [k] vmstat_update
     0.00%     0.00%  kworker/2:1-mm_  [kernel.vmlinux]      [k] __free_one_page
     0.00%     0.00%  kworker/2:1-mm_  [kernel.vmlinux]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/2:1-mm_  [kernel.vmlinux]      [k] drain_pages
     0.00%     0.00%  kworker/2:1-mm_  [kernel.vmlinux]      [k] drain_pages_zone
     0.00%     0.00%  kworker/2:1-mm_  [kernel.vmlinux]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/2:1-mm_  [kernel.vmlinux]      [k] kthread
     0.00%     0.00%  kworker/2:1-mm_  [kernel.vmlinux]      [k] process_one_work
     0.00%     0.00%  kworker/2:1-mm_  [kernel.vmlinux]      [k] ret_from_fork
     0.00%     0.00%  kworker/2:1-mm_  [kernel.vmlinux]      [k] worker_thread
     0.00%     0.00%  iou-wrk-3070     [kernel.vmlinux]      [k] native_read_msr
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]      [k] __intel_pmu_disable_all
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]      [k] intel_pmu_disable_all
     0.00%     0.00%  iou-wrk-3031     [kernel.vmlinux]      [k] irqentry_enter
     0.00%     0.00%  iou-wrk-3031     [kernel.vmlinux]      [k] asm_sysvec_reschedule_ipi
     0.00%     0.00%  iou-wrk-3031     [kernel.vmlinux]      [k] sysvec_reschedule_ipi
     0.00%     0.00%  iou-wrk-3073     [kernel.vmlinux]      [k] timestamp_truncate
     0.00%     0.00%  iou-wrk-3105     [kernel.vmlinux]      [k] perf_pmu_nop_void
     0.00%     0.00%  iou-wrk-3085     [kernel.vmlinux]      [k] cpufreq_this_cpu_can_update
     0.00%     0.00%  iou-wrk-3074     [kernel.vmlinux]      [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3040     [kernel.vmlinux]      [k] page_mapped
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]      [k] mem_cgroup_iter
     0.00%     0.00%  iou-wrk-3034     [kernel.vmlinux]      [k] irqtime_account_process_tick
     0.00%     0.00%  iou-wrk-3096     [kernel.vmlinux]      [k] hrtick_update
     0.00%     0.00%  iou-wrk-3047     [kernel.vmlinux]      [k] memcg_check_events
     0.00%     0.00%  iou-wrk-3055     [kernel.vmlinux]      [k] native_load_tls
     0.00%     0.00%  iou-wrk-3050     [kernel.vmlinux]      [k] calc_wheel_index
     0.00%     0.00%  perf             [kernel.vmlinux]      [k] ext4_es_insert_delayed_block
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]      [k] __hrtimer_get_next_event
     0.00%     0.00%  migration/77     [kernel.vmlinux]      [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  migration/77     [kernel.vmlinux]      [k] find_busiest_group
     0.00%     0.00%  iou-wrk-3070     [kernel.vmlinux]      [k] enqueue_timer
     0.00%     0.00%  fio              [kernel.vmlinux]      [k] llist_add_batch
     0.00%     0.00%  fio              [kernel.vmlinux]      [k] __smp_call_single_queue
     0.00%     0.00%  iou-wrk-3036     [kernel.vmlinux]      [k] __xas_next
     0.00%     0.00%  iou-wrk-3049     [kernel.vmlinux]      [k] enqueue_hrtimer
     0.00%     0.00%  iou-wrk-3063     [kernel.vmlinux]      [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]      [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-3036     [kernel.vmlinux]      [k] kfree_rcu_shrink_count
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]      [k] cpufreq_this_cpu_can_update
     0.00%     0.00%  iou-wrk-3069     [kernel.vmlinux]      [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3028     [kernel.vmlinux]      [k] xas_nomem
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]      [k] mempool_alloc_slab
     0.00%     0.00%  iou-wrk-3063     [kernel.vmlinux]      [k] mem_cgroup_calculate_protection
     0.00%     0.00%  iou-wrk-3030     [kernel.vmlinux]      [k] _raw_spin_trylock
     0.00%     0.00%  iou-wrk-3106     [kernel.vmlinux]      [k] put_cpu_partial
     0.00%     0.00%  iou-wrk-3034     [kernel.vmlinux]      [k] try_to_del_timer_sync
     0.00%     0.00%  iou-wrk-3085     [kernel.vmlinux]      [k] list_lru_count_one
     0.00%     0.00%  iou-wrk-3085     [kernel.vmlinux]      [k] super_cache_count
     0.00%     0.00%  iou-wrk-3068     [kernel.vmlinux]      [k] avc_policy_seqno
     0.00%     0.00%  iou-wrk-3105     [kernel.vmlinux]      [k] prep_new_page
     0.00%     0.00%  iou-wrk-3079     [kernel.vmlinux]      [k] __intel_pmu_enable_all.constprop.0
     0.00%     0.00%  iou-wrk-3079     [kernel.vmlinux]      [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]      [k] rb_next
     0.00%     0.00%  iou-wrk-3104     [kernel.vmlinux]      [k] kfree_rcu_shrink_count
     0.00%     0.00%  iou-wrk-3043     [kernel.vmlinux]      [k] native_read_msr
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]      [k] cpufreq_this_cpu_can_update
     0.00%     0.00%  iou-wrk-3070     [kernel.vmlinux]      [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-3057     [kernel.vmlinux]      [k] page_mapped
     0.00%     0.00%  iou-wrk-3029     [kernel.vmlinux]      [k] tick_program_event
     0.00%     0.00%  migration/5      [kernel.vmlinux]      [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  migration/5      [kernel.vmlinux]      [k] find_busiest_group
     0.00%     0.00%  kworker/52:1-mm  [kernel.vmlinux]      [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-3049     [kernel.vmlinux]      [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-3038     [kernel.vmlinux]      [k] bvec_free
     0.00%     0.00%  iou-wrk-3045     [kernel.vmlinux]      [k] native_write_msr
     0.00%     0.00%  iou-wrk-3045     [kernel.vmlinux]      [k] __intel_pmu_enable_all.constprop.0
     0.00%     0.00%  iou-wrk-3058     [kernel.vmlinux]      [k] bio_free
     0.00%     0.00%  kworker/74:2-mm  [kernel.vmlinux]      [k] __sched_text_start
     0.00%     0.00%  kworker/74:2-mm  [kernel.vmlinux]      [k] schedule
     0.00%     0.00%  fio              [kernel.vmlinux]      [k] __cgroup_account_cputime_field
     0.00%     0.00%  iou-wrk-3062     [kernel.vmlinux]      [k] next_demotion_node
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]      [k] rb_insert_color
     0.00%     0.00%  iou-wrk-3069     [kernel.vmlinux]      [k] calc_wheel_index
     0.00%     0.00%  iou-wrk-3077     [kernel.vmlinux]      [k] percpu_ref_put_many.constprop.0
     0.00%     0.00%  iou-wrk-3066     [kernel.vmlinux]      [k] check_preempt_curr
     0.00%     0.00%  iou-wrk-3066     [kernel.vmlinux]      [k] check_preempt_wakeup
     0.00%     0.00%  iou-wrk-3066     [kernel.vmlinux]      [k] ttwu_do_wakeup
     0.00%     0.00%  iou-wrk-3075     [kernel.vmlinux]      [k] hrtimer_forward
     0.00%     0.00%  iou-wrk-3058     [kernel.vmlinux]      [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-3060     [kernel.vmlinux]      [k] update_rt_rq_load_avg
     0.00%     0.00%  iou-wrk-3060     [kernel.vmlinux]      [k] __do_softirq
     0.00%     0.00%  iou-wrk-3060     [kernel.vmlinux]      [k] run_rebalance_domains
     0.00%     0.00%  iou-wrk-3060     [kernel.vmlinux]      [k] update_blocked_averages
     0.00%     0.00%  iou-wrk-3036     [kernel.vmlinux]      [k] cpuacct_charge
     0.00%     0.00%  iou-wrk-3076     [kernel.vmlinux]      [k] switch_ldt
     0.00%     0.00%  iou-wrk-3060     [kernel.vmlinux]      [k] mem_cgroup_iter
     0.00%     0.00%  iou-wrk-3054     [kernel.vmlinux]      [k] update_cfs_group
     0.00%     0.00%  iou-wrk-3082     [kernel.vmlinux]      [k] set_next_buddy
     0.00%     0.00%  kworker/36:1-mm  [kernel.vmlinux]      [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/36:1-mm  [kernel.vmlinux]      [k] _raw_spin_lock
     0.00%     0.00%  kworker/36:1-mm  [kernel.vmlinux]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/36:1-mm  [kernel.vmlinux]      [k] drain_pages
     0.00%     0.00%  kworker/36:1-mm  [kernel.vmlinux]      [k] drain_pages_zone
     0.00%     0.00%  kworker/36:1-mm  [kernel.vmlinux]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/36:1-mm  [kernel.vmlinux]      [k] process_one_work
     0.00%     0.00%  iou-wrk-3050     [kernel.vmlinux]      [k] bio_free
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]      [k] mpage_end_io
     0.00%     0.00%  iou-wrk-3038     [kernel.vmlinux]      [k] cpumask_next_wrap
     0.00%     0.00%  iou-wrk-3052     [kernel.vmlinux]      [k] set_next_buddy
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]      [k] irqtime_account_process_tick
     0.00%     0.00%  iou-wrk-3106     [kernel.vmlinux]      [k] irq_work_tick
     0.00%     0.00%  iou-wrk-3049     [kernel.vmlinux]      [k] make_kuid
     0.00%     0.00%  iou-wrk-3057     [kernel.vmlinux]      [k] kfree_rcu_shrink_count
     0.00%     0.00%  iou-wrk-3032     [kernel.vmlinux]      [k] __unfreeze_partials
     0.00%     0.00%  iou-wrk-3048     [kernel.vmlinux]      [k] hrtimer_active
     0.00%     0.00%  iou-wrk-3044     [kernel.vmlinux]      [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-3071     [kernel.vmlinux]      [k] clear_buddies
     0.00%     0.00%  iou-wrk-3049     [kernel.vmlinux]      [k] tick_sched_do_timer
     0.00%     0.00%  iou-wrk-3051     [kernel.vmlinux]      [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-3041     [kernel.vmlinux]      [k] native_load_tls
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]      [k] buffer_check_dirty_writeback
     0.00%     0.00%  iou-wrk-3067     [kernel.vmlinux]      [k] irqtime_account_process_tick
     0.00%     0.00%  kworker/42:3-mm  [kernel.vmlinux]      [k] switch_mm_irqs_off
     0.00%     0.00%  iou-wrk-3073     [kernel.vmlinux]      [k] mem_cgroup_iter
     0.00%     0.00%  iou-wrk-3070     [kernel.vmlinux]      [k] init_timer_key
     0.00%     0.00%  iou-wrk-3050     [kernel.vmlinux]      [k] dequeue_task
     0.00%     0.00%  iou-wrk-3036     [kernel.vmlinux]      [k] propagate_protected_usage
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]      [k] perf_swevent_stop
     0.00%     0.00%  iou-wrk-3075     [kernel.vmlinux]      [k] native_apic_msr_eoi_write
     0.00%     0.00%  iou-wrk-3057     [kernel.vmlinux]      [k] sugov_get_util
     0.00%     0.00%  iou-wrk-3076     [kernel.vmlinux]      [k] hrtimer_active
     0.00%     0.00%  iou-wrk-3030     [kernel.vmlinux]      [k] __calc_delta
     0.00%     0.00%  iou-wrk-3069     [kernel.vmlinux]      [k] irqentry_enter
     0.00%     0.00%  iou-wrk-3078     [kernel.vmlinux]      [k] percpu_ref_put_many.constprop.0
     0.00%     0.00%  iou-wrk-3063     [kernel.vmlinux]      [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3063     [kernel.vmlinux]      [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]      [k] should_fail_bio
     0.00%     0.00%  iou-wrk-3054     [kernel.vmlinux]      [k] io_wq_worker_running
     0.00%     0.00%  iou-wrk-3085     [kernel.vmlinux]      [k] xas_nomem
     0.00%     0.00%  iou-wrk-3036     [kernel.vmlinux]      [k] __calc_delta
     0.00%     0.00%  iou-wrk-3045     [kernel.vmlinux]      [k] check_cfs_rq_runtime
     0.00%     0.00%  iou-wrk-3075     [kernel.vmlinux]      [k] mem_cgroup_calculate_protection
     0.00%     0.00%  iou-wrk-3046     [kernel.vmlinux]      [k] read_tsc
     0.00%     0.00%  iou-wrk-3065     [kernel.vmlinux]      [k] blk_start_plug
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]      [k] rb_next
     0.00%     0.00%  fio              [kernel.vmlinux]      [k] __bitmap_intersects
     0.00%     0.00%  iou-wrk-3106     [kernel.vmlinux]      [k] native_apic_msr_eoi_write
     0.00%     0.00%  iou-wrk-3061     [kernel.vmlinux]      [k] mpage_end_io
     0.00%     0.00%  iou-wrk-3105     [kernel.vmlinux]      [k] lapic_next_deadline
     0.00%     0.00%  iou-wrk-3105     [kernel.vmlinux]      [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-3068     [kernel.vmlinux]      [k] cpufreq_this_cpu_can_update
     0.00%     0.00%  iou-wrk-3044     [kernel.vmlinux]      [k] xas_nomem
     0.00%     0.00%  iou-wrk-3029     [kernel.vmlinux]      [k] timestamp_truncate
     0.00%     0.00%  iou-wrk-3050     [kernel.vmlinux]      [k] mem_cgroup_get_nr_swap_pages
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]      [k] shmem_unused_huge_count
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]      [k] super_cache_count
     0.00%     0.00%  iou-wrk-3052     [kernel.vmlinux]      [k] bus_for_each_dev
     0.00%     0.00%  iou-wrk-3052     [kernel.vmlinux]      [k] klist_next
     0.00%     0.00%  iou-wrk-3076     [kernel.vmlinux]      [k] __accumulate_pelt_segments
     0.00%     0.00%  iou-wrk-3048     [kernel.vmlinux]      [k] avc_policy_seqno
     0.00%     0.00%  iou-wrk-3106     [kernel.vmlinux]      [k] sched_slice
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]      [k] do_nocb_deferred_wakeup
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]      [k] __do_softirq
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]      [k] rcu_core
     0.00%     0.00%  iou-wrk-3041     [kernel.vmlinux]      [k] irqentry_enter
     0.00%     0.00%  fio              [kernel.vmlinux]      [k] load_new_mm_cr3
     0.00%     0.00%  kworker/54:2-mm  [kernel.vmlinux]      [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/54:2-mm  [kernel.vmlinux]      [k] _raw_spin_lock
     0.00%     0.00%  kworker/54:2-mm  [kernel.vmlinux]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/54:2-mm  [kernel.vmlinux]      [k] drain_pages
     0.00%     0.00%  kworker/54:2-mm  [kernel.vmlinux]      [k] drain_pages_zone
     0.00%     0.00%  kworker/54:2-mm  [kernel.vmlinux]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/54:2-mm  [kernel.vmlinux]      [k] kthread
     0.00%     0.00%  kworker/54:2-mm  [kernel.vmlinux]      [k] process_one_work
     0.00%     0.00%  kworker/54:2-mm  [kernel.vmlinux]      [k] ret_from_fork
     0.00%     0.00%  kworker/54:2-mm  [kernel.vmlinux]      [k] worker_thread
