# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 720K of event 'cycles'
# Event count (approx.): 63497295424487
#
# Children      Self  Command          Shared Object       Symbol                                          
# ........  ........  ...............  ..................  ................................................
#
     0.00%     0.00%  iou-wrk-3204     [kernel.vmlinux]    [k] force_page_cache_ra
     0.00%     0.00%  iou-wrk-3168     [kernel.vmlinux]    [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-3216     [kernel.vmlinux]    [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-3211     [kernel.vmlinux]    [k] trigger_load_balance
     0.00%     0.00%  iou-wrk-3191     [kernel.vmlinux]    [k] down_read
     0.00%     0.00%  iou-wrk-3174     [kernel.vmlinux]    [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-3192     [kernel.vmlinux]    [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3192     [kernel.vmlinux]    [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3161     [kernel.vmlinux]    [k] __mod_zone_page_state
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]    [k] release_pages
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]    [k] wakeup_preempt_entity.isra.0
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]    [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3213     [kernel.vmlinux]    [k] bio_free
     0.00%     0.00%  iou-wrk-3203     [kernel.vmlinux]    [k] prep_new_page
     0.00%     0.00%  iou-wrk-3211     [kernel.vmlinux]    [k] up_read
     0.00%     0.00%  iou-wrk-3203     [kernel.vmlinux]    [k] page_mapped
     0.00%     0.00%  iou-wrk-3215     [kernel.vmlinux]    [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3215     [kernel.vmlinux]    [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3180     [kernel.vmlinux]    [k] trigger_load_balance
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]    [k] arch_scale_freq_tick
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] sched_clock
     0.00%     0.00%  iou-wrk-3193     [kernel.vmlinux]    [k] _raw_read_lock
     0.00%     0.00%  iou-wrk-3207     [kernel.vmlinux]    [k] bio_endio
     0.00%     0.00%  iou-wrk-3206     [kernel.vmlinux]    [k] make_kuid
     0.00%     0.00%  iou-wrk-3167     [kernel.vmlinux]    [k] bad_range
     0.00%     0.00%  iou-wrk-3203     [kernel.vmlinux]    [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]    [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-3158     [kernel.vmlinux]    [k] map_id_range_down
     0.00%     0.00%  iou-wrk-3196     [kernel.vmlinux]    [k] __bio_add_page
     0.00%     0.00%  iou-wrk-3196     [kernel.vmlinux]    [k] bio_add_page
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]    [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-3176     [kernel.vmlinux]    [k] make_kuid
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] __bio_add_page
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] bio_add_page
     0.00%     0.00%  iou-wrk-3178     [kernel.vmlinux]    [k] fput
     0.00%     0.00%  kworker/u161:61  [kernel.vmlinux]    [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]    [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]    [k] blk_start_plug
     0.00%     0.00%  iou-wrk-3195     [kernel.vmlinux]    [k] cpumask_next
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]    [k] update_irq_load_avg
     0.00%     0.00%  iou-wrk-3197     [kernel.vmlinux]    [k] force_page_cache_ra
     0.00%     0.00%  iou-wrk-3179     [kernel.vmlinux]    [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3201     [kernel.vmlinux]    [k] sched_clock
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]    [k] __next_zones_zonelist
     0.00%     0.00%  iou-wrk-3189     [kernel.vmlinux]    [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3204     [kernel.vmlinux]    [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3185     [kernel.vmlinux]    [k] mempool_alloc_slab
     0.00%     0.00%  iou-wrk-3169     [kernel.vmlinux]    [k] release_pages
     0.00%     0.00%  iou-wrk-3198     [kernel.vmlinux]    [k] irqtime_account_irq
     0.00%     0.00%  iou-wrk-3153     [kernel.vmlinux]    [k] raw_spin_rq_unlock
     0.00%     0.00%  iou-wrk-3214     [kernel.vmlinux]    [k] hrtimer_active
     0.00%     0.00%  iou-wrk-3213     [kernel.vmlinux]    [k] __calc_delta
     0.00%     0.00%  iou-wrk-3214     [kernel.vmlinux]    [k] rw_verify_area
     0.00%     0.00%  iou-wrk-3157     [kernel.vmlinux]    [k] pagevec_add_and_need_flush
     0.00%     0.00%  iou-wrk-3203     [kernel.vmlinux]    [k] mempool_free
     0.00%     0.00%  iou-wrk-3214     [kernel.vmlinux]    [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3214     [kernel.vmlinux]    [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3197     [kernel.vmlinux]    [k] switch_ldt
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]    [k] page_memcg
     0.00%     0.00%  iou-wrk-3176     [kernel.vmlinux]    [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-3219     [kernel.vmlinux]    [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3155     [kernel.vmlinux]    [k] wake_all_kswapds
     0.00%     0.00%  iou-wrk-3194     [kernel.vmlinux]    [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-3204     [kernel.vmlinux]    [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3189     [kernel.vmlinux]    [k] __inode_security_revalidate
     0.00%     0.00%  iou-wrk-3157     [kernel.vmlinux]    [k] mempool_alloc_slab
     0.00%     0.00%  iou-wrk-3217     [kernel.vmlinux]    [k] release_pages
     0.00%     0.00%  iou-wrk-3174     [kernel.vmlinux]    [k] to_nd_region
     0.00%     0.00%  iou-wrk-3170     [kernel.vmlinux]    [k] _find_next_bit
     0.00%     0.00%  iou-wrk-3160     [kernel.vmlinux]    [k] __bio_add_page
     0.00%     0.00%  iou-wrk-3218     [kernel.vmlinux]    [k] bio_uninit
     0.00%     0.00%  iou-wrk-3157     [kernel.vmlinux]    [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3157     [kernel.vmlinux]    [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3206     [kernel.vmlinux]    [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-3158     [kernel.vmlinux]    [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3179     [kernel.vmlinux]    [k] up_read
     0.00%     0.00%  iou-wrk-3210     [kernel.vmlinux]    [k] native_irq_return_iret
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]    [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3185     [kernel.vmlinux]    [k] wakeup_preempt_entity.isra.0
     0.00%     0.00%  iou-wrk-3204     [kernel.vmlinux]    [k] bvec_free
     0.00%     0.00%  iou-wrk-3193     [kernel.vmlinux]    [k] rcu_qs
     0.00%     0.00%  iou-wrk-3207     [kernel.vmlinux]    [k] calc_wheel_index
     0.00%     0.00%  iou-wrk-3191     [kernel.vmlinux]    [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-3168     [kernel.vmlinux]    [k] up_read
     0.00%     0.00%  iou-wrk-3158     [kernel.vmlinux]    [k] ext4_readahead
     0.00%     0.00%  perf             [kernel.vmlinux]    [k] ext4_buffered_write_iter
     0.00%     0.00%  perf             [kernel.vmlinux]    [k] ext4_file_write_iter
     0.00%     0.00%  perf             [kernel.vmlinux]    [k] generic_perform_write
     0.00%     0.00%  perf             [kernel.vmlinux]    [k] ksys_write
     0.00%     0.00%  perf             [kernel.vmlinux]    [k] new_sync_write
     0.00%     0.00%  perf             [kernel.vmlinux]    [k] vfs_write
     0.00%     0.00%  iou-wrk-3168     [kernel.vmlinux]    [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3225     [kernel.vmlinux]    [k] rb_insert_color
     0.00%     0.00%  iou-wrk-3169     [kernel.vmlinux]    [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3179     [kernel.vmlinux]    [k] __mod_memcg_state
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] __calc_delta
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] make_kuid
     0.00%     0.00%  iou-wrk-3176     [kernel.vmlinux]    [k] wake_all_kswapds
     0.00%     0.00%  iou-wrk-3229     [kernel.vmlinux]    [k] release_pages
     0.00%     0.00%  iou-wrk-3199     [kernel.vmlinux]    [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-3189     [kernel.vmlinux]    [k] rcu_qs
     0.00%     0.00%  iou-wrk-3155     [kernel.vmlinux]    [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3158     [kernel.vmlinux]    [k] policy_node
     0.00%     0.00%  iou-wrk-3214     [kernel.vmlinux]    [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]    [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]    [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3201     [kernel.vmlinux]    [k] bvec_free
     0.00%     0.00%  iou-wrk-3198     [kernel.vmlinux]    [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-3198     [kernel.vmlinux]    [k] mem_cgroup_charge_statistics.isra.0
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]    [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]    [k] read_tsc
     0.00%     0.00%  iou-wrk-3169     [kernel.vmlinux]    [k] bvec_free
     0.00%     0.00%  iou-wrk-3169     [kernel.vmlinux]    [k] bio_free
     0.00%     0.00%  iou-wrk-3196     [kernel.vmlinux]    [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3178     [kernel.vmlinux]    [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3153     [kernel.vmlinux]    [k] make_kuid
     0.00%     0.00%  iou-wrk-3175     [kernel.vmlinux]    [k] task_tick_fair
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]    [k] policy_node
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]    [k] alloc_pages
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]    [k] raw_spin_rq_unlock
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]    [k] irqtime_account_irq
     0.00%     0.00%  iou-wrk-3212     [kernel.vmlinux]    [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3160     [kernel.vmlinux]    [k] rw_verify_area
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]    [k] wakeup_preempt_entity.isra.0
     0.00%     0.00%  iou-wrk-3199     [kernel.vmlinux]    [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3162     [kernel.vmlinux]    [k] rcu_qs
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]    [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-3222     [kernel.vmlinux]    [k] fput_many
     0.00%     0.00%  iou-wrk-3180     [kernel.vmlinux]    [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3180     [kernel.vmlinux]    [k] __enqueue_entity
     0.00%     0.00%  iou-wrk-3219     [kernel.vmlinux]    [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3214     [kernel.vmlinux]    [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-3159     [kernel.vmlinux]    [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3216     [kernel.vmlinux]    [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3196     [kernel.vmlinux]    [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-3157     [kernel.vmlinux]    [k] mem_cgroup_charge_statistics.isra.0
     0.00%     0.00%  iou-wrk-3155     [kernel.vmlinux]    [k] policy_node
     0.00%     0.00%  iou-wrk-3194     [kernel.vmlinux]    [k] rw_verify_area
     0.00%     0.00%  iou-wrk-3167     [kernel.vmlinux]    [k] ktime_get_update_offsets_now
     0.00%     0.00%  iou-wrk-3206     [kernel.vmlinux]    [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3169     [kernel.vmlinux]    [k] wake_all_kswapds
     0.00%     0.00%  iou-wrk-3195     [kernel.vmlinux]    [k] avc_policy_seqno
     0.00%     0.00%  iou-wrk-3177     [kernel.vmlinux]    [k] blk_try_enter_queue
     0.00%     0.00%  iou-wrk-3170     [kernel.vmlinux]    [k] rw_verify_area
     0.00%     0.00%  iou-wrk-3189     [kernel.vmlinux]    [k] __bio_add_page
     0.00%     0.00%  iou-wrk-3167     [kernel.vmlinux]    [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-3172     [kernel.vmlinux]    [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3197     [kernel.vmlinux]    [k] page_memcg
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]    [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-3203     [kernel.vmlinux]    [k] trigger_load_balance
     0.00%     0.00%  iou-wrk-3189     [kernel.vmlinux]    [k] mem_cgroup_charge_statistics.isra.0
     0.00%     0.00%  iou-wrk-3223     [kernel.vmlinux]    [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]    [k] bad_range
     0.00%     0.00%  iou-wrk-3226     [kernel.vmlinux]    [k] wake_all_kswapds
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]    [k] read_tsc
     0.00%     0.00%  iou-wrk-3204     [kernel.vmlinux]    [k] __acct_update_integrals
     0.00%     0.00%  iou-wrk-3179     [kernel.vmlinux]    [k] force_page_cache_ra
     0.00%     0.00%  iou-wrk-3173     [kernel.vmlinux]    [k] release_pages
     0.00%     0.00%  iou-wrk-3216     [kernel.vmlinux]    [k] bad_range
     0.00%     0.00%  iou-wrk-3208     [kernel.vmlinux]    [k] mem_cgroup_charge_statistics.isra.0
     0.00%     0.00%  iou-wrk-3216     [kernel.vmlinux]    [k] __zone_watermark_ok
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]    [k] kthread_blkcg
     0.00%     0.00%  iou-wrk-3209     [kernel.vmlinux]    [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3209     [kernel.vmlinux]    [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3192     [kernel.vmlinux]    [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]    [k] __xas_next
     0.00%     0.00%  iou-wrk-3217     [kernel.vmlinux]    [k] up_read
     0.00%     0.00%  iou-wrk-3222     [kernel.vmlinux]    [k] _raw_read_lock
     0.00%     0.00%  iou-wrk-3157     [kernel.vmlinux]    [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3226     [kernel.vmlinux]    [k] to_nd_region
     0.00%     0.00%  iou-wrk-3201     [kernel.vmlinux]    [k] trigger_load_balance
     0.00%     0.00%  iou-wrk-3198     [kernel.vmlinux]    [k] policy_nodemask
     0.00%     0.00%  iou-wrk-3199     [kernel.vmlinux]    [k] bio_uninit
     0.00%     0.00%  iou-wrk-3206     [kernel.vmlinux]    [k] rw_verify_area
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] pagevec_add_and_need_flush
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]    [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]    [k] __calc_delta
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]    [k] clear_buddies
     0.00%     0.00%  iou-wrk-3215     [kernel.vmlinux]    [k] __bio_add_page
     0.00%     0.00%  iou-wrk-3167     [kernel.vmlinux]    [k] pagevec_add_and_need_flush
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]    [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] zone_reclaimable_pages
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] allow_direct_reclaim.part.0
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] throttle_direct_reclaim
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]    [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] ext4_readahead
     0.00%     0.00%  iou-wrk-3166     [kernel.vmlinux]    [k] sched_clock
     0.00%     0.00%  iou-wrk-3162     [kernel.vmlinux]    [k] bio_uninit
     0.00%     0.00%  iou-wrk-3162     [kernel.vmlinux]    [k] bio_endio
     0.00%     0.00%  iou-wrk-3209     [kernel.vmlinux]    [k] sched_clock
     0.00%     0.00%  iou-wrk-3189     [kernel.vmlinux]    [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3206     [kernel.vmlinux]    [k] kthread_blkcg
     0.00%     0.00%  iou-wrk-3174     [kernel.vmlinux]    [k] rb_insert_color
     0.00%     0.00%  fio              libpthread-2.29.so  [.] __waitpid
     0.00%     0.00%  iou-wrk-3175     [kernel.vmlinux]    [k] ext4_readahead
     0.00%     0.00%  iou-wrk-3213     [kernel.vmlinux]    [k] raw_spin_rq_unlock
     0.00%     0.00%  iou-wrk-3209     [kernel.vmlinux]    [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-3154     [kernel.vmlinux]    [k] switch_ldt
     0.00%     0.00%  iou-wrk-3161     [kernel.vmlinux]    [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]    [k] __bio_add_page
     0.00%     0.00%  iou-wrk-3200     [kernel.vmlinux]    [k] __zone_watermark_ok
     0.00%     0.00%  iou-wrk-3196     [kernel.vmlinux]    [k] update_irq_load_avg
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]    [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]    [k] __softirqentry_text_start
     0.00%     0.00%  iou-wrk-3161     [kernel.vmlinux]    [k] __slab_free
     0.00%     0.00%  iou-wrk-3213     [kernel.vmlinux]    [k] rcu_qs
     0.00%     0.00%  iou-wrk-3213     [kernel.vmlinux]    [k] pagevec_add_and_need_flush
     0.00%     0.00%  iou-wrk-3211     [kernel.vmlinux]    [k] page_memcg
     0.00%     0.00%  iou-wrk-3181     [kernel.vmlinux]    [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-3220     [kernel.vmlinux]    [k] rb_insert_color
     0.00%     0.00%  iou-wrk-3199     [kernel.vmlinux]    [k] init_timer_key
     0.00%     0.00%  iou-wrk-3185     [kernel.vmlinux]    [k] bio_add_page
     0.00%     0.00%  iou-wrk-3225     [kernel.vmlinux]    [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3154     [kernel.vmlinux]    [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-3213     [kernel.vmlinux]    [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]    [k] task_tick_fair
     0.00%     0.00%  iou-wrk-3155     [kernel.vmlinux]    [k] ktime_get_update_offsets_now
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] clear_buddies
     0.00%     0.00%  iou-wrk-3166     [kernel.vmlinux]    [k] rcu_qs
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]    [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3194     [kernel.vmlinux]    [k] ext4_readahead
     0.00%     0.00%  iou-wrk-3193     [kernel.vmlinux]    [k] release_pages
     0.00%     0.00%  iou-wrk-3177     [kernel.vmlinux]    [k] __calc_delta
     0.00%     0.00%  iou-wrk-3219     [kernel.vmlinux]    [k] timestamp_truncate
     0.00%     0.00%  iou-wrk-3190     [kernel.vmlinux]    [k] bio_add_page
     0.00%     0.00%  iou-wrk-3157     [kernel.vmlinux]    [k] __bio_add_page
     0.00%     0.00%  iou-wrk-3212     [kernel.vmlinux]    [k] __calc_delta
     0.00%     0.00%  iou-wrk-3206     [kernel.vmlinux]    [k] blk_start_plug
     0.00%     0.00%  iou-wrk-3222     [kernel.vmlinux]    [k] mem_cgroup_charge_statistics.isra.0
     0.00%     0.00%  iou-wrk-3185     [kernel.vmlinux]    [k] ext4_readahead
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]    [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3208     [kernel.vmlinux]    [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3161     [kernel.vmlinux]    [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3190     [kernel.vmlinux]    [k] switch_ldt
     0.00%     0.00%  iou-wrk-3174     [kernel.vmlinux]    [k] __calc_delta
     0.00%     0.00%  iou-wrk-3183     [kernel.vmlinux]    [k] up_read
     0.00%     0.00%  iou-wrk-3159     [kernel.vmlinux]    [k] __mod_memcg_state
     0.00%     0.00%  iou-wrk-3205     [kernel.vmlinux]    [k] __softirqentry_text_start
     0.00%     0.00%  iou-wrk-3183     [kernel.vmlinux]    [k] release_pages
     0.00%     0.00%  iou-wrk-3223     [kernel.vmlinux]    [k] _raw_read_lock
     0.00%     0.00%  iou-wrk-3161     [kernel.vmlinux]    [k] policy_nodemask
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]    [k] native_write_msr
     0.00%     0.00%  iou-wrk-3161     [kernel.vmlinux]    [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3210     [kernel.vmlinux]    [k] blk_start_plug
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]    [k] native_write_msr
     0.00%     0.00%  iou-wrk-3192     [kernel.vmlinux]    [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3222     [kernel.vmlinux]    [k] policy_node
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]    [k] wake_all_kswapds
     0.00%     0.00%  iou-wrk-3157     [kernel.vmlinux]    [k] init_timer_key
     0.00%     0.00%  iou-wrk-3172     [kernel.vmlinux]    [k] rcu_qs
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]    [k] sched_clock
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]    [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3172     [kernel.vmlinux]    [k] avc_policy_seqno
     0.00%     0.00%  iou-wrk-3176     [kernel.vmlinux]    [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-3225     [kernel.vmlinux]    [k] irqtime_account_irq
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]    [k] wake_all_kswapds
     0.00%     0.00%  iou-wrk-3182     [kernel.vmlinux]    [k] read_tsc
     0.00%     0.00%  iou-wrk-3193     [kernel.vmlinux]    [k] bio_free
     0.00%     0.00%  iou-wrk-3185     [kernel.vmlinux]    [k] bvec_free
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]    [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3185     [kernel.vmlinux]    [k] hrtimer_update_next_event
     0.00%     0.00%  iou-wrk-3200     [kernel.vmlinux]    [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-3227     [kernel.vmlinux]    [k] __accumulate_pelt_segments
     0.00%     0.00%  iou-wrk-3205     [kernel.vmlinux]    [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-3158     [kernel.vmlinux]    [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-3181     [kernel.vmlinux]    [k] rw_verify_area
     0.00%     0.00%  iou-wrk-3209     [kernel.vmlinux]    [k] __inode_security_revalidate
     0.00%     0.00%  iou-wrk-3204     [kernel.vmlinux]    [k] down_read
     0.00%     0.00%  iou-wrk-3155     [kernel.vmlinux]    [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3209     [kernel.vmlinux]    [k] up_read
     0.00%     0.00%  iou-wrk-3175     [kernel.vmlinux]    [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-3180     [kernel.vmlinux]    [k] hrtimer_update_next_event
     0.00%     0.00%  iou-wrk-3159     [kernel.vmlinux]    [k] fput
     0.00%     0.00%  iou-wrk-3201     [kernel.vmlinux]    [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3201     [kernel.vmlinux]    [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3208     [kernel.vmlinux]    [k] rb_insert_color
     0.00%     0.00%  iou-wrk-3182     [kernel.vmlinux]    [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-3219     [kernel.vmlinux]    [k] rb_insert_color
     0.00%     0.00%  iou-wrk-3215     [kernel.vmlinux]    [k] __xas_next
     0.00%     0.00%  iou-wrk-3203     [kernel.vmlinux]    [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3194     [kernel.vmlinux]    [k] to_nd_region
     0.00%     0.00%  iou-wrk-3161     [kernel.vmlinux]    [k] mempool_free
     0.00%     0.00%  iou-wrk-3168     [kernel.vmlinux]    [k] prep_new_page
     0.00%     0.00%  iou-wrk-3169     [kernel.vmlinux]    [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-3204     [kernel.vmlinux]    [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3202     [kernel.vmlinux]    [k] bio_uninit
     0.00%     0.00%  iou-wrk-3192     [kernel.vmlinux]    [k] policy_node
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3224     [kernel.vmlinux]    [k] rcu_qs
     0.00%     0.00%  iou-wrk-3152     [kernel.vmlinux]    [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3225     [kernel.vmlinux]    [k] pagevec_add_and_need_flush
     0.00%     0.00%  iou-wrk-3224     [kernel.vmlinux]    [k] shrink_slab
     0.00%     0.00%  iou-wrk-3223     [kernel.vmlinux]    [k] bio_free
     0.00%     0.00%  iou-wrk-3206     [kernel.vmlinux]    [k] _raw_read_lock
     0.00%     0.00%  iou-wrk-3157     [kernel.vmlinux]    [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3195     [kernel.vmlinux]    [k] rw_verify_area
     0.00%     0.00%  iou-wrk-3177     [kernel.vmlinux]    [k] down_read
     0.00%     0.00%  iou-wrk-3202     [kernel.vmlinux]    [k] _raw_read_lock
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]    [k] make_kuid
     0.00%     0.00%  iou-wrk-3192     [kernel.vmlinux]    [k] release_pages
     0.00%     0.00%  iou-wrk-3152     [kernel.vmlinux]    [k] down_read
     0.00%     0.00%  iou-wrk-3161     [kernel.vmlinux]    [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-3180     [kernel.vmlinux]    [k] bad_range
     0.00%     0.00%  iou-wrk-3220     [kernel.vmlinux]    [k] bio_associate_blkg_from_css
