# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 41K of event 'cycles'
# Event count (approx.): 8192759448945
#
# Children      Self  Command          Shared Object               Symbol                                 
# ........  ........  ...............  ..........................  .......................................
#
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] uncharge_page
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] workingset_eviction
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] page_counter_cancel
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] page_counter_uncharge
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] uncharge_batch
     0.00%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] kthread_blkcg
     0.00%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] map_id_range_down
     0.00%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] make_kuid
     0.00%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] rcu_sched_clock_irq
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] free_unref_page_prepare.part.0
     0.00%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] io_wqe_dec_running
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] rb_next
     0.00%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] bio_endio
     0.00%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] xas_clear_mark
     0.00%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] xas_init_marks
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] kfree
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] detach_if_pending
     0.00%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] raw_spin_rq_unlock
     0.00%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] get_nohz_timer_target
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] local_touch_nmi
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] page_referenced
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] rb_erase
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] blk_try_enter_queue
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] asm_sysvec_call_function_single
     0.00%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] isolate_lru_pages
     0.00%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] should_fail_alloc_page
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] xas_clear_mark
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] xas_init_marks
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] clear_buddies
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] selinux_file_permission
     0.00%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] asm_sysvec_call_function_single
     0.00%     0.00%  iou-wrk-2953     [kernel.vmlinux]            [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] enqueue_timer
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] mempool_alloc
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] release_pages
     0.00%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] blk_throtl_bio
     0.00%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] bio_alloc_bioset
     0.00%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] mempool_alloc
     0.00%     0.00%  kworker/12:1-mm  [kernel.vmlinux]            [k] free_unref_page_prepare.part.0
     0.00%     0.00%  kworker/12:1-mm  [kernel.vmlinux]            [k] __vunmap
     0.00%     0.00%  kworker/12:1-mm  [kernel.vmlinux]            [k] free_unref_page
     0.00%     0.00%  kworker/12:1-mm  [kernel.vmlinux]            [k] free_work
     0.00%     0.00%  kworker/12:1-mm  [kernel.vmlinux]            [k] kthread
     0.00%     0.00%  kworker/12:1-mm  [kernel.vmlinux]            [k] process_one_work
     0.00%     0.00%  kworker/12:1-mm  [kernel.vmlinux]            [k] ret_from_fork
     0.00%     0.00%  kworker/12:1-mm  [kernel.vmlinux]            [k] worker_thread
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] put_prev_task_fair
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] up_read
     0.00%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] blk_throtl_bio
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] __check_block_validity.constprop.0
     0.00%     0.00%  iou-wrk-2955     [kernel.vmlinux]            [k] __inode_security_revalidate
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] __mod_zone_page_state
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] percpu_ref_put_many.constprop.0
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] irq_work_needs_cpu
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] fput_many
     0.00%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] bio_free
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] update_blocked_averages
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] __do_softirq
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] irq_exit_rcu
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] run_rebalance_domains
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] update_min_vruntime
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] __hrtimer_run_queues
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] scheduler_tick
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] task_tick_fair
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] tick_sched_handle.isra.0
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] tick_sched_timer
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] update_process_times
     0.00%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] rb_erase
     0.00%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] fput_many
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] cpumask_next
     0.00%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] isolate_lru_pages
     0.00%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] psi_flags_change
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.00%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] put_prev_task_fair
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] free_pcp_prepare
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] bio_alloc_bioset
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] kmem_cache_free
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] wake_all_kswapds
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] bio_alloc_bioset
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] io_wqe_dec_running
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] calc_global_load_tick
     0.00%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] xas_create
     0.00%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.00%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] __remove_mapping
     0.00%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] shrink_page_list
     0.00%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] xas_store
     0.00%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] charge_memcg
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.00%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] xas_create
     0.00%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] __xas_next
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] __mod_memcg_state
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] release_pages
     0.00%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] workingset_eviction
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] alloc_pages
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] io_wq_worker_running
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] mutex_unlock
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] xa_load
     0.00%     0.00%  iou-wrk-2969     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] __radix_tree_lookup
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] read_tsc
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] ktime_get
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] ext4_es_lookup_extent
     0.00%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] read_tsc
     0.00%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] ktime_get
     0.00%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] submit_bio_checks
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-2964     [libnvdimm]                 [k] to_nd_region
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] ext4_file_read_iter
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] number
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] snprintf
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] vsnprintf
     0.00%     0.00%  iou-wrk-2953     [libnvdimm]                 [k] to_nd_region
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] check_cfs_rq_runtime
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] alloc_pages
     0.00%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] pick_next_task_idle
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] set_next_task_idle
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.00%     0.00%  iou-wrk-2962     [kernel.vmlinux]            [k] rb_next
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] lru_add_drain_cpu
     0.00%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] rcu_sched_clock_irq
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] blk_start_plug
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] effective_cpu_util
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] sugov_get_util
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] update_blocked_averages
     0.00%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] __do_softirq
     0.00%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] irq_exit_rcu
     0.00%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] run_rebalance_domains
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] down_read
     0.00%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] prep_new_page
     0.00%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] page_cache_sync_ra
     0.00%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] __update_idle_core
     0.00%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] pick_next_task_idle
     0.00%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] set_next_task_idle
     0.00%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] lru_add_drain_cpu
     0.00%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] free_unref_page_prepare.part.0
     0.00%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] __intel_pmu_enable_all.constprop.0
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] page_cache_sync_ra
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] bvec_free
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] bio_free
     0.00%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] update_min_vruntime
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] ktime_get
     0.00%     0.00%  iou-wrk-2962     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] update_blocked_averages
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] __do_softirq
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] irq_exit_rcu
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] run_rebalance_domains
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] __mod_node_page_state
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] __mod_lruvec_state
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] kthread_blkcg
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] page_cache_sync_ra
     0.00%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] fput
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] __enqueue_entity
     0.00%     0.00%  iou-wrk-2962     [kernel.vmlinux]            [k] fput
     0.00%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] enqueue_timer
     0.00%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] free_pcppages_bulk
     0.00%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] sugov_update_single_freq
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] update_cfs_group
     0.00%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] __next_zones_zonelist
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] get_nohz_timer_target
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] effective_cpu_util
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] sugov_get_util
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] native_write_msr
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] __intel_pmu_enable_all.constprop.0
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] __list_add_valid
     0.00%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] preempt_schedule_common
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] task_tick_fair
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] scheduler_tick
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] mem_cgroup_update_lru_size
     0.00%     0.00%  iou-wrk-2965     [libnvdimm]                 [k] to_nd_region
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] ext4_es_lookup_extent
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] ext4_inode_block_valid
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] __check_block_validity.constprop.0
     0.00%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] run_posix_cpu_timers
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] sugov_iowait_apply
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] __sysvec_call_function_single
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] asm_sysvec_call_function_single
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] sched_ttwu_pending
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] sysvec_call_function_single
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] rb_next
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-2962     [kernel.vmlinux]            [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] __bio_add_page
     0.00%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] bio_add_page
     0.00%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] rw_verify_area
     0.00%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] run_rebalance_domains
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] __do_softirq
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] irq_exit_rcu
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] update_blocked_averages
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] __do_softirq
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] irq_exit_rcu
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] run_rebalance_domains
     0.00%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] ext4_inode_block_valid
     0.00%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] __check_block_validity.constprop.0
     0.00%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] ext4_map_blocks
     0.00%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] bio_uninit
     0.00%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] bio_endio
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] update_blocked_averages
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] run_rebalance_domains
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] __check_block_validity.constprop.0
     0.00%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] rb_insert_color
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] io_clean_op
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] lru_add_drain_cpu
     0.00%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] get_mem_cgroup_from_mm
     0.00%     0.00%  iou-wrk-2972     [kernel.vmlinux]            [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] native_load_tls
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] shrink_slab
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] enqueue_entity
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] enqueue_task_fair
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] detach_if_pending
     0.00%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] free_pcp_prepare
     0.00%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] percpu_counter_add_batch
     0.00%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] native_irq_return_iret
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] trigger_load_balance
     0.00%     0.00%  iou-wrk-2962     [kernel.vmlinux]            [k] update_min_vruntime
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] __bio_add_page
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] bio_add_page
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] rcu_note_context_switch
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] rcu_idle_exit
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] page_counter_cancel
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] page_counter_uncharge
     0.00%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] sugov_iowait_apply
     0.00%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] sugov_iowait_apply
     0.00%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] ext4_es_lookup_extent
     0.00%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] mpage_end_io
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] psi_flags_change
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] xa_get_order
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] set_next_buddy
     0.00%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] charge_memcg
     0.00%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.00%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] effective_cpu_util
     0.00%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] sugov_get_util
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] psi_memstall_leave
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] _swap_info_get
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] selinux_file_permission
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] hrtimer_update_next_event
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] xas_create
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] xas_store
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] workingset_eviction
     0.00%     0.00%  iou-wrk-2953     [kernel.vmlinux]            [k] xa_get_order
     0.00%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] xas_start
     0.00%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] xa_get_order
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] rcu_qs
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] workingset_update_node
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] __mod_memcg_state
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] xas_clear_mark
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] xas_init_marks
     0.00%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] xas_create
     0.00%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.00%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] xas_store
